PREC event_type event_no event 10mins h d dt PET TA TA_min TA_max
1.4 30 403 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.6000000000000001 30 403 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 403 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 403 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 403 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 403 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 403 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 403 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.4 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.1 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 30 404 True False True False 3600 0.029434886916666667 4.316666666666667 -3.2 15.6
0.0 0 0 False False False True 86400 0.7786274640000002 2.780555555555555 -4.7 13.4
0.0 0 0 False False False True 86400 0.5704392500000001 3.0076388888888896 -5.2 13.0
0.0 0 0 False False False True 86400 0.6355934200000001 4.663194444444444 -0.7 13.2
0.0 0 0 False False False True 86400 1.010740574 7.784722222222222 -0.2 16.4
0.0 0 0 False False False True 86400 0.295954757 6.72986111111111 1.3 13.3
0.0 0 0 False False False True 86400 0.904733792 7.677083333333335 -0.9 20.1
0.0 0 0 False False False True 86400 0.6735901530000001 6.591666666666669 -1.0 17.4
0.0 0 0 False False False True 86400 0.582838747 5.840972222222223 -0.4 18.1
0.0 0 0 False False False True 86400 0.4753639809999999 6.082638888888891 -0.1 17.2
0.0 0 0 False False False True 86400 0.627234379 8.464583333333334 1.8 18.7
0.0 0 0 False False False True 86400 0.076257742 7.640972222222224 1.1 10.0
0.0 0 0 False False False True 86400 0.1786164519999999 8.396527777777779 3.3 12.4
0.0 0 0 False False False True 86400 0.3769164809999999 7.329166666666667 0.9 15.6
0.0 0 0 False False False True 86400 0.235134696 7.650694444444444 5.3 11.8
0.0 0 0 False False False True 86400 0.26145919 7.884722222222222 2.2 13.1
0.0 0 0 False False False True 86400 0.2705936499999999 8.64722222222222 4.5 18.7
0.0 0 0 False False False True 86400 0.6394795249999999 8.972916666666665 2.8 21.1
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.1 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 30 405 True False True False 3600 0.004645018374999996 8.759722222222221 4.4 12.0
0.0 0 0 False False False True 86400 0.091368322 8.649305555555554 6.7 11.3
0.0 0 0 False False False True 86400 0.472772515 6.9326388888888895 -0.7 15.6
0.0 0 0 False False False True 86400 0.0194813769999999 5.461111111111111 4.3 6.9
0.0 0 0 False False False True 86400 0.022710588 5.465972222222221 4.3 6.8
0.0 0 0 False False False True 86400 0.551777417 6.182638888888891 -1.1 15.3
0.0 0 0 False False False True 86400 0.070262398 6.349305555555556 5.1 8.7
0.0 0 0 False False False True 86400 0.1356858349999999 4.873611111111111 3.2 7.2
0.0 0 0 False False False True 86400 0.043174301 2.8256944444444443 1.4 4.0
0.0 0 0 False False False True 86400 0.4582112519999999 1.501388888888889 -6.0 10.6
0.0 0 0 False False False True 86400 0.595934518 2.5583333333333336 -5.9 15.3
0.0 0 0 False False False True 86400 0.302649419 -0.0069444444444444 -5.5 12.8
0.0 0 0 False False False True 86400 0.172754498 0.7611111111111111 -5.6 6.1
0.0 0 0 False False False True 86400 0.2816297199999999 2.088888888888889 -3.9 11.0
0.0 0 0 False False False True 86400 0.3153495639999999 2.2694444444444444 -2.5 12.9
0.0 0 0 False False False True 86400 0.079769376 1.6069444444444445 -0.6 4.7
0.0 0 0 False False False True 86400 0.014968904 1.657638888888889 0.7 3.3
0.0 0 0 False False False True 86400 0.007310602 0.8909722222222222 0.2 2.0
0.0 0 0 False False False True 86400 0.276068375 0.490972222222222 -5.4 7.2
0.0 0 0 False False False True 86400 0.221498258 1.220138888888889 -4.4 9.5
0.0 0 0 False False False True 86400 0.535680009 2.482638888888889 -3.4 12.0
0.0 0 0 False False False True 86400 0.2582618869999999 3.484027777777778 -3.0 11.3
0.0 0 0 False False False True 86400 0.30381636 0.8847222222222223 -4.4 12.0
0.0 0 0 False False False True 86400 0.262681866 4.402777777777778 -1.8 16.6
0.0 0 0 False False False True 86400 0.45250731 5.122222222222223 -2.3 12.4
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.0 0 0 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
2.3 30 406 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
1.3 30 406 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
1.2 30 406 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
1.0 30 406 True False True False 3600 0.019679081708333327 5.715972222222223 -2.8 18.0
0.6000000000000001 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.6000000000000001 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.2 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.6000000000000001 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.6000000000000001 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.1 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 406 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.1 30 407 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 407 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.1 30 407 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 407 True False True False 3600 0.024437108708333335 5.851388888888889 4.1 9.9
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.0 30 407 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.1 30 408 True False True False 3600 0.032149902125 8.819444444444445 5.2 12.5
0.7 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
1.6 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
1.1 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
3.7 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.30000000000000004 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.7 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
1.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
4.7 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.1 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.1 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.3 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.1 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 30 408 True False True False 3600 0.024657032375000002 4.565277777777779 2.0 9.1
0.0 0 0 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 0 0 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 0 0 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 0 0 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 0 0 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.1 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.30000000000000004 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.1 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.2 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.1 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.0 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.2 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
1.2 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.9 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
3.1999999999999997 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
3.3 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
2.3 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.2 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
0.5 30 409 True False True False 3600 0.017935299958333328 3.272916666666666 0.9 5.0
1.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.5 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.2 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.8 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.5 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.30000000000000004 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.4 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.1 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.30000000000000004 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.7000000000000001 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
2.5 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
2.1 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.7 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
1.1 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.2 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.026844461 4.986111111111112 3.0 7.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 30 409 True False True False 3600 0.03246971333333333 4.320833333333334 -0.4 10.3
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 0 0 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.30000000000000004 30 410 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.2 30 410 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.1 30 410 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 30 410 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.0 30 410 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.30000000000000004 30 410 True False True False 3600 0.04439289537499999 7.636805555555554 3.7 12.0
0.8 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.6000000000000001 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.1 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.0 30 410 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.1 30 411 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.30000000000000004 30 411 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.1 30 411 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.1 30 411 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.4 30 411 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.2 30 411 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.1 30 411 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.2 30 411 True False True False 3600 0.007982379874999999 6.865972222222221 5.0 8.5
0.1 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.1 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.1 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.2 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 30 411 True False True False 3600 0.00106550175 5.000694444444444 3.8 6.5
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 0 0 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.1 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
1.0 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.1 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.8 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
1.9 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
1.4 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.0 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
0.1 30 412 True False True False 3600 0.0071582744166666665 3.184722222222223 -3.7 6.6
