YYYY	MM	DD	hh	mm	TA	TA_min	TA_max
2030	1	1	0	0	6.31938901135473	4.8585734113547305	7.88915241135473
2030	1	2	0	0	4.83262506779212	0.5825639977921194	7.245497467792119
2030	1	3	0	0	3.67713609288215	0.2782408528821499	7.887432892882149
2030	1	4	0	0	6.48494922481802	3.405176224818018	8.973718824818018
2030	1	5	0	0	9.09879354086937	3.581642640869369	11.22376304086937
2030	1	6	0	0	4.44735414698443	2.5306060469844294	6.319485446984429
2030	1	7	0	0	7.2089813820709	6.3638885820709	8.5372588820709
2030	1	8	0	0	3.4812705473810204	1.5935142473810202	6.492317747381021
2030	1	9	0	0	3.3080690976492595	2.0850465976492596	5.200158797649259
2030	1	10	0	0	7.0832059549145	5.1433559549145	8.790542454914501
2030	1	11	0	0	5.57610474912971	0.9704529191297105	7.447686849129711
2030	1	12	0	0	1.71241301897118	-0.6179702810288201	5.95447831897118
2030	1	13	0	0	6.69639975154869	4.25859455154869	10.25761835154869
2030	1	14	0	0	6.507343915067491	3.8906449150674907	9.47844391506749
2030	1	15	0	0	7.02177403359794	5.33869933359794	9.71482803359794
2030	1	16	0	0	8.95541561862473	6.797120818624731	9.869905318624731
2030	1	17	0	0	5.382392128095191	1.4123909280951912	6.579840828095191
2030	1	18	0	0	1.10797264868319	-0.6721786913168101	3.4667983486831897
2030	1	19	0	0	1.26136237497568	-0.3905236550243201	2.5889379749756802
2030	1	20	0	0	3.42907999391547	1.55005159391547	5.94049359391547
2030	1	21	0	0	2.19890814743575	-0.7124382925642498	4.34536194743575
2030	1	22	0	0	1.55284982956005	-0.51233567043995	4.03930012956005
2030	1	23	0	0	2.71989145600668	0.9828614160066803	5.5163390560066805
2030	1	24	0	0	4.004452459672939	1.927181929672939	7.6479155596729385
2030	1	25	0	0	7.47570223830147	4.555109238301471	11.60164823830147
2030	1	26	0	0	9.953393666600231	7.14937796660023	13.92138116660023
2030	1	27	0	0	8.301397798877451	2.168402198877452	10.663458298877451
2030	1	28	0	0	1.95412483991176	-0.3175426600882403	5.870628739911759
2030	1	29	0	0	1.02655382581948	-0.9356653741805201	3.47269032581948
2030	1	30	0	0	4.061007397063721	1.3322781970637205	9.64950809706372
2030	1	31	0	0	3.60190424978215	1.4552062997821495	5.876165549782149
2030	2	1	0	0	5.762289474434099	2.8803926744340997	8.827932974434098
2030	2	2	0	0	3.18630958438142	1.33972138438142	5.80303938438142
2030	2	3	0	0	2.74039248742316	0.4530999974231604	4.37347968742316
2030	2	4	0	0	2.91886974581415	1.35417248581415	5.84385744581415
2030	2	5	0	0	2.6346145210238903	1.1665358810238904	5.7076127210238905
2030	2	6	0	0	1.4963326479619097	-1.0574087520380906	5.13897174796191
2030	2	7	0	0	-1.3834583462198	-3.7616016462198	1.5218761537802001
