YYYY	MM	DD	hh	mm	RS
2030	1	1	0	0	1.4821900075612828
2030	1	2	0	0	1.470030463239241
2030	1	3	0	0	3.7067814288015093
2030	1	4	0	0	3.2213217829726397
2030	1	5	0	0	1.5757996042040516
2030	1	6	0	0	2.1636954872167533
2030	1	7	0	0	1.8985903660380585
2030	1	8	0	0	2.7087224242585797
2030	1	9	0	0	2.0817851909739207
2030	1	10	0	0	2.4250279837190947
2030	1	11	0	0	1.4644551410136173
2030	1	12	0	0	3.533562080766009
2030	1	13	0	0	3.992892618148379
2030	1	14	0	0	3.995569681732472
2030	1	15	0	0	2.5763954761172507
2030	1	16	0	0	1.6021477698977034
2030	1	17	0	0	2.251477259510593
2030	1	18	0	0	2.4185967427578037
2030	1	19	0	0	2.1631591847335248
2030	1	20	0	0	2.0724585578072987
2030	1	21	0	0	3.5364117162858806
2030	1	22	0	0	4.319873862814134
2030	1	23	0	0	3.0350965317860368
2030	1	24	0	0	4.015647822525759
2030	1	25	0	0	4.6065647386275295
2030	1	26	0	0	5.1594424890756345
2030	1	27	0	0	1.6872848393869038
2030	1	28	0	0	5.549558149164627
2030	1	29	0	0	4.263505229452706
2030	1	30	0	0	5.181329865718354
2030	1	31	0	0	4.062497930493318
2030	2	1	0	0	2.181597087996648
2030	2	2	0	0	2.8919578715796788
2030	2	3	0	0	5.228323269909688
2030	2	4	0	0	3.9275709980263485
2030	2	5	0	0	5.7451818417801706
2030	2	6	0	0	6.994005714092101
2030	2	7	0	0	3.508447966491373
2030	2	8	0	0	7.321275809339777
2030	2	9	0	0	6.463035835183091
2030	2	10	0	0	6.955020903318414
2030	2	11	0	0	4.249834647112739
2030	2	12	0	0	4.617695107297864
2030	2	13	0	0	3.6391732294093346
2030	2	14	0	0	6.881809004240225
2030	2	15	0	0	7.233650834294244
2030	2	16	0	0	8.081899572567128
2030	2	17	0	0	8.263070658878343
2030	2	18	0	0	2.1805972224769583
2030	2	19	0	0	3.7532878538119836
2030	2	20	0	0	4.2978233295941966
2030	2	21	0	0	8.680168349866916
2030	2	22	0	0	5.276464400454385
2030	2	23	0	0	4.51816296296296
2030	2	24	0	0	11.141113918447326
2030	2	25	0	0	9.13335059143777
2030	2	26	0	0	9.659931847611697
