YYYY	MM	DD	hh	mm	RS
1985	1	1	0	0	20.7913323575035
1985	1	2	0	0	21.8136567464674
1985	1	3	0	0	15.7506541285931
1985	1	4	0	0	40.495512026589
1985	1	5	0	0	33.3924379727912
1985	1	6	0	0	19.5777883902087
1985	1	7	0	0	28.604459397464105
1985	1	8	0	0	26.4913281493048
1985	1	9	0	0	25.355918651315605
1985	1	10	0	0	23.126545468519694
1985	1	11	0	0	30.6224035511572
1985	1	12	0	0	32.6204971910363
1985	1	13	0	0	19.2274130927858
1985	1	14	0	0	29.1510823350565
1985	1	15	0	0	44.346484010164005
1985	1	16	0	0	49.21505887642071
1985	1	17	0	0	28.6117661713724
1985	1	18	0	0	53.078296108746606
1985	1	19	0	0	58.6224173499558
1985	1	20	0	0	59.9419406104581
1985	1	21	0	0	59.302632718272
1985	1	22	0	0	44.4123550061335
1985	1	23	0	0	45.7097774292506
1985	1	24	0	0	48.7661379469182
1985	1	25	0	0	68.53474620558889
1985	1	26	0	0	39.9795134654095
1985	1	27	0	0	39.5779645536644
1985	1	28	0	0	64.0366485706493
1985	1	29	0	0	56.168763017078106
1985	1	30	0	0	78.9065398045796
1985	1	31	0	0	98.994082012014
1985	2	1	0	0	78.4453103609285
1985	2	2	0	0	69.9070086665575
1985	2	3	0	0	62.4642376177261
1985	2	4	0	0	94.47167858385592
1985	2	5	0	0	64.6120247313618
1985	2	6	0	0	45.74828539301121
1985	2	7	0	0	57.6946048518974
1985	2	8	0	0	101.5727654468
1985	2	9	0	0	95.94189561155927
1985	2	10	0	0	47.07265419019689
1985	2	11	0	0	99.42467527900352
1985	2	12	0	0	60.1450680220086
1985	2	13	0	0	87.47701317176019
1985	2	14	0	0	103.124747122912
1985	2	15	0	0	45.2180086801217
1985	2	16	0	0	78.78826943368091
1985	2	17	0	0	126.728849926083
1985	2	18	0	0	124.984622250971
1985	2	19	0	0	130.592313310427
1985	2	20	0	0	131.241108175699
1985	2	21	0	0	135.571264999611
1985	2	22	0	0	140.323181911787
1985	2	23	0	0	145.96310715373198
1985	2	24	0	0	153.063718635503
1985	2	25	0	0	139.384068508081
1985	2	26	0	0	64.7475698053802
1985	2	27	0	0	88.39792697777919
1985	2	28	0	0	50.5664297740511
1985	3	1	0	0	86.8292946038314
1985	3	2	0	0	93.4148030912303
1985	3	3	0	0	56.0080046885685
1985	3	4	0	0	50.944595868008
1985	3	5	0	0	44.4122915563168
1985	3	6	0	0	70.83884867748459
1985	3	7	0	0	185.038659183263
1985	3	8	0	0	173.05101246203702
1985	3	9	0	0	132.560908981165
1985	3	10	0	0	84.3896063156661
1985	3	11	0	0	114.155683006182
1985	3	12	0	0	141.270169048654
1985	3	13	0	0	76.6693240117138
1985	3	14	0	0	166.887180059734
1985	3	15	0	0	79.5143936874636
1985	3	16	0	0	135.98243337499
1985	3	17	0	0	130.112593197902
1985	3	18	0	0	154.377634466903
1985	3	19	0	0	157.324589710855
1985	3	20	0	0	157.649462107829
1985	3	21	0	0	173.075385187309
1985	3	22	0	0	141.361065714977
1985	3	23	0	0	213.458750367623
1985	3	24	0	0	198.549586796192
1985	3	25	0	0	39.418460901607496
1985	3	26	0	0	138.864263819945
1985	3	27	0	0	217.865674610257
1985	3	28	0	0	211.422197632034
1985	3	29	0	0	210.895891544841
1985	3	30	0	0	114.626086281418
1985	3	31	0	0	229.89151127166696
1985	4	1	0	0	217.479594834367
1985	4	2	0	0	221.54201892617803
1985	4	3	0	0	228.126245207972
1985	4	4	0	0	222.466267209257
1985	4	5	0	0	146.866196024089
1985	4	6	0	0	226.91023798164105
1985	4	7	0	0	175.080259725445
1985	4	8	0	0	161.27247446839198
1985	4	9	0	0	198.379663817545
1985	4	10	0	0	179.72582719861802
1985	4	11	0	0	83.0219840257566
1985	4	12	0	0	199.174822362112
1985	4	13	0	0	95.611769978407
1985	4	14	0	0	261.070827374902
1985	4	15	0	0	188.882073311629
1985	4	16	0	0	206.142047133159
1985	4	17	0	0	108.172061039379
1985	4	18	0	0	223.020348487299
1985	4	19	0	0	110.813340967753
1985	4	20	0	0	120.738245951388
1985	4	21	0	0	102.690533467337
1985	4	22	0	0	282.232136083861
1985	4	23	0	0	252.691354695168
1985	4	24	0	0	146.14315530049
1985	4	25	0	0	129.53807857156798
1985	4	26	0	0	91.0703520553432
1985	4	27	0	0	239.145975647468
1985	4	28	0	0	102.406237645569
1985	4	29	0	0	181.24736126452495
1985	4	30	0	0	217.629449094849
1985	5	1	0	0	193.332545855564
1985	5	2	0	0	144.358769143865
1985	5	3	0	0	260.295526503853
1985	5	4	0	0	212.410039083634
1985	5	5	0	0	242.238730280496
1985	5	6	0	0	295.231400825843
1985	5	7	0	0	206.189154682142
1985	5	8	0	0	182.337902114572
1985	5	9	0	0	251.414606671809
1985	5	10	0	0	304.07791551552504
1985	5	11	0	0	305.523659979792
1985	5	12	0	0	305.272793098235
1985	5	13	0	0	251.234661434912
1985	5	14	0	0	90.4292080630398
1985	5	15	0	0	305.294831640069
1985	5	16	0	0	202.169130559697
1985	5	17	0	0	195.482317959756
1985	5	18	0	0	145.50015480426902
1985	5	19	0	0	164.170897729646
1985	5	20	0	0	293.893228396393
1985	5	21	0	0	166.307633799834
1985	5	22	0	0	268.861760578163
1985	5	23	0	0	306.107596128748
1985	5	24	0	0	139.85969898470898
1985	5	25	0	0	291.001257112899
1985	5	26	0	0	252.53033693810295
1985	5	27	0	0	183.24579733993
1985	5	28	0	0	198.631954770883
1985	5	29	0	0	93.3094184186829
1985	5	30	0	0	122.040365007455
1985	5	31	0	0	238.777537927139
1985	6	1	0	0	130.461867848638
1985	6	2	0	0	111.477476354353
1985	6	3	0	0	230.71458496349
1985	6	4	0	0	131.47906735059
1985	6	5	0	0	220.202281188685
1985	6	6	0	0	353.184239886701
1985	6	7	0	0	253.846239025296
1985	6	8	0	0	122.98023084675
1985	6	9	0	0	152.614372351597
1985	6	10	0	0	145.488116894704
1985	6	11	0	0	154.17027068577698
1985	6	12	0	0	235.767357012937
1985	6	13	0	0	138.813621805136
1985	6	14	0	0	206.71267403960096
1985	6	15	0	0	337.02964662416696
1985	6	16	0	0	367.0
1985	6	17	0	0	355.884025530073
1985	6	18	0	0	186.284427964348
1985	6	19	0	0	211.281019734501
1985	6	20	0	0	127.709248847249
1985	6	21	0	0	210.532783508273
1985	6	22	0	0	128.456276005157
1985	6	23	0	0	305.306059515107
1985	6	24	0	0	332.339746442181
1985	6	25	0	0	263.693643917745
1985	6	26	0	0	290.988444441641
1985	6	27	0	0	211.833562742952
1985	6	28	0	0	105.430546589271
1985	6	29	0	0	200.197918738471
1985	6	30	0	0	313.554037812012
1985	7	1	0	0	233.436446592332
1985	7	2	0	0	209.46565669920503
1985	7	3	0	0	180.415268617253
1985	7	4	0	0	209.453213804654
1985	7	5	0	0	202.29911632854305
1985	7	6	0	0	123.666713325875
1985	7	7	0	0	144.355945563814
1985	7	8	0	0	150.900908185501
1985	7	9	0	0	218.234175055336
1985	7	10	0	0	191.75439572662
1985	7	11	0	0	222.340148016015
1985	7	12	0	0	299.733457801054
1985	7	13	0	0	308.158241541095
1985	7	14	0	0	312.93747870840696
1985	7	15	0	0	307.265011568119
1985	7	16	0	0	310.432258171837
1985	7	17	0	0	313.713077687561
1985	7	18	0	0	303.205287048422
1985	7	19	0	0	143.403230275634
1985	7	20	0	0	83.41292996765358
1985	7	21	0	0	239.150314187939
1985	7	22	0	0	286.874766078372
1985	7	23	0	0	245.811305645598
1985	7	24	0	0	127.374090052145
1985	7	25	0	0	114.872391390931
1985	7	26	0	0	191.642763080626
1985	7	27	0	0	216.026376743181
1985	7	28	0	0	92.7434850310792
1985	7	29	0	0	256.555957409845
1985	7	30	0	0	289.849687340456
1985	7	31	0	0	286.615412664039
1985	8	1	0	0	289.458744853303
1985	8	2	0	0	287.184294651085
1985	8	3	0	0	125.801363550975
1985	8	4	0	0	253.00182067187
1985	8	5	0	0	268.344178717122
