;[mm/day];[-];[-];[cm];[degC];[K];[per mil]
tAtm;Prec;rSoil;rRoot;hCritA;tTop;Ampl;cTop
818.0;0.0;0.24562930507862388;0.20905962250944912;100000.0;4.091666666666667;0.0;
819.0;0.0;0.826444673785095;0.7034022730763032;100000.0;5.5125;0.0;
820.0;0.0;1.4648289960291694;1.2467429195906805;100000.0;4.325;0.0;
821.0;0.0;1.312707601287907;1.5184109330566518;100000.0;6.983333333333333;0.0;
822.0;1.0999999999999992;1.4247275672993376;1.6479846027341272;100000.0;8.6;0.0;-10.030000000000094
823.0;0.0999999999999996;1.073697831531744;1.2419479590104494;100000.0;10.025;0.0;-10.030000000000094
824.0;0.7999999999999986;0.39603139262988724;0.4580901305156569;100000.0;9.475;0.0;-10.030000000000094
825.0;0.0;1.2414070372700672;1.4359374592749994;100000.0;9.4125;0.0;
826.0;0.0999999999999996;1.452645273901611;1.6802770575726378;100000.0;12.025;0.0;-10.030000000000094
827.0;29.499999999999996;0.1946061375802322;0.22510122334314359;100000.0;7.354166666666667;0.0;-10.030000000000094
828.0;4.316951849345819;0.332425335451101;0.38451690481471623;100000.0;4.8875;0.0;-10.999999999999677
829.0;0.0;1.038375215967956;1.2010902344085717;100000.0;6.2124999999999995;0.0;
830.0;0.0;1.3302906385531845;1.5387492597287495;100000.0;6.641666666666667;0.0;
831.0;14.522075054477948;0.18810870165188648;0.21758562905485285;100000.0;6.895833333333333;0.0;-10.999999999999677
832.0;8.144999999999998;0.5491131168528958;0.6351600000611137;100000.0;4.8500000000000005;0.0;-10.999999999999677
833.0;27.39261617570979;0.3039712397961966;0.3516040079211065;100000.0;3.8041666666666667;0.0;-10.999999999999677
834.0;6.310198731422369;1.4622551738098137;1.6913928438085668;100000.0;5.504166666666666;0.0;-10.999999999999677
835.0;20.620788315192247;0.3513768152431357;0.40643811109522776;100000.0;1.8541666666666667;0.0;-10.999999999999677
836.0;19.579046846459683;0.22726243340492452;0.2628748117376164;100000.0;0.14166666666666666;0.0;-10.999999999999677
837.0;4.9845783297761725;0.78115166229898;0.9035593480577457;100000.0;1.55;0.0;-10.999999999999677
838.0;9.3860283744816;0.3651902551769131;0.4224161386453012;100000.0;2.4916666666666667;0.0;-10.999999999999677
839.0;18.23919586683941;0.6837394912559692;0.7908825376398166;100000.0;2.0375;0.0;-10.999999999999677
840.0;0.0;0.9641309335698734;1.1152117569779614;100000.0;4.258333333333334;0.0;
841.0;10.83672961100974;0.401206797099848;0.4640765289508216;100000.0;7.566666666666666;0.0;-10.999999999999677
842.0;1.299999999999999;1.3778584817005335;1.5937710582054216;100000.0;8.637500000000001;0.0;-8.260000000000044
843.0;5.099999999999999;1.4320164138452354;1.6564156229200426;100000.0;8.85;0.0;-8.260000000000044
844.0;4.343819937297261;0.5231095416687086;0.6050816240240646;100000.0;7.116666666666667;0.0;-8.260000000000044
845.0;0.6999999999999991;1.0363303676384372;1.1987249551514563;100000.0;8.5375;0.0;-8.260000000000044
846.0;0.0;1.5778739474059118;1.8251292598411069;100000.0;10.65;0.0;
847.0;0.0;1.2338297076973064;1.427172750321257;100000.0;10.616666666666667;0.0;
848.0;0.0;0.6843896397795565;0.7916345654526799;100000.0;9.5375;0.0;
849.0;5.5;1.5269310198983017;1.7662034960125308;100000.0;11.983333333333334;0.0;-8.260000000000044
850.0;6.699999999999999;1.078111278717094;1.2470530002642126;100000.0;11.341666666666667;0.0;-8.260000000000044
851.0;0.0;1.2665680696718604;1.930745460222574;100000.0;12.091666666666667;0.0;
852.0;0.0;1.7728934115991917;2.7025834519817598;100000.0;12.333333333333334;0.0;
853.0;0.0;1.666728313085136;2.5407462898912923;100000.0;13.858333333333334;0.0;
854.0;0.0;0.8104366682593518;1.2354226792130032;100000.0;12.929166666666667;0.0;
855.0;0.0;0.7267945856986532;1.107919408718059;100000.0;12.5375;0.0;
856.0;14.553687191065531;0.6492410144137306;0.9896974123896616;100000.0;12.6625;0.0;-8.929999999999772
857.0;0.0;1.5440065544777135;2.353670297707786;100000.0;13.729166666666666;0.0;-8.929999999999772
858.0;12.830076961861005;0.2952548032237573;0.45008387988248366;100000.0;11.637500000000001;0.0;-8.929999999999772
859.0;0.78058391429575;1.4955322323175062;2.2797764583719857;100000.0;12.325000000000001;0.0;-8.929999999999772
860.0;0.0;1.561918257515726;2.3809747435986863;100000.0;14.566666666666668;0.0;-8.929999999999772
861.0;32.9742829801188;0.44106605997798365;0.6723573042397764;100000.0;12.854166666666666;0.0;-8.929999999999772
862.0;111.67175711269772;0.1858188250479562;0.28326061699801347;100000.0;12.225;0.0;-8.929999999999772
863.0;23.178444876010463;0.4968609316958831;0.7574105262911933;100000.0;12.145833333333334;0.0;-8.929999999999772
864.0;33.94841405036927;0.24674305963640847;0.3761329956453486;100000.0;10.554166666666667;0.0;-8.929999999999772
865.0;7.497577165217871;0.6592394298389138;1.0049389107771847;100000.0;10.666666666666666;0.0;-8.929999999999772
866.0;0.0;1.3522470626858436;2.061353779474651;100000.0;9.658333333333333;0.0;
867.0;0.0;0.9304303790765571;1.4183400588336674;100000.0;8.975;0.0;-8.929999999999772
868.0;0.055622161899876676;1.3726350549943556;2.0924330594085836;100000.0;11.954166666666666;0.0;-8.929999999999772
869.0;2.247185980250288;0.4842799586678739;0.7382321993298129;100000.0;10.658333333333333;0.0;-7.040000000000046
870.0;5.246140652203836;0.5354715535485371;0.8162682258048845;100000.0;9.479166666666666;0.0;-7.040000000000046
871.0;37.83441180030571;0.171398899068384;0.26127900599070486;100000.0;9.295833333333333;0.0;-7.040000000000046
872.0;14.68261529393917;0.3111443081765756;0.474305704423494;100000.0;10.654166666666667;0.0;-7.040000000000046
873.0;1.3985372035845491;0.6045287755837647;0.9215384604908428;100000.0;9.779166666666667;0.0;-7.040000000000046
874.0;0.0;1.893720781884859;2.8867716549183164;100000.0;13.450000000000001;0.0;
875.0;0.0;1.6774757411412784;2.5571295766844306;100000.0;15.4125;0.0;-7.040000000000046
876.0;0.0;1.9178924393247725;2.923618721401099;100000.0;14.795833333333334;0.0;
877.0;0.0;2.0615966545465296;3.1426801897879804;100000.0;17.620833333333334;0.0;
878.0;0.0;1.713163562085364;2.6115317836584944;100000.0;18.3875;0.0;
879.0;0.0;2.176935808809946;3.3185022034739053;100000.0;18.295833333333334;0.0;
880.0;0.0;1.9107257418991694;2.9126938695509677;100000.0;20.620833333333334;0.0;
881.0;0.0;1.4945869234849742;2.278335437726809;100000.0;18.720833333333335;0.0;-7.040000000000046
882.0;0.0;2.14676350924874;3.2725078098071156;100000.0;19.849999999999998;0.0;
883.0;18.86041404114733;1.488811857915095;2.2695319774955554;100000.0;19.320833333333333;0.0;-7.990000000000386
884.0;3.7133494631076864;1.774531834963733;2.705081050451797;100000.0;16.216666666666665;0.0;-7.990000000000386
885.0;18.76601092999884;0.9896645562106922;1.5086361284490815;100000.0;12.379166666666668;0.0;-7.990000000000386
886.0;0.0;1.5950293152336386;2.431448954896773;100000.0;12.733333333333334;0.0;
887.0;8.05964451977831;0.16210773215942675;0.24711563115188795;100000.0;9.170833333333333;0.0;-7.990000000000386
888.0;0.9060065511098261;1.0324533867418433;1.5738630532977842;100000.0;12.112499999999999;0.0;-7.990000000000386
889.0;23.995985564622732;0.5491883588109873;0.8371780056449006;100000.0;10.254166666666666;0.0;-7.990000000000386
890.0;0.0;1.6637358987339506;2.5361846792191134;100000.0;11.529166666666667;0.0;
891.0;28.185853069532588;0.38053515360459905;0.5800845117369239;100000.0;11.408333333333333;0.0;-7.990000000000386
892.0;10.124152481181001;0.560503494901282;0.8544267016773194;100000.0;11.679166666666667;0.0;-7.990000000000386
893.0;1.7005555125612908;1.423445612886066;2.1698882363784344;100000.0;12.370833333333332;0.0;-7.990000000000386
894.0;1.2502777562806457;1.4474355611958205;2.2064583070277224;100000.0;14.445833333333333;0.0;-7.990000000000386
895.0;11.252593480122997;0.5597003901485893;0.8532024557070681;100000.0;12.645833333333334;0.0;-7.990000000000386
896.0;0.0;0.36484531354590843;0.5561670546414016;100000.0;13.4;0.0;-7.990000000000386
897.0;0.0;1.310426024740102;1.9976021493104263;100000.0;14.525;0.0;
898.0;0.0;1.6504004135372436;2.51585618040414;100000.0;15.454166666666666;0.0;
899.0;4.431903935740694;0.45008556637912517;0.6861065621394834;100000.0;13.258333333333333;0.0;-8.510000000000018
900.0;0.0;0.9126728666934104;1.3912706598494586;100000.0;10.254166666666666;0.0;
901.0;0.0;1.8890226501506195;2.879609863353683;100000.0;12.375;0.0;
902.0;31.98144762449742;0.494716729942208;0.7541419235995259;100000.0;10.6625;0.0;-8.510000000000018
903.0;7.990460787461494;0.7889331058243032;1.2026428337832673;100000.0;7.6875;0.0;-8.510000000000018
904.0;0.0;1.9567239370896015;2.982813122253562;100000.0;9.6;0.0;
905.0;0.0;2.105546294786523;3.2096766429622394;100000.0;12.854166666666666;0.0;
906.0;0.0;2.2079852922481478;3.365833768690211;100000.0;14.975;0.0;
907.0;3.8675368056121515;1.1606174815794559;1.7692352959719309;100000.0;15.575000000000001;0.0;-6.909999999999861
908.0;8.985730054310993;1.7250422793567324;2.629639597990893;100000.0;16.020833333333332;0.0;-6.909999999999861
909.0;1.9195218701075603;0.7946465437041733;1.211352349294487;100000.0;12.450000000000001;0.0;-6.909999999999861
910.0;0.25668930903224574;1.3624894288927238;2.0769671543333703;100000.0;14.958333333333334;0.0;-6.909999999999861
911.0;5.776618172079796;0.8875680310585725;1.353001064561023;100000.0;15.424999999999999;0.0;-6.909999999999861
912.0;0.0;1.7783803247142815;2.7109476550919327;100000.0;16.287499999999998;0.0;
913.0;0.0;2.1791631066097352;3.3218974770628105;100000.0;18.316666666666666;0.0;
914.0;0.0;2.3085940708372004;3.519200924527068;100000.0;20.979166666666668;0.0;
915.0;0.0;2.1307463100326802;3.2480913292306703;100000.0;22.008333333333336;0.0;
916.0;0.0;2.0040156067926618;3.0549041363663565;100000.0;23.170833333333334;0.0;
917.0;25.251285191696233;0.6401741984902755;0.9758760362614761;100000.0;14.525;0.0;-6.909999999999861
918.0;11.657817239460337;0.4377571248011461;0.6673131919462263;100000.0;13.316666666666668;0.0;-6.909999999999861
919.0;0.0;0.9512941283761687;1.4501445786285516;100000.0;13.570833333333333;0.0;
920.0;0.0;0.5528736019576165;0.8427957585675793;100000.0;13.479166666666666;0.0;-7.569999999999855
921.0;0.0;0.4321013670385698;0.6586916035091817;100000.0;15.404166666666667;0.0;-7.569999999999855
922.0;0.8000532218322776;0.8555259172591815;1.3041563421686946;100000.0;16.720833333333335;0.0;-7.569999999999855
923.0;1.3220937381746984;0.9950476939069698;1.5168421372043266;100000.0;16.916666666666668;0.0;-7.569999999999855
924.0;10.49752075314091;1.194297957570965;1.8205775235835815;100000.0;17.741666666666667;0.0;-7.569999999999855
925.0;16.027278822436642;0.6271880353866628;0.9560800410375432;100000.0;15.25;0.0;-7.569999999999855
926.0;3.6544378501525205;1.0076152896217823;1.5360000719046487;100000.0;15.262500000000001;0.0;-7.569999999999855
927.0;0.0;1.5696321316979645;2.392733706985426;100000.0;15.808333333333332;0.0;
928.0;0.0;2.1060155773947127;3.2103920133296278;100000.0;16.483333333333334;0.0;
929.0;0.0;1.9727977539889536;3.0073159103389377;100000.0;19.099999999999998;0.0;
930.0;0.0;1.7832637611962097;2.7183919236184644;100000.0;19.6;0.0;
931.0;0.7483890849968318;1.4414016679540607;2.1972602921219675;100000.0;19.179166666666667;0.0;-7.569999999999855
932.0;0.0;1.323069068935567;2.016875097025042;100000.0;18.525000000000002;0.0;
933.0;0.2999999999999996;0.44533739007840717;0.6788684830685947;100000.0;14.35;0.0;-5.999999999999894
934.0;4.345732609923713;0.30075693816381316;0.45847128701157464;100000.0;10.654166666666667;0.0;-5.999999999999894
935.0;0.0;1.640549996410956;2.5008402893491843;100000.0;12.704166666666666;0.0;
936.0;0.0;1.578376148254112;2.4060630105373995;100000.0;14.154166666666667;0.0;
937.0;0.0;1.915939546738551;2.9206417487571206;100000.0;16.704166666666666;0.0;
938.0;0.0;1.9162296351323813;2.921083957007007;100000.0;18.829166666666666;0.0;
939.0;6.6195229504850435;0.38255739502810565;0.5831671991513643;100000.0;17.1875;0.0;-5.999999999999894
940.0;0.0;1.138212746295465;1.7350817104103895;100000.0;17.0625;0.0;
941.0;0.0;1.9086175504749805;2.909480160695519;100000.0;16.020833333333332;0.0;
942.0;0.0;1.865228048090501;2.843337576845403;100000.0;15.700000000000001;0.0;
943.0;0.0;1.6593507467942774;2.5294999913585516;100000.0;16.75;0.0;
944.0;0.0;1.8471719184729207;2.815812968320126;100000.0;17.016666666666666;0.0;
945.0;0.0;0.7312868486580876;1.1147673756949157;100000.0;15.575000000000001;0.0;-5.999999999999894
946.0;0.0;1.3409529999726888;2.044137207516902;100000.0;17.962500000000002;0.0;
947.0;0.0;1.2518344246917694;1.9082856186720036;100000.0;19.3125;0.0;
948.0;0.0;1.793491705596258;2.7339833139990213;100000.0;20.354166666666668;0.0;-5.999999999999894
949.0;1.0437427963241257;1.693511735577628;2.5815747085328575;100000.0;18.216666666666665;0.0;-5.999999999999894
950.0;0.5277643643016736;1.2941050430435714;1.9727225853363275;100000.0;18.341666666666665;0.0;-5.999999999999894
951.0;3.137581217423883;1.0496292852324876;1.6000458450719737;100000.0;19.1375;0.0;-5.999999999999894
952.0;19.9270371811933;1.010201216116826;1.5399420359887965;100000.0;16.795833333333334;0.0;-5.999999999999894
953.0;2.6818381898334946;0.5779806379951268;0.8810687081309031;100000.0;14.625;0.0;-5.999999999999894
954.0;28.567814154221967;0.7358156796138234;1.1216710866104829;100000.0;13.424999999999999;0.0;-5.999999999999894
955.0;0.0;1.0167128377777366;1.549868295983451;100000.0;13.370833333333332;0.0;
956.0;0.0;0.928971808171076;1.4161166259036868;100000.0;14.020833333333334;0.0;-5.999999999999894
957.0;4.474118837932544;0.4265825790561023;0.6502788106256215;100000.0;14.116666666666667;0.0;-5.999999999999894
958.0;6.797893640204956;0.38636259812239643;0.5889678179853999;100000.0;14.174999999999999;0.0;-5.779999999999896
959.0;9.332604895413155;0.9202332518553831;1.4027956458952497;100000.0;14.054166666666667;0.0;-5.779999999999896
960.0;8.341707250632584;0.8515939741925024;1.2981625220119848;100000.0;15.1875;0.0;-5.779999999999896
961.0;4.192535076779378;1.1208252699358994;1.7085763911545078;100000.0;15.129166666666668;0.0;-5.779999999999896
962.0;32.9722919284431;0.7844018509084575;1.1957354278037788;100000.0;12.7875;0.0;-5.779999999999896
963.0;0.0;1.4209526988613204;2.166088059703169;100000.0;12.7125;0.0;
964.0;0.0;1.3237273033492576;2.017878503897856;100000.0;12.75;0.0;
965.0;0.0;1.4650388517363342;2.233292611562876;100000.0;14.816666666666668;0.0;
966.0;5.028766666769906;0.44117564499463896;0.6725243546956358;100000.0;16.016666666666666;0.0;-5.779999999999896
967.0;0.0;1.6814653025303605;2.563211229715716;100000.0;18.620833333333334;0.0;
968.0;1.3963382004840272;0.3207762480594952;0.4889885506497547;100000.0;18.275000000000002;0.0;-5.779999999999896
969.0;0.0;0.7720853735937856;1.1769602958304948;100000.0;17.966666666666665;0.0;
970.0;3.8139057554437334;0.4286261425601406;0.6533940012360406;100000.0;15.983333333333334;0.0;-5.779999999999896
971.0;0.0;0.8059745139033561;1.2286206095319925;100000.0;14.791666666666666;0.0;-5.779999999999896
972.0;0.0;0.9780520680284318;1.49093415144788;100000.0;13.483333333333334;0.0;
973.0;0.0;1.5421878344799185;2.3508978566023755;100000.0;14.858333333333334;0.0;
974.0;0.0;1.0271348161935354;1.5657554701469796;100000.0;15.508333333333333;0.0;
975.0;0.0;1.4625788954438437;2.2295426753708933;100000.0;14.579166666666666;0.0;
976.0;0.0;1.3772883872592483;2.09952655904787;100000.0;13.479166666666666;0.0;
977.0;0.0;0.6173530199022256;0.9410876281128154;100000.0;13.216666666666667;0.0;
978.0;0.0;1.1229805340242238;1.7118618571738675;100000.0;15.129166666666668;0.0;
979.0;0.0;0.9481990412926915;1.4454264545272821;100000.0;15.5375;0.0;
980.0;0.0;1.3422294462537356;2.046083011237493;100000.0;16.629166666666666;0.0;
981.0;0.0;1.4446688671476444;2.2022407824419936;100000.0;15.441666666666668;0.0;
982.0;0.0;1.0932976440294866;1.6666135152363728;100000.0;15.5875;0.0;
983.0;0.0;1.4366146298220737;2.1899629724100937;100000.0;15.679166666666667;0.0;
984.0;0.0;1.4326077486948072;2.183854917319043;100000.0;16.991666666666667;0.0;
985.0;0.0;1.4458863800877972;2.204096748685143;100000.0;17.466666666666665;0.0;
986.0;0.0;1.4618366923116228;2.228411267306525;100000.0;17.125;0.0;
987.0;0.0;1.3792287278926636;2.102484397603063;100000.0;17.120833333333334;0.0;
988.0;0.0;1.1969855778994707;1.824674508871872;100000.0;16.508333333333333;0.0;
989.0;0.0;0.15926447610903322;0.2427813961091792;100000.0;14.870833333333332;0.0;-9.669999999999845
990.0;4.158960381702563;0.670448895639476;1.022026523929759;100000.0;14.333333333333334;0.0;-9.669999999999845
991.0;0.0;0.32368293051173047;0.49341947235332795;100000.0;12.320833333333333;0.0;
992.0;0.0;0.7831435501048113;1.1938172848927044;100000.0;13.920833333333334;0.0;
993.0;16.971399422235788;0.2934452661733647;0.4473254371830279;100000.0;13.970833333333333;0.0;-9.669999999999845
994.0;2.321025843929445;0.7702157985544649;1.1741103317376456;100000.0;12.2875;0.0;-9.669999999999845
995.0;0.0;0.8445404540301885;1.2874101966075522;100000.0;15.120833333333332;0.0;-9.669999999999845
996.0;3.5001322915770383;0.9500953420305932;1.448317159044939;100000.0;15.387500000000001;0.0;-9.669999999999845
997.0;6.384447155655471;0.9878475860373247;1.5058663547609623;100000.0;15.845833333333333;0.0;-9.669999999999845
998.0;1.8328983900016265;0.2908436555888349;0.44335956440790797;100000.0;14.795833333333334;0.0;-9.669999999999845
999.0;23.209699966935833;0.129953106785946;0.19809939708474475;100000.0;12.708333333333334;0.0;-9.669999999999845
1000.0;0.0;0.8637096682974623;1.316631581789133;100000.0;12.1875;0.0;
1001.0;8.205951271056867;0.357699777960859;0.5452744617188062;100000.0;12.737499999999999;0.0;-9.669999999999845
1002.0;10.786853764285809;0.42086699865567356;0.6415660290745092;100000.0;12.833333333333334;0.0;-9.669999999999845
1003.0;10.54890803456695;0.17580788673991143;0.26800002883567864;100000.0;12.058333333333332;0.0;-7.820000000000049
1004.0;2.6178905291538577;0.7777887270897427;0.6619903013015417;100000.0;11.554166666666667;0.0;-7.820000000000049
1005.0;0.0;1.099301792664628;0.9356359890562101;100000.0;12.583333333333334;0.0;
1006.0;20.457724195321475;0.14120137107188785;0.12017908581655833;100000.0;9.3125;0.0;-7.820000000000049
1007.0;11.017890529153858;0.6550878418372307;0.5575573194785689;100000.0;7.079166666666667;0.0;-7.820000000000049
1008.0;6.343819937297264;0.4227304429875846;0.35979366063812407;100000.0;5.066666666666666;0.0;-7.820000000000049
1009.0;0.0;0.5635905573821175;0.47968229661554845;100000.0;5.108333333333333;0.0;
1010.0;0.0;0.8284160045827597;0.7050801090017401;100000.0;3.625;0.0;
1011.0;0.0;1.2025370827580093;1.0235014445631068;100000.0;7.3125;0.0;
1012.0;0.0;0.4282356602058621;0.36447925233947753;100000.0;9.495833333333334;0.0;
1013.0;0.0;1.1024456415889399;0.9383117767401472;100000.0;9.958333333333334;0.0;
1014.0;0.0;0.40853340993391923;0.34771030450110524;100000.0;9.745833333333334;0.0;
1015.0;0.0;0.8860537728155174;0.7541366744028858;100000.0;9.104166666666666;0.0;
1016.0;0.1999999999999992;0.16559446411495812;0.14094049627525665;100000.0;9.0125;0.0;-9.310000000000151
1017.0;0.0;0.8874943715179727;0.7553627944736424;100000.0;9.108333333333333;0.0;
1018.0;0.0;0.43959173285418507;0.374144614785902;100000.0;7.7250000000000005;0.0;
1019.0;0.0;0.37385340092846014;0.3181935105298613;100000.0;6.408333333333334;0.0;
1020.0;0.0;0.30470522858082794;0.2593402283305445;100000.0;4.3374999999999995;0.0;
1021.0;0.0;0.14073520308128615;0.11978232165965128;100000.0;2.0791666666666666;0.0;
1022.0;0.0;0.16173190455916442;0.13765300074455838;100000.0;2.1374999999999997;0.0;
1023.0;4.822479034880859;0.7760114082712947;0.6604775925425249;100000.0;6.554166666666667;0.0;-9.310000000000151
1024.0;4.039665843759449;0.4602227667769828;0.39170406748434583;100000.0;8.341666666666667;0.0;-9.310000000000151
1025.0;3.3583856739028257;1.0083579499188668;0.8582320106184512;100000.0;9.775;0.0;-9.310000000000151
1026.0;2.445810331443594;0.25370394453739836;0.21593209677147154;100000.0;8.829166666666667;0.0;-9.310000000000151
1027.0;2.0861109835788993;0.27272503792041825;0.23212129944457383;100000.0;9.020833333333334;0.0;-9.310000000000151
1028.0;1.1273486309859984;0.29392739806292634;0.2501670184042204;100000.0;8.329166666666667;0.0;-9.310000000000151
1029.0;0.6149702839892657;0.957893333261324;0.8152806465491966;100000.0;9.762500000000001;0.0;-9.310000000000151
1030.0;0.0023334409999998;0.9659308151543888;0.8221214953231359;100000.0;8.875;0.0;-9.310000000000151
1031.0;0.0;0.7880090950279481;0.670689044565848;100000.0;12.275;0.0;
1032.0;0.2178905291538606;0.7176568677618644;0.6108109690640728;100000.0;12.516666666666666;0.0;-10.970000000000146
1033.0;0.0;0.6867557854404349;0.5845104891470547;100000.0;14.195833333333333;0.0;
1034.0;15.863578859970707;0.5337589888452229;0.4542920995656009;100000.0;9.391666666666667;0.0;-10.970000000000146
1035.0;0.0;0.9238191702218875;0.6568385993855826;100000.0;8.5;0.0;
1036.0;1.3999999999999986;0.4390539483907855;0.31216886357364404;100000.0;11.620833333333332;0.0;-10.970000000000146
1037.0;20.292055678599358;0.11274855696499812;0.08016461080997857;100000.0;7.5125;0.0;-10.970000000000146
1038.0;0.24381993729726537;0.1329447021629973;0.09452413933292038;100000.0;6.454166666666667;0.0;-10.970000000000146
1039.0;0.0;0.5335826942539704;0.3793791261833027;100000.0;7.604166666666667;0.0;
1040.0;13.322994230819315;0.08649532393676257;0.06149847205961276;100000.0;6.070833333333333;0.0;-10.970000000000146
1041.0;0.0;0.22627934393485247;0.16088538983701603;100000.0;2.795833333333333;0.0;
1042.0;0.9183359106469896;0.20726395931080197;0.14736538613300157;100000.0;2.9625;0.0;-10.970000000000146
1043.0;23.76780726076295;0.10466758862640255;0.07441901459775938;100000.0;2.904166666666667;0.0;-10.970000000000146
1044.0;51.02241643990023;0.17075205999473822;0.12140530045745697;100000.0;1.05;0.0;-10.970000000000146
1045.0;2.575717744661249;0.09332570162111747;0.06635489402625006;100000.0;0.9249999999999999;0.0;-16.770000000000174
1046.0;0.0;0.1651722081521668;0.11743800665452216;100000.0;0.3416666666666666;0.0;
1047.0;0.0;0.16905928175742116;0.12020172932328935;100000.0;-0.6625;0.0;
1048.0;0.0;0.15727520707094472;0.11182321179343424;100000.0;-0.12916666666666668;0.0;
1049.0;0.0;0.030096756832354528;0.021398897361118913;100000.0;-0.2125;0.0;-16.770000000000174
1050.0;0.0;0.21169468592380958;0.1505156479553984;100000.0;-0.07916666666666669;0.0;-16.770000000000174
1051.0;0.0;0.15490845607516512;0.11014044371579312;100000.0;-1.1708333333333334;0.0;-16.770000000000174
1052.0;0.0;0.169961834375069;0.12084344733083537;100000.0;-1.275;0.0;-16.770000000000174
1053.0;0.0;0.18538143479446847;0.13180683612924174;100000.0;-3.1750000000000003;0.0;-16.770000000000174
1054.0;0.0;0.23018845887716397;0.16366478397204834;100000.0;-5.870833333333334;0.0;-16.770000000000174
1055.0;0.0;0.06763155988982265;0.04808627110609051;100000.0;-6.095833333333334;0.0;-16.770000000000174
1056.0;0.0;0.17510627372655463;0.12450116135883317;100000.0;-5.120833333333334;0.0;-16.770000000000174
1057.0;0.0;0.11008578318335356;0.07827136951601842;100000.0;-1.0333333333333334;0.0;-16.770000000000174
1058.0;0.0;0.21949891703657795;0.15606448305064866;100000.0;-0.05416666666666666;0.0;-16.770000000000174
1059.0;0.0;0.21943795526403484;0.1560211390212282;100000.0;-3.5708333333333333;0.0;-16.770000000000174
1060.0;0.0;0.3462435048010725;0.24618031977542468;100000.0;-6.2625;0.0;-16.770000000000174
1061.0;36.95430990532132;0.5279307476855332;0.37536057278294105;100000.0;1.9000000000000001;0.0;-16.729682266325653
1062.0;0.0;0.47876387687059646;0.340402758956131;100000.0;-2.0166666666666666;0.0;
1063.0;0.0;0.49546979264840735;0.3522807223873458;100000.0;-1.7833333333333334;0.0;
1064.0;0.0;0.4465302512228108;0.31748454053625835;100000.0;-0.8124999999999999;0.0;
1065.0;0.3999999999999996;0.4141143296693708;0.24384432488161004;100000.0;6.004166666666666;0.0;-9.599999999999941
1066.0;4.363289604297262;0.09464612990645561;0.05573079701956477;100000.0;5.116666666666666;0.0;-9.599999999999941
1067.0;0.0;0.5887238176148217;0.34666021328609015;100000.0;5.445833333333333;0.0;
1068.0;0.0;0.24908845347415767;0.1466715866164405;100000.0;5.7375;0.0;
1069.0;0.0;0.12775558981964352;0.07522675096583842;100000.0;-0.11666666666666665;0.0;
1070.0;0.0;0.33319671928776345;0.1961973379002861;100000.0;-2.891666666666667;0.0;
1071.0;0.0;0.6360414691472277;0.3745224241931961;100000.0;5.245833333333334;0.0;
1072.0;1.9024702407548664;0.1535090166209282;0.09039122734790672;100000.0;5.745833333333334;0.0;-9.599999999999941
1073.0;0.0;0.21487588859518442;0.12652608768612766;100000.0;5.333333333333333;0.0;
1074.0;4.243717441494896;0.07385842564686458;0.04349030363923279;100000.0;3.0833333333333335;0.0;-11.480000000000267
1075.0;2.7028372947064963;0.14503917597487637;0.08540390277056047;100000.0;2.7083333333333335;0.0;-11.480000000000267
1076.0;6.7964207834763055;0.12656472142778807;0.07452552795028451;100000.0;7.279166666666666;0.0;-11.480000000000267
1077.0;7.157134164124944;0.138174291332483;0.08136162980127916;100000.0;1.7541666666666667;0.0;-11.480000000000267
1078.0;18.91341581031984;0.028556322446525725;0.016814914793299076;100000.0;2.4166666666666665;0.0;-11.480000000000267
1079.0;0.0;0.1761654003134162;0.10373206148461561;100000.0;-1.5541666666666665;0.0;-11.480000000000267
1080.0;0.0;0.06201147954230939;0.03651442676706441;100000.0;-4.0;0.0;-11.480000000000267
1081.0;0.0;0.3296151869471368;0.19408841224118362;100000.0;-6.620833333333334;0.0;-11.480000000000267
1082.0;14.761779970912608;0.09833135171147944;0.05790077849256157;100000.0;4.0125;0.0;-11.480000000000267
1083.0;24.520911351715213;0.10512682555540954;0.06190218006938398;100000.0;4.179166666666666;0.0;-11.480000000000267
1084.0;0.0;0.1901674480242133;0.11197693403883367;100000.0;-4.729166666666667;0.0;-11.480000000000267
1085.0;0.0;0.24658504319430927;0.14519749517391858;100000.0;-6.5;0.0;-11.480000000000267
1086.0;0.0;0.31068471156833694;0.18294151715035958;100000.0;-10.6;0.0;-11.480000000000267
1087.0;0.0;0.2721815195183024;0.1602695538818495;100000.0;-3.5083333333333333;0.0;-11.480000000000267
1088.0;2.222044870632709;0.4000405192654522;0.23555719606094044;100000.0;2.0749999999999997;0.0;-11.480000000000267
1089.0;21.262497096376343;0.030554857851623166;0.017991719075819472;100000.0;4.4875;0.0;-7.869999999999933
1090.0;12.607352104018657;0.07628731575533206;0.044920515120163054;100000.0;4.425;0.0;-7.869999999999933
1091.0;22.829766557592507;0.10830054548843124;0.06377097218543767;100000.0;2.066666666666667;0.0;-7.869999999999933
1092.0;16.214743565072492;0.04262134341545674;0.025096868101586976;100000.0;0.17500000000000002;0.0;-7.869999999999933
1093.0;0.0;0.040702135151025456;0.02396677428444934;100000.0;-0.7541666666666668;0.0;-7.869999999999933
1094.0;0.0;0.4191800810253538;0.24682720818440232;100000.0;-3.225;0.0;-7.869999999999933
