;[mm/day];[-];[-];[cm];[degC];[K];[g/l]
tAtm;Prec;rSoil;rRoot;hCritA;tTop;Ampl;cTop
1;11.480293871387373;0.05;0.03;100000;1.2416666666666667;0;0.0
2;2.7994082767656017;0.07393949017239888;0.04353803713475453;100000;0.14583333333333334;0;0.0
3;0.0;0.12899007312822364;0.0759536558985865;100000;-1.0791666666666668;0;0.0
4;0.0;0.09230708733468063;0.054353490763973;100000;-2.1125000000000003;0;0.0
5;0.0;0.20558552003921213;0.12105560891703727;100000;-5.2;0;0.0
6;0.0;0.143196234694203;0.08431871749638499;100000;-6.658333333333334;0;0.0
7;0.0;0.26499403946253053;0.15603732597706044;100000;-8.3125;0;0.0
8;0.0;0.2242352315128576;0.13203718085915947;100000;-9.308333333333334;0;0.0
9;0.0;0.25710544727273354;0.15139225987098492;100000;-10.516666666666667;0;0.0
10;0.0;0.4177691025320828;0.24599637700213234;100000;-8.9;0;0.0
11;0.0;0.42953355179785285;0.25292367698498014;100000;-8.229166666666666;0;0.0
12;0.0;0.30437552499740506;0.17922645773387114;100000;-6.05;0;0.0
13;0.0;0.41869376803449476;0.24654085088053443;100000;-8.9625;0;0.0
14;0.0;0.3956606847317498;0.23297820345323111;100000;-10.9375;0;0.0
15;0.0;0.41719022949094736;0.245655517254486;100000;-10.4125;0;0.0
16;0.0;0.45799059147603594;0.2696801307739517;100000;-6.7749999999999995;0;0.0
17;33.40985097776483;0.18779200617587768;0.1105781946755632;100000;1.5916666666666668;0;0.0
18;32.66314260320316;0.05860686940190989;0.034509678798469286;100000;2.1041666666666665;0;0.0
19;0.30996037299596657;0.30856500534701214;0.18169336345111675;100000;0.7125;0;0.0
20;0.0;0.5657054139955502;0.33310620974587213;100000;0.4791666666666667;0;0.0
21;4.3961144208928875;0.38101148483168373;0.2243522661123539;100000;2.245833333333333;0;0.0
22;1.3315184113918719;0.30533874634652186;0.1797936345803581;100000;0.04583333333333334;0;0.0
23;0.0;0.09702668921720033;0.05713254971533029;100000;-5.270833333333333;0;0.0
24;0.0;0.2414878775234382;0.14219611407509108;100000;-9.299999999999999;0;0.0
25;0.0;0.3426612526636376;0.20177037072241064;100000;-2.5791666666666666;0;0.0
26;0.0;0.2072291885082744;0.12202345571549914;100000;-2.466666666666667;0;0.0
27;0.0;0.27339722040662606;0.16098539909929932;100000;-5.816666666666666;0;0.0
28;0.0;0.32797683102839903;0.19312369364948612;100000;-4.183333333333334;0;0.0
29;0.0;0.4098787584539408;0.24135027932578706;100000;-4.429166666666666;0;0.0
30;0.0;0.4769194209860732;0.28082605672237104;100000;-5.354166666666667;0;0.0
31;0.0;0.5030692069152033;0.2962239225744857;100000;-4.866666666666666;0;0.0
32;0.0;0.5586911743597465;0.32897599157661445;100000;-3.0833333333333335;0;0.0
33;0.0;0.6363220956247568;0.37468766641993007;100000;-3.533333333333333;0;0.0
34;0.0;0.31957164948660205;0.18817444250861584;100000;-6.945833333333333;0;0.0
35;0.0;0.09341169352491592;0.055003919719022736;100000;-7.058333333333334;0;0.0
36;0.0;0.10282903025666844;0.0605491615834383;100000;-6.175;0;0.0
37;0.0;0.3510368019534084;0.206702173405277;100000;-2.8125;0;0.0
38;0.22692922966221973;0.18363565806073515;0.10813079832267904;100000;0.4291666666666667;0;0.0
39;8.011945242226702;0.19374093592038508;0.11408112286081992;100000;0.32916666666666666;0;0.0
40;0.0;0.2919158215753243;0.17188976892233424;100000;-0.5166666666666666;0;0.0
41;0.0;0.27394936962803745;0.16131052297085544;100000;-2.2624999999999997;0;0.0
42;0.0;0.37846687314106103;0.22285391390541348;100000;-3.7624999999999997;0;0.0
43;0.0;0.3803691058000258;0.22397401192004474;100000;-8.424999999999999;0;0.0
44;0.0;0.6012072089398202;0.3540108503246769;100000;-7.7250000000000005;0;0.0
45;6.247710567548227;0.7053385978816881;0.41532688412574575;100000;0.9791666666666666;0;0.0
46;12.454436091151054;0.20855485027622941;0.1228040495652373;100000;4.083333333333333;0;0.0
47;46.12697509131958;0.23781569317036497;0.14003380948850294;100000;4.6875;0;0.0
48;16.328904709384734;0.3384641351799837;0.19929896800599772;100000;2.5791666666666666;0;0.0
49;7.061928232868947;0.2667615305734921;0.15707808367561865;100000;3.5416666666666665;0;0.0
50;0.0;0.5535512371092531;0.32594942514559755;100000;3.8333333333333335;0;0.0
51;0.0;0.38486597565815084;0.22662191882901464;100000;2.1666666666666665;0;0.0
52;0.0;0.8355313201372058;0.4919886999297106;100000;1.5666666666666667;0;0.0
53;0.0;0.09510113078381084;0.055998716706980096;100000;0.6541666666666667;0;0.0
54;0.0;0.09856069491245241;0.058035823416150885;100000;-0.4791666666666667;0;0.0
55;0.0;0.07528886249043669;0.04433259254694847;100000;-1.7833333333333334;0;0.0
56;0.0;0.12814688843445904;0.07545716063708302;100000;-1.7375;0;0.0
57;0.0;0.14941936081675813;0.08798310165140595;100000;-2.8333333333333335;0;0.0
58;0.0;0.5372880547880104;0.3163731211410581;100000;-6.704166666666667;0;0.0
59;0.0;0.41078307388796453;0.2418827704054017;100000;-5.108333333333333;0;0.0
60;0.0;0.30834139616031503;0.2624350374833259;100000;-3.720833333333333;0;0.0
61;0.0;0.3437191116021234;0.2925456622442589;100000;-4.433333333333334;0;0.0
62;31.71988704298388;0.3730040803259498;0.3174706381328015;100000;2.0208333333333335;0;0.0
63;0.0;0.0718932345659303;0.06118965517785307;100000;-0.07916666666666665;0;0.0
64;0.0;0.2310612013123496;0.1966604412591463;100000;-3.858333333333333;0;0.0
65;0.0;0.3933311747496575;0.3347714023293782;100000;-3.2708333333333335;0;0.0
66;0.0;0.5578056160920304;0.47475862660818585;100000;-3.8375;0;0.0
67;0.0;0.2887225580121501;0.24573708323875207;100000;-0.8791666666666668;0;0.0
68;122.13852962597294;0.6494214709098348;0.5527345668892526;100000;5.9624999999999995;0;0.0
69;14.106148773681449;0.6243077340100555;0.5313598031802199;100000;2.216666666666667;0;0.0
70;0.0;0.4267579223519324;0.3632215224533322;100000;-0.15833333333333333;0;0.0
71;0.0;0.4509290577748963;0.3837940206962928;100000;-6.216666666666666;0;0.0
72;0.0;0.5473334585452355;0.465845580573668;100000;-6.229166666666667;0;0.0
73;0.0;0.8207554150435802;0.698560040247126;100000;-5.483333333333333;0;0.0
74;0.0;0.7623994134090112;0.6488921731781755;100000;-4.020833333333333;0;0.0
75;0.0;0.2677369828992247;0.2278758740078439;100000;-2.3958333333333335;0;0.0
76;0.0;0.6825744703526764;0.5809516949162112;100000;-2.4166666666666665;0;0.0
77;0.0;0.5417552955669414;0.46109790339335316;100000;-2.7125;0;0.0
78;0.0;1.0126073978002248;0.8618487939239525;100000;-2.0708333333333333;0;0.0
79;11.13458880002645;1.3372451393707117;1.1381539509300431;100000;3.5;0;0.0
80;0.0;0.8872233786134702;0.7551321474248307;100000;5.8374999999999995;0;0.0
81;0.0;0.8131084388053273;0.6920515580234918;100000;5.7875000000000005;0;0.0
