;[mm/day];[-];[-];[cm];[degC];[K];[g/l]
tAtm;Prec;rSoil;rRoot;hCritA;tTop;Ampl;cTop
1;0.0;0.05;0.03;100000;3.0708333333333333;0;0.0
2;13.399999999999999;0.13900141523895693;0.08184866793572045;100000;5.8374999999999995;0;0.0
3;9.777240403037673;0.1822626630197096;0.10732233306355125;100000;6.133333333333333;0;0.0
4;9.2;0.46212389334434767;0.2721139567282843;100000;4.875;0;0.0
5;5.3493588027716115;0.4982589168942299;0.2933914634234452;100000;4.6000000000000005;0;0.0
6;14.248361960593664;0.08895181028252849;0.052377791762622285;100000;4.433333333333334;0;0.0
7;3.0012703210611993;0.2642612250225657;0.1556058204010052;100000;7.841666666666666;0;0.0
8;0.0;0.5505140721528435;0.3241610411528459;100000;7.279166666666666;0;0.0
9;0.0;0.5502930090924952;0.3240308718521363;100000;4.458333333333333;0;0.0
10;0.0;0.5416318824504823;0.3189309117024309;100000;1.9166666666666667;0;0.0
11;0.0;0.5523795529766677;0.3252594984615514;100000;3.0041666666666664;0;0.0
12;0.0;0.536337080975329;0.3158131560523867;100000;3.483333333333333;0;0.0
13;0.0;0.45761365934066395;0.2694581805648166;100000;3.204166666666667;0;0.0
14;2.7999999999999976;0.43113825873882927;0.25386858193663353;100000;3.6333333333333333;0;0.0
15;0.450783486822648;0.39146822079588617;0.23050954090091766;100000;2.4458333333333333;0;0.0
16;17.799999999999997;0.0859101106896656;0.0505867376247312;100000;4.379166666666666;0;0.0
17;10.139446401258535;0.17643233575549877;0.1038892419731864;100000;1.05;0;0.0
18;0.0;0.36148398546144855;0.2128538233891504;100000;-0.375;0;0.0
19;36.16030645097007;0.3285358250814718;0.19345284798614765;100000;3.0375;0;0.0
20;0.0;0.18011194138579614;0.10605591645524744;100000;-1.0833333333333333;0;0.0
21;0.0;0.13230664626456337;0.07790656474382482;100000;-1.2;0;0.0
22;0.0;0.07810604595507611;0.04599144410263142;100000;-3.7916666666666665;0;0.0
23;0.0;0.15433017337799576;0.09087475182581838;100000;-3.8000000000000003;0;0.0
24;0.0;0.10193417507950048;0.06002224101848815;100000;-3.3708333333333336;0;0.0
25;0.0;0.07398827229061149;0.043566761672471796;100000;-3.5875;0;0.0
26;0.0;0.08158185054923152;0.04803811373939311;100000;-4.958333333333333;0;0.0
27;0.0;0.23682459571138334;0.1394502182590707;100000;-6.8999999999999995;0;0.0
28;0.0;0.43011828856007256;0.25326798948711154;100000;-7.354166666666667;0;0.0
29;0.0;0.2367490580786063;0.13940573918228438;100000;-4.8125;0;0.0
30;0.0;0.3852857341297461;0.22686908661285154;100000;-4.654166666666667;0;0.0
31;0.0;0.21489967325941758;0.12654009288946635;100000;-4.7124999999999995;0;0.0
32;0.0;0.19681282835811698;0.11588995555247228;100000;-5.5375000000000005;0;0.0
33;0.0;0.5007410688524654;0.29485303725739764;100000;-3.225;0;0.0
34;0.0;0.3686850654696007;0.21709405939935628;100000;-2.558333333333333;0;0.0
35;0.0;0.28560868177399695;0.1681759147120332;100000;-5.829166666666667;0;0.0
36;0.0;0.6764506140952163;0.3983166760770961;100000;-6.2375;0;0.0
