;[mm/day];[-];[-];[cm];[degC];[K];[g/l]
tAtm;Prec;rSoil;rRoot;hCritA;tTop;Ampl;cTop
1;0.0;0.05;0.03;100000;-2.279166666666667;0;0.0
2;19.407333982490584;0.07878580856558891;0.04639171099262914;100000;3.8083333333333336;0;0.0
3;5.044828036522666;0.23180776475140624;0.13649614091657092;100000;3.404166666666667;0;0.0
4;2.799999999999999;0.1018985820289673;0.06000128264357592;100000;2.558333333333333;0;0.0
5;1.1999999999999982;0.07479198602214605;0.044040015115357;100000;4.104166666666667;0;0.0
6;27.0324155914466;0.07680505568942232;0.04522537765605571;100000;5.133333333333334;0;0.0
7;35.04589279994833;0.04503318901651522;0.02651704320824976;100000;0.2125;0;0.0
8;25.18885363630671;0.0749165493556284;0.044113362159353894;100000;0.2833333333333333;0;0.0
9;0.0;0.4414850876350982;0.2599611397790309;100000;-3.1458333333333335;0;0.0
10;0.0;0.14770409631537257;0.08697309672192743;100000;-0.20833333333333334;0;0.0
11;0.2507834868226482;0.15114733534644959;0.08900059066933402;100000;2.8000000000000003;0;0.0
12;0.2507834868226482;0.06820734276282889;0.04016275761635576;100000;0.3833333333333333;0;0.0
13;0.0;0.05343230421195997;0.03146272228212118;100000;-4.033333333333333;0;0.0
14;0.0;0.11837992135059133;0.06970604476382136;100000;-6.058333333333334;0;0.0
15;0.0;0.1727323624708597;0.10171057433714219;100000;-5.745833333333334;0;0.0
16;0.0;0.3956818294826819;0.23299065418759698;100000;-5.120833333333334;0;0.0
17;0.0;0.47808850457902236;0.28151445212197107;100000;-3.579166666666667;0;0.0
18;0.0;0.25736866693713634;0.15154725238576486;100000;-1.0708333333333333;0;0.0
19;0.0;0.33092911976847983;0.19486209969608523;100000;-1.2125;0;0.0
20;1.003133947290593;0.24703575798103522;0.14546289106826277;100000;0.9041666666666667;0;0.0
21;0.0;0.4451627334154805;0.26212666023611575;100000;-0.9125;0;0.0
22;4.153650075657432;0.5277527097453933;0.3107583920485233;100000;1.8333333333333333;0;0.0
23;1.7999999999999976;0.35489876322677516;0.208976224970155;100000;4.925;0;0.0
24;9.2012703210612;0.20231265440508753;0.11912843650641695;100000;6.279166666666666;0;0.0
25;9.442703641369045;0.5177093668913224;0.3048445369067301;100000;2.9791666666666665;0;0.0
26;0.0;0.4759236141968696;0.2802396924822837;100000;1.4333333333333333;0;0.0
27;2.552053807883848;0.2178788335369181;0.1282943217932602;100000;2.2625;0;0.0
28;0.0;0.5640802954659245;0.3321492857702503;100000;-1.0958333333333334;0;0.0
29;0.0;0.4715988112410606;0.2776931043025237;100000;-1.575;0;0.0
30;0.0;0.24253595961549082;0.14281325975648088;100000;-1.0999999999999999;0;0.0
31;0.0;0.4623459559772011;0.27224471461061306;100000;-2.279166666666667;0;0.0
32;0.0;0.22629516093317226;0.13325013598486457;100000;-4.170833333333333;0;0.0
33;0.0;0.3479780056672645;0.204901052164337;100000;-3.533333333333333;0;0.0
34;33.12516146664996;0.13126147505140628;0.07729113308498445;100000;1.8458333333333332;0;0.0
