YYYY	MM	DD	hh	mm	TA	TA_min	TA_max
2070	1	1	0	0	2.77640472340128	1.35004382340128	4.315803123401279
2070	1	2	0	0	4.5064140471225	1.9921928471225003	7.5970820471225
2070	1	3	0	0	8.0230443094248	5.550906709424799	9.4525797094248
2070	1	4	0	0	3.1830708444311	-0.2328225955689005	4.0406148444311
2070	1	5	0	0	-3.35019483338288	-4.72101393338288	-2.07538403338288
2070	1	6	0	0	-2.2747594727732	-4.0623266127732	0.9880883872267998
2070	1	7	0	0	3.20382577975957	2.13143797975957	4.57067757975957
2070	1	8	0	0	3.3182467641552105	2.301706264155211	4.865488064155211
2070	1	9	0	0	1.73578424339509	-0.08629825660490975	3.4655510433950902
2070	1	10	0	0	2.8980912916641803	0.36690229166418	5.024556091664181
2070	1	11	0	0	1.26903284947078	-0.7902323505292197	3.3975728494707806
2070	1	12	0	0	3.2872941644478195	1.10336486444782	5.55175966444782
2070	1	13	0	0	4.87783052177031	-0.0939101782296905	6.952781721770309
2070	1	14	0	0	-2.54426956548675	-3.76836008548675	-1.2040900654867501
2070	1	15	0	0	-1.5778232591685102	-2.64908177916851	0.08535422083148991
2070	1	16	0	0	0.598398342303331	-2.414144357696669	3.6066687423033312
2070	1	17	0	0	5.97297643727131	2.91191083727131	9.52857983727131
2070	1	18	0	0	1.12937110564992	-1.5923695943500795	2.7960886056499206
2070	1	19	0	0	1.4292796587318302	-1.2959400412681696	4.6708873587318305
2070	1	20	0	0	8.77703241190279	6.763024711902791	11.71379991190279
2070	1	21	0	0	4.14624454945233	2.4883465494523302	6.17108584945233
2070	1	22	0	0	4.91021320499443	2.9669453049944305	7.58156920499443
2070	1	23	0	0	4.1391563202755295	2.9100914202755295	6.218257720275529
2070	1	24	0	0	2.57061500766971	1.4098483076697095	4.36974830766971
2070	1	25	0	0	0.974429092958442	-0.3116732070415582	2.9904812929584415
2070	1	26	0	0	2.26355057969917	0.38757397969916996	3.9755561796991703
2070	1	27	0	0	2.86418194593852	2.3487402459385196	3.8657382459385197
2070	1	28	0	0	4.9436435578078495	2.95505705780785	7.28595905780785
2070	1	29	0	0	4.430948931463929	2.119761431463929	6.649943331463929
2070	1	30	0	0	3.3563426617599	0.9123728617599001	5.6396372617599
2070	1	31	0	0	6.4033461370074996	5.0562085370075005	7.3070935370075
2070	2	1	0	0	7.94339970243041	7.161142602430411	8.676615202430412
2070	2	2	0	0	6.50562579605906	4.86576379605906	8.16321879605906
2070	2	3	0	0	10.7526548269836	9.0217892269836	13.6514888269836
2070	2	4	0	0	9.38836425600149	4.985837456001489	11.21740525600149
2070	2	5	0	0	1.88427688288804	1.2315668828880397	3.59713688288804
2070	2	6	0	0	5.681317825539121	3.4514900255391194	6.83100642553912
2070	2	7	0	0	0.574056588700386	-0.7898960112996143	1.2272853887003858
2070	2	8	0	0	0.6358607195279039	-0.5874363804720961	2.3678553195279037
2070	2	9	0	0	-1.30699858365868	-2.1293862436586797	-0.10408728365867947
2070	2	10	0	0	-0.9206946510153572	-2.5685218510153573	1.070516348984643
2070	2	11	0	0	1.72680555296836	0.1867360529683595	4.046721352968359
2070	2	12	0	0	7.08353771759712	5.840892317597121	9.374705717597122
2070	2	13	0	0	10.4366606659196	8.515181965919602	12.498183665919601
2070	2	14	0	0	12.0986697010901	9.769751101090101	14.273992701090101
2070	2	15	0	0	6.65670640040365	3.8754869004036494	9.337553900403648
2070	2	16	0	0	7.054398564144349	4.210923264144348	9.50737106414435
2070	2	17	0	0	4.124417887618209	2.2189307876182096	6.16869888761821
2070	2	18	0	0	9.86748030433349	5.85151950433349	12.33812230433349
2070	2	19	0	0	8.32341351682965	6.08839761682965	9.47615401682965
2070	2	20	0	0	3.9656923287454	0.9020324287454	6.3026367287454
2070	2	21	0	0	10.0006310030529	8.2710166030529	11.264364003052899
2070	2	22	0	0	12.6607224717707	11.6210194717707	14.0304424717707
2070	2	23	0	0	7.73192421139846	5.110799911398458	10.030813211398458
2070	2	24	0	0	4.84000329814771	4.21485059814771	5.85718459814771
2070	2	25	0	0	4.80337669144487	2.7344984914448713	7.000184491444871
2070	2	26	0	0	9.668178651057593	8.144618651057591	12.028834651057592
2070	2	27	0	0	10.9337512095594	8.384587509559399	14.375737209559398
2070	2	28	0	0	8.61242100865695	5.72258950865695	10.15514600865695
2070	3	1	0	0	7.54953662592989	4.405615825929889	10.98731162592989
2070	3	2	0	0	10.4146022727427	8.2767232727427	13.1145532727427
2070	3	3	0	0	6.319636462356219	2.6462051623562197	9.385859462356219
2070	3	4	0	0	2.32437489285574	1.1592746928557403	4.01629989285574
2070	3	5	0	0	4.23473453978985	2.7782221397898494	6.30227003978985
2070	3	6	0	0	6.553156907811981	3.904536307811981	9.07961590781198
2070	3	7	0	0	8.57147331222862	4.167451112228621	10.70056271222862
2070	3	8	0	0	2.79864648254639	1.0541700825463898	4.84936668254639
2070	3	9	0	0	6.56854865682443	4.2298646568244305	8.118200656824431
2070	3	10	0	0	11.7851594431797	9.0095554431797	15.7289764431797
2070	3	11	0	0	9.733932536348188	6.286361936348189	11.60694893634819
2070	3	12	0	0	10.8755784103548	5.811705610354801	16.8131704103548
2070	3	13	0	0	15.2532693145948	10.3902627145948	20.269138314594798
2070	3	14	0	0	6.59302043961945	5.001071139619451	8.187655439619451
2070	3	15	0	0	6.90111780297304	3.9125619029730396	9.77416510297304
2070	3	16	0	0	7.45576157649193	4.08152457649193	10.353130576491928
2070	3	17	0	0	6.79431773904276	5.437384039042763	7.672857739042763
