YYYY	MM	DD	hh	mm	RS
1985	1	1	0	0	19.4042485485116
1985	1	2	0	0	17.4882954588866
1985	1	3	0	0	18.1527656561063
1985	1	4	0	0	33.7968782218826
1985	1	5	0	0	28.800501361108303
1985	1	6	0	0	18.4557466365102
1985	1	7	0	0	25.838730388368603
1985	1	8	0	0	17.204282904954802
1985	1	9	0	0	18.3387716688459
1985	1	10	0	0	17.2694465335907
1985	1	11	0	0	24.6064190467988
1985	1	12	0	0	35.1567759337503
1985	1	13	0	0	23.2797920856746
1985	1	14	0	0	21.4339826002332
1985	1	15	0	0	20.360104990945803
1985	1	16	0	0	39.55086037794021
1985	1	17	0	0	21.4355129994217
1985	1	18	0	0	46.75459453715671
1985	1	19	0	0	62.7638371303119
1985	1	20	0	0	66.085406506918
1985	1	21	0	0	65.8325994612442
1985	1	22	0	0	26.7476158522513
1985	1	23	0	0	50.637738185085794
1985	1	24	0	0	67.8402636304719
1985	1	25	0	0	35.2393333430566
1985	1	26	0	0	58.3258949209181
1985	1	27	0	0	40.143406843912
1985	1	28	0	0	74.18208145591998
1985	1	29	0	0	86.00657842758059
1985	1	30	0	0	94.5130671930978
1985	1	31	0	0	95.86615324537192
1985	2	1	0	0	82.0562785776948
1985	2	2	0	0	64.41219943621671
1985	2	3	0	0	72.9874268660753
1985	2	4	0	0	83.27707328971
1985	2	5	0	0	46.6263293865498
1985	2	6	0	0	31.9128258864172
1985	2	7	0	0	28.0439591122731
1985	2	8	0	0	94.3616980435289
1985	2	9	0	0	78.5632779456979
1985	2	10	0	0	48.6604028029387
1985	2	11	0	0	45.6789267666086
1985	2	12	0	0	61.1127339360221
1985	2	13	0	0	103.973051197568
1985	2	14	0	0	75.8510656869578
1985	2	15	0	0	17.4139435324796
1985	2	16	0	0	105.68160163476
1985	2	17	0	0	118.817822815289
1985	2	18	0	0	128.214814672997
1985	2	19	0	0	131.683541293955
1985	2	20	0	0	131.577635587964
1985	2	21	0	0	132.181000313775
1985	2	22	0	0	135.369140950454
1985	2	23	0	0	135.76097962980302
1985	2	24	0	0	141.395040790148
1985	2	25	0	0	58.9658434629998
1985	2	26	0	0	35.2132250629223
1985	2	27	0	0	102.512025050175
1985	2	28	0	0	44.5886307021618
1985	3	1	0	0	41.5058021654403
1985	3	2	0	0	50.084750839552896
1985	3	3	0	0	72.9655368951856
1985	3	4	0	0	94.40887322737947
1985	3	5	0	0	76.2526586686756
1985	3	6	0	0	135.754192492221
1985	3	7	0	0	162.975637225663
1985	3	8	0	0	146.855139276528
1985	3	9	0	0	114.628973662612
1985	3	10	0	0	156.040000880952
1985	3	11	0	0	45.3999144306799
1985	3	12	0	0	126.127763967534
1985	3	13	0	0	52.747060758100005
1985	3	14	0	0	111.038610378667
1985	3	15	0	0	34.2524241759432
1985	3	16	0	0	110.708884140651
1985	3	17	0	0	126.20870837855
1985	3	18	0	0	128.984605254435
1985	3	19	0	0	130.23152234014
1985	3	20	0	0	160.017183273262
1985	3	21	0	0	111.904950349782
1985	3	22	0	0	158.458868782677
1985	3	23	0	0	187.958963879811
1985	3	24	0	0	195.514682897333
1985	3	25	0	0	184.337761740809
1985	3	26	0	0	195.517235066386
1985	3	27	0	0	201.141050703809
1985	3	28	0	0	222.68292275909695
1985	3	29	0	0	223.094618814137
1985	3	30	0	0	209.929370721752
1985	3	31	0	0	225.25595492648105
1985	4	1	0	0	205.02278168627
1985	4	2	0	0	213.460099959066
1985	4	3	0	0	214.772014186112
1985	4	4	0	0	210.95337472066
1985	4	5	0	0	98.1966907753059
1985	4	6	0	0	205.830503464855
1985	4	7	0	0	122.927096851377
1985	4	8	0	0	179.085480813465
1985	4	9	0	0	246.216199378476
1985	4	10	0	0	101.832457595379
1985	4	11	0	0	64.1005128437788
1985	4	12	0	0	86.97394958567921
1985	4	13	0	0	249.237489276422
1985	4	14	0	0	251.291452919426
1985	4	15	0	0	182.70303472763
1985	4	16	0	0	125.432003654761
1985	4	17	0	0	83.7383850171006
1985	4	18	0	0	193.887608426243
1985	4	19	0	0	51.551872163743
1985	4	20	0	0	102.210113055064
1985	4	21	0	0	98.1918187398062
1985	4	22	0	0	235.94482063883495
1985	4	23	0	0	211.008390170686
1985	4	24	0	0	138.343659300621
1985	4	25	0	0	139.045773119244
1985	4	26	0	0	203.777436018996
1985	4	27	0	0	150.096092501124
1985	4	28	0	0	93.3792097692207
1985	4	29	0	0	260.523011439361
1985	4	30	0	0	261.698407932091
1985	5	1	0	0	201.730586073872
1985	5	2	0	0	174.989801694112
1985	5	3	0	0	266.155928482113
1985	5	4	0	0	120.50329358155
1985	5	5	0	0	209.211378228751
1985	5	6	0	0	265.53607556819696
1985	5	7	0	0	170.713105579299
1985	5	8	0	0	259.988136224539
1985	5	9	0	0	195.803577178051
1985	5	10	0	0	272.74581089808703
1985	5	11	0	0	282.846284443376
1985	5	12	0	0	277.47222663367097
1985	5	13	0	0	109.398303858164
1985	5	14	0	0	274.306036613938
1985	5	15	0	0	321.69954020808
1985	5	16	0	0	161.10409095201402
1985	5	17	0	0	139.967720845354
1985	5	18	0	0	135.886512343724
1985	5	19	0	0	108.702392696185
1985	5	20	0	0	314.37685387187696
1985	5	21	0	0	182.553019946753
1985	5	22	0	0	300.932982943772
1985	5	23	0	0	297.512870567594
1985	5	24	0	0	178.79673474753602
1985	5	25	0	0	262.928229699436
1985	5	26	0	0	222.012584778068
1985	5	27	0	0	227.676868350689
1985	5	28	0	0	149.47698012712
1985	5	29	0	0	86.33670291387959
1985	5	30	0	0	121.014129287005
1985	5	31	0	0	168.92840084217102
