YYYY	MM	DD	hh	mm	RS
2016	1	1	0	0	1.7987485680664443
2016	1	2	0	0	2.8524266139285217
2016	1	3	0	0	2.5995534840241463
2016	1	4	0	0	0.6431389740248495
2016	1	5	0	0	3.064330115260019
2016	1	6	0	0	2.247641486944851
2016	1	7	0	0	3.4084915582618316
2016	1	8	0	0	2.132366155161437
2016	1	9	0	0	2.3814910921317645
2016	1	10	0	0	3.6339136260464056
2016	1	11	0	0	4.475718279406095
2016	1	12	0	0	2.9012851734502556
2016	1	13	0	0	3.1789649345978352
2016	1	14	0	0	3.0996583269039992
2016	1	15	0	0	2.2809713932499274
2016	1	16	0	0	3.5790279762433452
2016	1	17	0	0	2.9681994763709976
2016	1	18	0	0	2.142804194799598
2016	1	19	0	0	4.285856141879028
2016	1	20	0	0	2.0763702670186053
2016	1	21	0	0	1.5767160373032365
2016	1	22	0	0	2.046107133520558
2016	1	23	0	0	4.401747215942567
2016	1	24	0	0	2.054928782451482
2016	1	25	0	0	4.6698391695870525
2016	1	26	0	0	2.9842085193796253
2016	1	27	0	0	2.226712387684159
2016	1	28	0	0	2.5650236706525504
2016	1	29	0	0	4.094898487079959
2016	1	30	0	0	5.08103228434612
2016	1	31	0	0	5.042198808234024
2016	2	1	0	0	3.5522828342172725
2016	2	2	0	0	5.204035638114668
2016	2	3	0	0	2.400297119364073
2016	2	4	0	0	5.939498131521259
2016	2	5	0	0	5.487679098167227
2016	2	6	0	0	4.69408563850172
2016	2	7	0	0	7.125798462032244
2016	2	8	0	0	5.043781624490957
2016	2	9	0	0	6.4256377869779335
2016	2	10	0	0	6.646241852349812
2016	2	11	0	0	5.333312861096904
2016	2	12	0	0	7.181889336188752
2016	2	13	0	0	4.068388545693201
2016	2	14	0	0	5.271502126542457
2016	2	15	0	0	4.183375151262888
2016	2	16	0	0	2.755632249672941
2016	2	17	0	0	9.07483118425105
2016	2	18	0	0	3.103979276416041
2016	2	19	0	0	5.959356188956828
2016	2	20	0	0	8.618066003784092
2016	2	21	0	0	10.06201224752449
2016	2	22	0	0	8.40315670352746
2016	2	23	0	0	7.924710943630731
2016	2	24	0	0	1.989317317624785
2016	2	25	0	0	9.204500612150929
2016	2	26	0	0	10.250789399972582
2016	2	27	0	0	9.123374865233405
2016	2	28	0	0	6.705285822697674
2016	2	29	0	0	4.989895243769595
2016	3	1	0	0	10.117616894758138
2016	3	2	0	0	7.344393588665568
2016	3	3	0	0	4.216975472579901
2016	3	4	0	0	7.028304321065277
2016	3	5	0	0	10.780923599007753
2016	3	6	0	0	4.68582112737301
2016	3	7	0	0	5.28451699901319
2016	3	8	0	0	5.261536363300215
2016	3	9	0	0	5.060823713865694
2016	3	10	0	0	11.932287167274193
2016	3	11	0	0	12.529603043777348
2016	3	12	0	0	12.965602185796984
2016	3	13	0	0	13.394877299347565
2016	3	14	0	0	13.818279377494456
2016	3	15	0	0	13.499701318738428
2016	3	16	0	0	10.152327390398813
2016	3	17	0	0	8.342082959465381
2016	3	18	0	0	10.823748481896336
2016	3	19	0	0	10.79438374202809
2016	3	20	0	0	14.194812839780479
2016	3	21	0	0	10.630594984402858
2016	3	22	0	0	6.57825000121813
2016	3	23	0	0	9.159318983242281
2016	3	24	0	0	15.079238261101356
2016	3	25	0	0	6.22867983574013
2016	3	26	0	0	10.482776712401272
2016	3	27	0	0	18.377191817063856
2016	3	28	0	0	7.995864637262078
2016	3	29	0	0	18.00083530749845
2016	3	30	0	0	7.0482464221117285
2016	3	31	0	0	9.585615580638278
2016	4	1	0	0	9.827372300725527
2016	4	2	0	0	8.05134488497059
2016	4	3	0	0	11.329428128209923
