YYYY	MM	DD	hh	mm	RS
1985	1	1	0	0	1.6765270745914023
1985	1	2	0	0	1.5109887276478025
1985	1	3	0	0	1.5683989526875843
1985	1	4	0	0	2.920050278370657
1985	1	5	0	0	2.4883633175997577
1985	1	6	0	0	1.5945765093944813
1985	1	7	0	0	2.2324663055550475
1985	1	8	0	0	1.486450042988095
1985	1	9	0	0	1.584469872188286
1985	1	10	0	0	1.4920801805022366
1985	1	11	0	0	2.1259946056434162
1985	1	12	0	0	3.0375454406760265
1985	1	13	0	0	2.0113740362022856
1985	1	14	0	0	1.8518960966601485
1985	1	15	0	0	1.7591130712177174
1985	1	16	0	0	3.4171943366540343
1985	1	17	0	0	1.852028323150035
1985	1	18	0	0	4.03959696801034
1985	1	19	0	0	5.422795528058948
1985	1	20	0	0	5.709779122197716
1985	1	21	0	0	5.687936593451499
1985	1	22	0	0	2.3109940096345123
1985	1	23	0	0	4.375100579191413
1985	1	24	0	0	5.861398777672772
1985	1	25	0	0	3.0446784008400902
1985	1	26	0	0	5.039357321167325
1985	1	27	0	0	3.468390351313997
1985	1	28	0	0	6.409331837791487
1985	1	29	0	0	7.430968376142964
1985	1	30	0	0	8.16592900548365
1985	1	31	0	0	8.282835640400135
1985	2	1	0	0	7.089662469112831
1985	2	2	0	0	5.565214031289124
1985	2	3	0	0	6.306113681228906
1985	2	4	0	0	7.195139132230945
1985	2	5	0	0	4.0285148589979025
1985	2	6	0	0	2.7572681565864463
1985	2	7	0	0	2.422998067300396
1985	2	8	0	0	8.152850710960898
1985	2	9	0	0	6.787867214508299
1985	2	10	0	0	4.204258802173904
1985	2	11	0	0	3.946659272634983
1985	2	12	0	0	5.28014021207231
1985	2	13	0	0	8.983271623469875
1985	2	14	0	0	6.553532075353154
1985	2	15	0	0	1.5045647212062374
1985	2	16	0	0	9.130890381243265
1985	2	17	0	0	10.26585989124097
1985	2	18	0	0	11.07775998774694
1985	2	19	0	0	11.377457967797712
1985	2	20	0	0	11.36830771480009
1985	2	21	0	0	11.420438427110161
1985	2	22	0	0	11.695893778119228
1985	2	23	0	0	11.729748640014982
1985	2	24	0	0	12.216531524268786
1985	2	25	0	0	5.094648875203183
1985	2	26	0	0	3.0424226454364867
1985	2	27	0	0	8.85703896433512
1985	2	28	0	0	3.8524576926667797
1985	3	1	0	0	3.586101307094042
1985	3	2	0	0	4.327322472537371
1985	3	3	0	0	6.304222387744035
1985	3	4	0	0	8.156926646845587
1985	3	5	0	0	6.5882297089735715
1985	3	6	0	0	11.729162231327894
1985	3	7	0	0	14.081095056297285
1985	3	8	0	0	12.688284033492021
1985	3	9	0	0	9.903943324449678
1985	3	10	0	0	13.481856076114253
1985	3	11	0	0	3.9225526068107435
1985	3	12	0	0	10.897438806794938
1985	3	13	0	0	4.557346049499841
1985	3	14	0	0	9.59373593671683
1985	3	15	0	0	2.9594094488014924
1985	3	16	0	0	9.565247589752246
1985	3	17	0	0	10.904432403906721
1985	3	18	0	0	11.144269893983184
1985	3	19	0	0	11.252003530188096
1985	3	20	0	0	13.825484634809836
1985	3	21	0	0	9.668587710221166
1985	3	22	0	0	13.690846262823294
1985	3	23	0	0	16.23965447921567
1985	3	24	0	0	16.892468602329572
1985	3	25	0	0	15.926782614405898
1985	3	26	0	0	16.892689109735752
1985	3	27	0	0	17.378586780809098
1985	3	28	0	0	19.239804526385978
1985	3	29	0	0	19.275375065541436
1985	3	30	0	0	18.137897630359376
1985	3	31	0	0	19.462114505647964
1985	4	1	0	0	17.71396833769373
1985	4	2	0	0	18.442952636463303
1985	4	3	0	0	18.556302025680075
1985	4	4	0	0	18.226371575865027
1985	4	5	0	0	8.48419408298643
1985	4	6	0	0	17.783755499363473
1985	4	7	0	0	10.620901167958973
1985	4	8	0	0	15.472985542283379
1985	4	9	0	0	21.273079626300326
1985	4	10	0	0	8.798324336240746
1985	4	11	0	0	5.5382843097024885
1985	4	12	0	0	7.5145492442026836
1985	4	13	0	0	21.534119073482863
1985	4	14	0	0	21.71158153223841
1985	4	15	0	0	15.785542200467233
1985	4	16	0	0	10.837325115771351
1985	4	17	0	0	7.234996465477492
1985	4	18	0	0	16.751889368027395
1985	4	19	0	0	4.454081754947396
1985	4	20	0	0	8.83095376795753
1985	4	21	0	0	8.483773139119256
1985	4	22	0	0	20.385632503195342
1985	4	23	0	0	18.231124910747273
1985	4	24	0	0	11.952892163573654
1985	4	25	0	0	12.013554797502682
1985	4	26	0	0	17.606370472041256
1985	4	27	0	0	12.968302392097113
1985	4	28	0	0	8.067963724060668
1985	4	29	0	0	22.509188188360795
1985	4	30	0	0	22.610742445332665
1985	5	1	0	0	17.42952263678254
1985	5	2	0	0	15.119118866371277
1985	5	3	0	0	22.99587222085456
1985	5	4	0	0	10.411484565445921
1985	5	5	0	0	18.075863078964087
1985	5	6	0	0	22.942316929092218
1985	5	7	0	0	14.749612322051433
1985	5	8	0	0	22.46297496980017
1985	5	9	0	0	16.91742906818361
1985	5	10	0	0	23.56523806159472
1985	5	11	0	0	24.43791897590769
1985	5	12	0	0	23.973600381149172
1985	5	13	0	0	9.45201345334537
1985	5	14	0	0	23.70004156344424
1985	5	15	0	0	27.794840273978114
1985	5	16	0	0	13.919393458254012
1985	5	17	0	0	12.093211081038586
1985	5	18	0	0	11.740594666497755
1985	5	19	0	0	9.391886728950384
1985	5	20	0	0	27.16216017453017
1985	5	21	0	0	15.772580923399461
1985	5	22	0	0	26.000609726341903
1985	5	23	0	0	25.705112017040122
1985	5	24	0	0	15.448037882187114
1985	5	25	0	0	22.71699904603127
1985	5	26	0	0	19.181887324825077
1985	5	27	0	0	19.67128142549953
1985	5	28	0	0	12.914811082983167
1985	5	29	0	0	7.459491131759197
1985	5	30	0	0	10.455620770397234
1985	5	31	0	0	14.595413832763576
1985	6	1	0	0	13.833569027882593
1985	6	2	0	0	11.037929212515197
1985	6	3	0	0	10.556394996615955
1985	6	4	0	0	11.558021969159626
1985	6	5	0	0	29.602880627106934
1985	6	6	0	0	27.396101059289425
1985	6	7	0	0	18.21554664144408
1985	6	8	0	0	10.535486218134654
1985	6	9	0	0	16.971519506658627
1985	6	10	0	0	15.484547329938145
1985	6	11	0	0	12.810611262184244
1985	6	12	0	0	17.28407447607024
1985	6	13	0	0	18.27409096973474
1985	6	14	0	0	12.627002345907714
1985	6	15	0	0	29.555572992531438
1985	6	16	0	0	30.11042281119322
1985	6	17	0	0	29.05882306110723
1985	6	18	0	0	18.327663541360398
1985	6	19	0	0	19.03652602702764
1985	6	20	0	0	14.678748255689252
1985	6	21	0	0	8.930018131690119
1985	6	22	0	0	12.772405081998606
1985	6	23	0	0	28.05517900268606
1985	6	24	0	0	25.8510793050449
1985	6	25	0	0	27.44251373729296
1985	6	26	0	0	27.68886378136109
