YYYY	MM	DD	hh	mm	RS
2016	1	1	0	0	2.505373779593785
2016	1	2	0	0	2.5863029728405658
2016	1	3	0	0	2.838327903273367
2016	1	4	0	0	1.4944926863943273
2016	1	5	0	0	1.7701512921576261
2016	1	6	0	0	2.1258408503151536
2016	1	7	0	0	2.350535364210897
2016	1	8	0	0	1.5465063581111693
2016	1	9	0	0	1.642046859055947
2016	1	10	0	0	3.318390273556235
2016	1	11	0	0	4.909416096873854
2016	1	12	0	0	2.5864110634452393
2016	1	13	0	0	2.1268229883042187
2016	1	14	0	0	3.5040204641638404
2016	1	15	0	0	4.055845365016261
2016	1	16	0	0	1.9270123472384526
2016	1	17	0	0	3.7373100692848262
2016	1	18	0	0	4.045805673253203
2016	1	19	0	0	4.3231141753794144
2016	1	20	0	0	2.529846527927
2016	1	21	0	0	2.0438476624857485
2016	1	22	0	0	1.5981246868846954
2016	1	23	0	0	2.991543542781806
2016	1	24	0	0	1.6855044759313114
2016	1	25	0	0	4.07592041216186
2016	1	26	0	0	1.9939570673203988
2016	1	27	0	0	2.997512556495676
2016	1	28	0	0	2.992319191802465
2016	1	29	0	0	2.58517031622948
2016	1	30	0	0	3.671843136178387
2016	1	31	0	0	2.7044606829697027
2016	2	1	0	0	2.918960203221495
2016	2	2	0	0	2.932397012469154
2016	2	3	0	0	4.019186250221245
2016	2	4	0	0	3.0887101086702886
2016	2	5	0	0	6.467556903057878
2016	2	6	0	0	3.827241640311866
2016	2	7	0	0	8.176608046317877
2016	2	8	0	0	6.467556903057878
2016	2	9	0	0	4.105917024921234
2016	2	10	0	0	5.188089674548432
2016	2	11	0	0	3.451979324271517
2016	2	12	0	0	6.550966283443802
2016	2	13	0	0	3.6659268803188283
2016	2	14	0	0	7.136327393206495
2016	2	15	0	0	2.8352465875520956
2016	2	16	0	0	2.71296
2016	2	17	0	0	8.399079780929487
2016	2	18	0	0	2.235494628954369
2016	2	19	0	0	6.806317200485581
2016	2	20	0	0	9.024324593565888
2016	2	21	0	0	10.55080171750536
2016	2	22	0	0	8.605629343718814
2016	2	23	0	0	9.365223355374845
2016	2	24	0	0	1.8101086038421808
2016	2	25	0	0	9.031743384732202
2016	2	26	0	0	10.583800367415812
2016	2	27	0	0	8.229487063077812
2016	2	28	0	0	6.034990306489262
2016	2	29	0	0	4.875880267256801
2016	3	1	0	0	10.462580070053212
2016	3	2	0	0	9.462208492099728
2016	3	3	0	0	3.468418879709424
2016	3	4	0	0	10.77311786487526
2016	3	5	0	0	11.280310765494539
2016	3	6	0	0	4.397734202430658
2016	3	7	0	0	5.5189053424339
2016	3	8	0	0	7.49192081904352
2016	3	9	0	0	4.104249858200214
2016	3	10	0	0	8.866131007594522
2016	3	11	0	0	10.579614010944278
2016	3	12	0	0	13.250401713877997
2016	3	13	0	0	13.029056291980396
2016	3	14	0	0	14.641692986174892
2016	3	15	0	0	13.422607509998015
2016	3	16	0	0	7.318321899434294
2016	3	17	0	0	6.623840169628531
2016	3	18	0	0	10.801182354384068
2016	3	19	0	0	11.352039467617987
2016	3	20	0	0	13.949462069365337
2016	3	21	0	0	8.933631001622727
2016	3	22	0	0	7.680492978917278
2016	3	23	0	0	15.904791472504524
2016	3	24	0	0	17.495100724777775
2016	3	25	0	0	4.664599087000276
2016	3	26	0	0	5.31867658092299
2016	3	27	0	0	18.230512466354256
2016	3	28	0	0	6.053466876549203
2016	3	29	0	0	18.494970378869898
2016	3	30	0	0	9.786400034770859
2016	3	31	0	0	11.386460443350156
2016	4	1	0	0	10.838342829198414
2016	4	2	0	0	6.863623766780982
2016	4	3	0	0	11.216757659116062
2016	4	4	0	0	8.969734689424502
2016	4	5	0	0	7.128179344934025
2016	4	6	0	0	6.592861373716437
2016	4	7	0	0	6.22913117701384
2016	4	8	0	0	7.406827241233184
2016	4	9	0	0	14.37145696014676
2016	4	10	0	0	7.909340899596408
2016	4	11	0	0	12.837788509044499
2016	4	12	0	0	19.463335623785753
2016	4	13	0	0	16.05718119220891
2016	4	14	0	0	12.07396301483932
2016	4	15	0	0	12.84833866878674
2016	4	16	0	0	10.457555761658448
2016	4	17	0	0	8.107043088552768
2016	4	18	0	0	10.4213421320057
2016	4	19	0	0	9.234163853109706
