YYYY	MM	DD	hh	mm	RS
2040	1	1	0	0	3.4923905265761745
2040	1	2	0	0	2.0600633165536366
2040	1	3	0	0	2.3541714419550654
2040	1	4	0	0	1.4635122678608488
2040	1	5	0	0	2.8294548240649275
2040	1	6	0	0	0.4972530607472995
2040	1	7	0	0	1.7310626254618244
2040	1	8	0	0	0.6236292722482956
2040	1	9	0	0	5.0004767222053985
2040	1	10	0	0	5.047341616933124
2040	1	11	0	0	4.672216072845364
2040	1	12	0	0	0.9695672522869306
2040	1	13	0	0	1.8110730284753618
2040	1	14	0	0	1.4777813149917756
2040	1	15	0	0	1.7602729070530578
2040	1	16	0	0	1.8489055913621282
2040	1	17	0	0	1.8592318981036167
2040	1	18	0	0	3.277545970240878
2040	1	19	0	0	0.8444442571043717
2040	1	20	0	0	4.862388240800931
2040	1	21	0	0	0.8425395261437981
2040	1	22	0	0	2.699985641177736
2040	1	23	0	0	2.392218163092905
2040	1	24	0	0	0.42383199487102957
2040	1	25	0	0	0.5152321152497996
2040	1	26	0	0	2.1545619533185913
2040	1	27	0	0	6.147680051394038
2040	1	28	0	0	6.077205952510481
2040	1	29	0	0	5.042585630361007
2040	1	30	0	0	4.8555840712962794
2040	1	31	0	0	2.4582791661774364
2040	2	1	0	0	0.5798832170747672
2040	2	2	0	0	1.9512878877741282
2040	2	3	0	0	1.5844569300364175
2040	2	4	0	0	1.6368078744834855
2040	2	5	0	0	2.60319995873795
2040	2	6	0	0	1.6770608746690636
2040	2	7	0	0	2.3507145265988707
2040	2	8	0	0	1.5084240681075294
2040	2	9	0	0	8.067035695648372
2040	2	10	0	0	3.7927222159828005
2040	2	11	0	0	7.09652086787609
2040	2	12	0	0	6.933716172678341
2040	2	13	0	0	3.263965616402804
2040	2	14	0	0	4.058508835574744
2040	2	15	0	0	5.338608090013175
2040	2	16	0	0	5.324393646393333
2040	2	17	0	0	10.970220059906918
2040	2	18	0	0	8.134972139488436
2040	2	19	0	0	6.0316607037034515
2040	2	20	0	0	11.035268969622596
2040	2	21	0	0	11.20074642828196
2040	2	22	0	0	11.836829380418754
2040	2	23	0	0	6.157680322070373
2040	2	24	0	0	4.275848111494398
2040	2	25	0	0	11.13209480433384
2040	2	26	0	0	5.760761884790127
2040	2	27	0	0	6.542312451359105
2040	2	28	0	0	3.5894249998485814
2040	2	29	0	0	4.131666994734123
2040	3	1	0	0	4.673908989619664
2040	3	2	0	0	7.200231057459496
2040	3	3	0	0	3.4726250964602623
2040	3	4	0	0	5.585774088028274
2040	3	5	0	0	3.9688860082423565
2040	3	6	0	0	11.53758524166694
2040	3	7	0	0	9.145834164761501
2040	3	8	0	0	3.543897814297537
2040	3	9	0	0	10.905467309680809
2040	3	10	0	0	12.983483840664702
2040	3	11	0	0	14.386723307132456
2040	3	12	0	0	11.068221168921399
2040	3	13	0	0	6.920191751651165
2040	3	14	0	0	7.597452201434047
2040	3	15	0	0	4.44140834503581
2040	3	16	0	0	9.656726860249806
2040	3	17	0	0	3.8495620980813454
2040	3	18	0	0	7.875258617170592
2040	3	19	0	0	9.590011409883054
2040	3	20	0	0	2.0389992723950456
2040	3	21	0	0	3.4486269866242307
2040	3	22	0	0	4.2214032574017555
2040	3	23	0	0	9.279593078063847
2040	3	24	0	0	6.490885070089625
2040	3	25	0	0	17.78078620329728
2040	3	26	0	0	18.34548584061344
2040	3	27	0	0	17.463849919887284
2040	3	28	0	0	18.376604281391153
2040	3	29	0	0	17.048958026008926
2040	3	30	0	0	18.938754155919025
2040	3	31	0	0	16.50947813671994
2040	4	1	0	0	18.1683240698558
2040	4	2	0	0	9.186615055721003
2040	4	3	0	0	14.531143952425738
2040	4	4	0	0	19.83150805422709
2040	4	5	0	0	19.07902482124703
2040	4	6	0	0	13.830881206266982
2040	4	7	0	0	13.080529983491022
2040	4	8	0	0	18.49248962400871
2040	4	9	0	0	8.21942047538066
2040	4	10	0	0	7.882346107261559
2040	4	11	0	0	21.10236474102048
2040	4	12	0	0	20.720299376314426
2040	4	13	0	0	4.014189102040997
2040	4	14	0	0	21.729044089988207
2040	4	15	0	0	22.13836169712984
2040	4	16	0	0	21.96500724280607
2040	4	17	0	0	22.85432786947326
2040	4	18	0	0	21.9395134340799
2040	4	19	0	0	21.946599623938205
2040	4	20	0	0	19.86793297732823
2040	4	21	0	0	3.335631196610675
2040	4	22	0	0	21.588227160179127
2040	4	23	0	0	1.760288908319666
2040	4	24	0	0	11.007925224542207
2040	4	25	0	0	18.99312329983202
2040	4	26	0	0	22.579750764344247
2040	4	27	0	0	24.73213594794944
2040	4	28	0	0	23.783143585585737
2040	4	29	0	0	24.785386384719285
2040	4	30	0	0	24.850500960855026
2040	5	1	0	0	21.541827036847796
2040	5	2	0	0	9.782268227670443
2040	5	3	0	0	23.8977128379416
2040	5	4	0	0	22.89277626946284
2040	5	5	0	0	17.538945075554892
2040	5	6	0	0	8.417892954089535
2040	5	7	0	0	2.4196350469710906
2040	5	8	0	0	7.3212971436539975
2040	5	9	0	0	19.740857747348194
2040	5	10	0	0	3.8871099593488894
2040	5	11	0	0	11.776086970754488
2040	5	12	0	0	5.006409330729168
2040	5	13	0	0	14.067818966501626
2040	5	14	0	0	13.842973555483276
2040	5	15	0	0	10.127690614606724
2040	5	16	0	0	12.155283898293428
2040	5	17	0	0	17.849665185014246
2040	5	18	0	0	23.915640847581418
2040	5	19	0	0	16.628608307992348
2040	5	20	0	0	17.05288433360374
2040	5	21	0	0	26.912256290371012
2040	5	22	0	0	26.93664916720419
2040	5	23	0	0	27.196528100177115
2040	5	24	0	0	24.04135468515727
2040	5	25	0	0	21.586064467326658
2040	5	26	0	0	26.73045163838477
2040	5	27	0	0	6.163511440657429
2040	5	28	0	0	15.684678703964046
2040	5	29	0	0	22.859614779643643
2040	5	30	0	0	20.71140686465083
2040	5	31	0	0	27.2105065789467
2040	6	1	0	0	28.055079635410138
2040	6	2	0	0	27.098486236232784
2040	6	3	0	0	14.923139416361105
2040	6	4	0	0	5.937743638563339
