YYYY	MM	DD	hh	mm	RS
2040	1	1	0	0	21.813188864032103
2040	1	2	0	0	18.5011563966255
2040	1	3	0	0	24.9296733212341
2040	1	4	0	0	27.0766701216013
2040	1	5	0	0	35.5052792220467
2040	1	6	0	0	38.990997049365895
2040	1	7	0	0	37.726050731346
2040	1	8	0	0	38.5485656575229
2040	1	9	0	0	36.7970007500129
2040	1	10	0	0	39.4555103646635
2040	1	11	0	0	42.4442820230387
2040	1	12	0	0	12.842617206891
2040	1	13	0	0	34.675364036801
2040	1	14	0	0	48.5426835424414
2040	1	15	0	0	44.7665469927781
2040	1	16	0	0	18.3455145796621
2040	1	17	0	0	42.467112792308704
2040	1	18	0	0	17.2900576020332
2040	1	19	0	0	45.8477353768048
2040	1	20	0	0	40.5437331335686
2040	1	21	0	0	59.7013796534109
2040	1	22	0	0	50.3625497545784
2040	1	23	0	0	48.827870269391
2040	1	24	0	0	35.9490921176551
2040	1	25	0	0	24.0234136795
2040	1	26	0	0	30.097363384678303
2040	1	27	0	0	25.997296386808
2040	1	28	0	0	48.115231653405104
2040	1	29	0	0	58.5867214792238
2040	1	30	0	0	63.2881296146455
2040	1	31	0	0	60.4467505659894
2040	2	1	0	0	45.3398184259944
2040	2	2	0	0	24.7531344888623
2040	2	3	0	0	50.50219250232529
2040	2	4	0	0	78.10271175853579
2040	2	5	0	0	31.201555148621
2040	2	6	0	0	27.019390928951303
2040	2	7	0	0	42.532378082592
2040	2	8	0	0	35.803895119233296
2040	2	9	0	0	19.9950408887628
2040	2	10	0	0	51.2776263575741
2040	2	11	0	0	61.5532066587689
2040	2	12	0	0	24.4847660163346
2040	2	13	0	0	32.6248056251511
2040	2	14	0	0	42.7049170362647
2040	2	15	0	0	45.006825689585
2040	2	16	0	0	68.6786921431378
2040	2	17	0	0	37.0206539531039
2040	2	18	0	0	42.8326318610177
2040	2	19	0	0	59.745165576923
2040	2	20	0	0	47.9487557258512
2040	2	21	0	0	90.78609586121692
2040	2	22	0	0	72.2735589226391
2040	2	23	0	0	70.562155789133
2040	2	24	0	0	105.024802285577
2040	2	25	0	0	76.3991062698501
2040	2	26	0	0	90.65605434121642
2040	2	27	0	0	110.124762587282
2040	2	28	0	0	124.246690850765
2040	2	29	0	0	128.430538018596
2040	3	1	0	0	89.7826409607937
2040	3	2	0	0	80.72543231369279
2040	3	3	0	0	85.06820432250609
2040	3	4	0	0	99.1049996173917
2040	3	5	0	0	74.7796480361565
2040	3	6	0	0	133.075551635119
2040	3	7	0	0	68.1723504323961
2040	3	8	0	0	121.556849749835
2040	3	9	0	0	159.50869682728
2040	3	10	0	0	172.968621422934
2040	3	11	0	0	170.681803261215
2040	3	12	0	0	161.834521744088
2040	3	13	0	0	102.577167716473
2040	3	14	0	0	171.31865782436302
2040	3	15	0	0	152.85229994035802
2040	3	16	0	0	190.964076918282
2040	3	17	0	0	49.2289362999586
2040	3	18	0	0	148.82916797026598
