YYYY	MM	DD	hh	mm	TA	TA_min	TA_max
2080	1	1	0	0	-0.8995023729604499	-3.6898499	1.3007507
2080	1	2	0	0	-0.650210394276859	-2.50766	2.2724915
2080	1	3	0	0	0.728715634229272	-1.7940063	0.7973938
2080	1	4	0	0	0.73570399642676	-1.6367798	0.5293884
2080	1	5	0	0	-0.0250592195751125	-2.5224304	0.21347046
2080	1	6	0	0	-0.254110383492868	-3.211975	1.1144409
2080	1	7	0	0	-0.321311184365434	-3.2158508	1.404602
2080	1	8	0	0	-0.549913596734619	-3.780243	1.6793213
2080	1	9	0	0	0.1845085482659149	-3.881836	2.177063
2080	1	10	0	0	2.7628333563773704	-1.1964417	4.973297
2080	1	11	0	0	2.79260355190856	0.06594849	4.9927063
2080	1	12	0	0	2.3385249739718903	-1.0860596	5.625763
2080	1	13	0	0	4.33642922193725	-0.44711304	7.2680054
2080	1	14	0	0	2.35564260392463	-0.638031	7.341095
2080	1	15	0	0	2.76218963715806	-0.51516724	8.392426
2080	1	16	0	0	3.90060345507456	-0.4737854	8.242432
2080	1	17	0	0	8.09354393692223	6.110138	9.13855
2080	1	18	0	0	9.832126036941313	4.9186096	11.167572
2080	1	19	0	0	4.97049439189107	2.026764	7.095093
2080	1	20	0	0	4.5483589133538205	4.3420715	6.4889526
2080	1	21	0	0	6.299975381327981	4.413086	7.7108765
2080	1	22	0	0	8.32545238585135	6.7423096	10.181
2080	1	23	0	0	9.2645597831919	6.851654	11.96994
2080	1	24	0	0	8.3646471598544	6.440033	8.99054
2080	1	25	0	0	8.18400380309549	3.6835938	8.637054
2080	1	26	0	0	5.368811714148119	2.5065002	7.525116
2080	1	27	0	0	5.46715098933075	1.7644958	8.00296
2080	1	28	0	0	1.60823869224174	-0.70980835	2.5478516
2080	1	29	0	0	0.290826999353645	-1.8939514	1.960907
2080	1	30	0	0	1.4568677270581	-0.504364	3.3439636
2080	1	31	0	0	3.03813552403134	0.10787964	5.5814514
2080	2	1	0	0	3.9055731491562895	1.3622131	6.2792664
2080	2	2	0	0	2.853359484124	-0.3432312	5.0235596
2080	2	3	0	0	2.8154110533051604	-0.35049438	5.5641174
2080	2	4	0	0	3.20984262336004	-0.11010742	5.658844
2080	2	5	0	0	4.8980336269303	0.6491394	8.60318
2080	2	6	0	0	5.802089277776519	0.58432007	9.908234
2080	2	7	0	0	9.40123554156236	6.3503113	10.196747
2080	2	8	0	0	7.32898897237296	1.5405273	10.005646
2080	2	9	0	0	2.8905515202922603	-0.3789978	4.9188538
2080	2	10	0	0	7.701566811244429	3.6963196	9.4461975
2080	2	11	0	0	9.19175354915284	6.190094	8.539398
2080	2	12	0	0	7.782615986616941	4.993561	9.849762
2080	2	13	0	0	8.97078286618004	2.695984	12.131378
2080	2	14	0	0	7.28249549864051	2.0866394	12.424561
2080	2	15	0	0	7.32300284717197	0.9199524	13.447418
2080	2	16	0	0	10.5181673198104	4.220459	15.141449
2080	2	17	0	0	12.9614387516135	7.6228333	16.11734
2080	2	18	0	0	13.805305803479998	9.05368	15.911774
2080	2	19	0	0	7.45677752879913	0.21536255	9.283234
2080	2	20	0	0	3.93710794340494	-1.1989441	8.713409
2080	2	21	0	0	4.04006520792464	-0.35528564	8.952148
2080	2	22	0	0	4.1737812225817	-1.1351929	8.988617
2080	2	23	0	0	3.50933041850049	0.19064331	8.443726
2080	2	24	0	0	2.67334838573153	-0.4396057	4.091797
2080	2	25	0	0	1.45773977703359	-1.7863159	2.2623596
2080	2	26	0	0	2.37604318727211	-0.7214966	3.3026428
2080	2	27	0	0	3.2558180562708903	0.22592163	5.3210754
2080	2	28	0	0	4.973101019670009	1.1682129	7.6592407
2080	2	29	0	0	4.98940613278247	0.94625854	9.374481
2080	3	1	0	0	3.8860475334421096	1.3209534	8.207733
2080	3	2	0	0	4.48345610736741	0.68203735	7.953888
2080	3	3	0	0	4.44022119218751	-0.12786865	11.188934
2080	3	4	0	0	5.299779161352	-1.0205994	12.434174
2080	3	5	0	0	6.965627711231379	0.95758057	12.455078
2080	3	6	0	0	5.31441492029911	1.3649902	7.4794006
2080	3	7	0	0	4.268071389548471	0.27816772	7.6806335
2080	3	8	0	0	7.68363479846893	1.1764832	12.680817
2080	3	9	0	0	13.1239202732978	7.5351257	15.993805
2080	3	10	0	0	10.1661446857722	2.4598083	15.148102
2080	3	11	0	0	6.693016645913451	0.23602295	12.814362
2080	3	12	0	0	6.1326899876594005	2.315033	9.173737
2080	3	13	0	0	4.57558561101861	1.035614	8.931793
2080	3	14	0	0	4.011281219326371	0.51138306	6.3822327
2080	3	15	0	0	4.24709510352749	1.1002502	6.4637756
2080	3	16	0	0	4.469554589118429	0.66430664	6.1825256
2080	3	17	0	0	6.21117855599578	1.8020935	9.648834
2080	3	18	0	0	6.580920375707259	3.4675598	8.199371
2080	3	19	0	0	6.23526634454655	1.6764526	9.502594
2080	3	20	0	0	5.30958027473262	2.4144897	9.747711
2080	3	21	0	0	2.96031882969122	-0.67749023	5.5768127
2080	3	22	0	0	4.12573818265279	-1.4867554	11.014069
2080	3	23	0	0	8.51631751574505	4.374176	11.292755
2080	3	24	0	0	7.301555073210269	0.44692993	8.8454895
2080	3	25	0	0	6.8013583945198	-0.62838745	14.816071
2080	3	26	0	0	9.62491717488934	4.6181335	11.156158
2080	3	27	0	0	11.2561259104877	5.8523865	12.784088
2080	3	28	0	0	7.70558806086214	5.193878	13.483063
2080	3	29	0	0	8.16531052868082	3.1835938	9.667389
