YYYY	MM	DD	hh	mm	RS
2040	1	1	0	0	1.1567045054020897
2040	1	2	0	0	0.7447200907482991
2040	1	3	0	0	2.958518153155052
2040	1	4	0	0	3.1666865887768756
2040	1	5	0	0	2.9908015443893867
2040	1	6	0	0	4.029522127063529
2040	1	7	0	0	4.200541764315716
2040	1	8	0	0	3.7711449884289605
2040	1	9	0	0	3.337459190915541
2040	1	10	0	0	3.730027640491219
2040	1	11	0	0	4.003638694385104
2040	1	12	0	0	4.024669229720136
2040	1	13	0	0	4.527012586408938
2040	1	14	0	0	5.488034483038888
2040	1	15	0	0	5.108138569898203
2040	1	16	0	0	3.87114200149583
2040	1	17	0	0	4.835334609789039
2040	1	18	0	0	1.223982731552089
2040	1	19	0	0	4.908170966917724
2040	1	20	0	0	5.189814667970992
2040	1	21	0	0	5.904689109184167
2040	1	22	0	0	5.731600375038997
2040	1	23	0	0	1.4998110953870938
2040	1	24	0	0	1.9330986865369277
2040	1	25	0	0	0.41632745928551423
2040	1	26	0	0	2.9484268653249073
2040	1	27	0	0	3.781597487196295
2040	1	28	0	0	5.373007228444545
2040	1	29	0	0	3.894870855770246
2040	1	30	0	0	5.440296830457085
2040	1	31	0	0	6.01413765908402
2040	2	1	0	0	3.1060764567150914
2040	2	2	0	0	1.866865423479198
2040	2	3	0	0	1.3586023390888542
2040	2	4	0	0	2.813955615732537
2040	2	5	0	0	1.798933102254936
2040	2	6	0	0	1.6205088637715215
2040	2	7	0	0	0.9559980155747866
2040	2	8	0	0	3.0359748349072313
2040	2	9	0	0	1.5645848906818745
2040	2	10	0	0	4.419691097437184
2040	2	11	0	0	5.208233510438349
2040	2	12	0	0	1.7537062927302205
2040	2	13	0	0	3.068017785600638
2040	2	14	0	0	6.069118066880806
2040	2	15	0	0	2.3292604782916966
2040	2	16	0	0	1.8456968384685304
2040	2	17	0	0	1.474811637101689
2040	2	18	0	0	3.2802357965431073
2040	2	19	0	0	5.359494829437481
2040	2	20	0	0	6.968080357018722
2040	2	21	0	0	7.0094866829686735
2040	2	22	0	0	8.679361403669818
2040	2	23	0	0	3.925841904503366
2040	2	24	0	0	8.357454733528071
2040	2	25	0	0	6.659714771922566
2040	2	26	0	0	8.169686732012488
2040	2	27	0	0	8.949699955309882
2040	2	28	0	0	11.244761486339184
2040	2	29	0	0	5.118185290812325
2040	3	1	0	0	6.000446317906408
2040	3	2	0	0	5.35513037330759
2040	3	3	0	0	8.199726440441971
2040	3	4	0	0	9.250308331048426
2040	3	5	0	0	10.380616749789525
