YYYY	MM	DD	hh	mm	RS
1985	1	1	0	0	2.0394842597488396
1985	1	2	0	0	2.43525512746398
1985	1	3	0	0	2.921315791906699
1985	1	4	0	0	3.2875961238348803
1985	1	5	0	0	1.4257554976831912
1985	1	6	0	0	0.5206230041143372
1985	1	7	0	0	1.1954569343147483
1985	1	8	0	0	3.721112513189871
1985	1	9	0	0	4.07147473219657
1985	1	10	0	0	4.133596606283134
1985	1	11	0	0	0.816598825607967
1985	1	12	0	0	1.3012952910949815
1985	1	13	0	0	1.5606890108824871
1985	1	14	0	0	4.834537376275728
1985	1	15	0	0	1.1134602871593322
1985	1	16	0	0	2.0532664032054306
1985	1	17	0	0	4.796869217902301
1985	1	18	0	0	3.127768999493515
1985	1	19	0	0	4.143033786657042
1985	1	20	0	0	4.829758555518774
1985	1	21	0	0	5.284184378082682
1985	1	22	0	0	5.8885365709265995
1985	1	23	0	0	6.032296147155448
1985	1	24	0	0	5.3294980136088705
1985	1	25	0	0	5.379277451851138
1985	1	26	0	0	5.124832916229494
1985	1	27	0	0	5.308269007108274
1985	1	28	0	0	2.6162683651635232
1985	1	29	0	0	1.05310977688766
1985	1	30	0	0	5.991057400882219
1985	1	31	0	0	1.4233057114229655
1985	2	1	0	0	1.964523567616972
1985	2	2	0	0	1.3486750327111825
1985	2	3	0	0	3.694941925140767
1985	2	4	0	0	5.2666678841506505
1985	2	5	0	0	2.0661062488254864
1985	2	6	0	0	4.683347875749148
1985	2	7	0	0	3.7864736712565925
1985	2	8	0	0	4.1711895872741955
1985	2	9	0	0	1.0267689495449348
1985	2	10	0	0	5.601997855237343
1985	2	11	0	0	5.061631843067697
1985	2	12	0	0	6.7785141070836215
1985	2	13	0	0	7.051739953797271
1985	2	14	0	0	8.25472153197051
1985	2	15	0	0	9.043852889551163
1985	2	16	0	0	9.37591070448246
1985	2	17	0	0	9.841054436234035
1985	2	18	0	0	9.601109949602074
1985	2	19	0	0	7.2609433988117615
1985	2	20	0	0	2.1661670234008774
1985	2	21	0	0	1.5463519193610578
1985	2	22	0	0	8.697249687949833
1985	2	23	0	0	7.69698401132618
1985	2	24	0	0	9.278626085114142
1985	2	25	0	0	9.174925932436137
1985	2	26	0	0	9.528755059161217
1985	2	27	0	0	9.441867478742179
1985	2	28	0	0	5.631374125833874
1985	3	1	0	0	5.437550712160866
1985	3	2	0	0	10.661117295641848
1985	3	3	0	0	4.50862019486621
1985	3	4	0	0	7.258067598460264
1985	3	5	0	0	6.954575540072274
1985	3	6	0	0	11.195055946959611
1985	3	7	0	0	10.787976097480945
1985	3	8	0	0	11.108170852944394
1985	3	9	0	0	11.271299868693072
1985	3	10	0	0	9.511139285393647
1985	3	11	0	0	5.889176846198398
1985	3	12	0	0	6.684436970902029
1985	3	13	0	0	14.004051130315295
1985	3	14	0	0	11.899451263654454
1985	3	15	0	0	11.159097943724237
1985	3	16	0	0	8.446468876613304
1985	3	17	0	0	12.030387287196037
1985	3	18	0	0	12.627643063614078
1985	3	19	0	0	14.566553704208305
1985	3	20	0	0	13.157081612503198
1985	3	21	0	0	7.745573378417724
1985	3	22	0	0	7.987468794137713
1985	3	23	0	0	14.07533441370149
1985	3	24	0	0	10.547464906422087
1985	3	25	0	0	8.050816110180058
1985	3	26	0	0	10.651135893174432
1985	3	27	0	0	6.499283851749995
1985	3	28	0	0	14.695007681455115
1985	3	29	0	0	9.14405718051478
1985	3	30	0	0	12.897568369090225
1985	3	31	0	0	3.2707299061275585
1985	4	1	0	0	6.291703726441741
1985	4	2	0	0	5.294990180790957
1985	4	3	0	0	7.098177229555429
1985	4	4	0	0	11.910456228550899
1985	4	5	0	0	13.881463421805794
1985	4	6	0	0	5.84443539387447
1985	4	7	0	0	10.667147152195152
1985	4	8	0	0	12.969014645527777
1985	4	9	0	0	17.6679381316748
1985	4	10	0	0	17.076514060377104
1985	4	11	0	0	18.17533813621173
1985	4	12	0	0	17.462381747581986
1985	4	13	0	0	14.595042071493562
1985	4	14	0	0	17.35592443666828
1985	4	15	0	0	18.098602344017657
1985	4	16	0	0	17.758599658698586
1985	4	17	0	0	10.574362948620672
1985	4	18	0	0	9.071269601582046
1985	4	19	0	0	18.391299988795605
1985	4	20	0	0	13.80393715308146
1985	4	21	0	0	19.285425801206557
1985	4	22	0	0	20.224380509310098
1985	4	23	0	0	20.21897870614011
1985	4	24	0	0	19.57405034280292
1985	4	25	0	0	19.9729815483058
1985	4	26	0	0	19.263851636302224
1985	4	27	0	0	15.782141707283493
1985	4	28	0	0	2.796769791559737
1985	4	29	0	0	11.561393859671751
1985	4	30	0	0	11.091089635039989
1985	5	1	0	0	8.829807385906744
1985	5	2	0	0	18.50322662814491
1985	5	3	0	0	24.0772499622826
1985	5	4	0	0	11.857185569751842
1985	5	5	0	0	11.030796785739398
1985	5	6	0	0	6.52617759645572
1985	5	7	0	0	13.243070611900684
1985	5	8	0	0	23.33434763565861
1985	5	9	0	0	23.121946266044024
1985	5	10	0	0	22.749371152899784
1985	5	11	0	0	23.486816168860063
1985	5	12	0	0	22.91723751855508
1985	5	13	0	0	21.586522961151903
1985	5	14	0	0	21.038527113032853
1985	5	15	0	0	4.313029138072399
1985	5	16	0	0	9.381493089529114
1985	5	17	0	0	24.28809652944484
1985	5	18	0	0	25.070315199361662
1985	5	19	0	0	18.452714224692816
1985	5	20	0	0	23.27244075536769
1985	5	21	0	0	13.081855536159756
