YYYY	MM	DD	hh	mm	RS
2016	1	1	0	0	28.6219377208732
2016	1	2	0	0	40.2388290736705
2016	1	3	0	0	20.3966218209215
2016	1	4	0	0	25.7730847213964
2016	1	5	0	0	40.6564277365
2016	1	6	0	0	20.4888821580658
2016	1	7	0	0	22.564922867862
2016	1	8	0	0	45.9823717364128
2016	1	9	0	0	34.2402038620488
2016	1	10	0	0	36.3835625925387
2016	1	11	0	0	20.2865473165255
2016	1	12	0	0	46.1625455929383
2016	1	13	0	0	32.295152219200205
2016	1	14	0	0	21.5187965241894
2016	1	15	0	0	27.8023454156846
2016	1	16	0	0	37.8671748205887
2016	1	17	0	0	21.834054620961695
2016	1	18	0	0	42.8077411453752
2016	1	19	0	0	24.3914735717178
2016	1	20	0	0	30.3669239760013
2016	1	21	0	0	45.1157112828977
2016	1	22	0	0	32.279708415966304
2016	1	23	0	0	40.7958316492809
2016	1	24	0	0	36.4628173314125
2016	1	25	0	0	49.50431642080629
2016	1	26	0	0	65.0501264774603
2016	1	27	0	0	61.70420587603071
2016	1	28	0	0	71.2577146531474
2016	1	29	0	0	57.5966984174427
2016	1	30	0	0	69.7192697530761
2016	1	31	0	0	51.2216036519235
2016	2	1	0	0	23.791631274711104
2016	2	2	0	0	27.941978536187506
2016	2	3	0	0	57.8560285575424
2016	2	4	0	0	22.105091563223095
2016	2	5	0	0	36.789398140543206
2016	2	6	0	0	32.7060260727021
2016	2	7	0	0	39.145568441985205
2016	2	8	0	0	27.1228190142631
2016	2	9	0	0	21.699136716542203
2016	2	10	0	0	46.47564291893371
2016	2	11	0	0	46.4691870931016
2016	2	12	0	0	106.673322719113
2016	2	13	0	0	50.8425177697758
2016	2	14	0	0	112.348281621996
2016	2	15	0	0	119.996399777636
2016	2	16	0	0	103.670043910924
2016	2	17	0	0	36.9714786458768
2016	2	18	0	0	63.697816067393
2016	2	19	0	0	103.090652481993
2016	2	20	0	0	108.389713679367
2016	2	21	0	0	108.073897885635
2016	2	22	0	0	69.46259207016439
2016	2	23	0	0	79.53945089866421
2016	2	24	0	0	51.9650858085998
2016	2	25	0	0	40.5831224017381
2016	2	26	0	0	46.570082256960895
2016	2	27	0	0	106.980252238159
2016	2	28	0	0	75.31888108757029
2016	2	29	0	0	88.75976601236664
2016	3	1	0	0	102.200650937163
2016	3	2	0	0	96.2458971571912
2016	3	3	0	0	46.3691962962691
2016	3	4	0	0	72.3308909381342
