YYYY	MM	DD	hh	mm	RS
2030	1	1	0	0	2.107584813104833
2030	1	2	0	0	2.1685865208553414
2030	1	3	0	0	2.3438885192525496
2030	1	4	0	0	0.8561803355474281
2030	1	5	0	0	3.636103270726887
2030	1	6	0	0	3.0245116109225414
2030	1	7	0	0	3.081944052521088
2030	1	8	0	0	1.1743976108829255
2030	1	9	0	0	1.7333204173967782
2030	1	10	0	0	2.3410525288702235
2030	1	11	0	0	2.7948483420397
2030	1	12	0	0	3.925942950995658
2030	1	13	0	0	1.7707859385317712
2030	1	14	0	0	2.1332018586105077
2030	1	15	0	0	1.958768234497599
2030	1	16	0	0	2.089659313878797
2030	1	17	0	0	1.6930712418841471
2030	1	18	0	0	2.2797646961477036
2030	1	19	0	0	2.46962438173076
2030	1	20	0	0	1.561178186371892
2030	1	21	0	0	4.192734061584177
2030	1	22	0	0	2.3414273562056405
2030	1	23	0	0	5.089238953153223
2030	1	24	0	0	2.1314832400948838
2030	1	25	0	0	1.9585667050140587
2030	1	26	0	0	3.4542289984729573
2030	1	27	0	0	3.746250726596602
2030	1	28	0	0	1.6539737589484327
2030	1	29	0	0	4.65992437284551
2030	1	30	0	0	5.4588876518534315
2030	1	31	0	0	6.752728299997167
2030	2	1	0	0	5.8882861940006315
2030	2	2	0	0	6.9303803802590425
2030	2	3	0	0	1.1041015572219945
2030	2	4	0	0	6.576736229490572
2030	2	5	0	0	6.9114741434840195
2030	2	6	0	0	6.6837922385796125
2030	2	7	0	0	2.1503411115812012
2030	2	8	0	0	3.399301849308115
2030	2	9	0	0	3.257700315279993
2030	2	10	0	0	4.746630080780896
2030	2	11	0	0	4.226782449490033
2030	2	12	0	0	4.093737306621247
2030	2	13	0	0	8.50774218054131
2030	2	14	0	0	7.12968733520559
2030	2	15	0	0	6.498675230869041
2030	2	16	0	0	4.383580844035005
2030	2	17	0	0	4.8191087725296375
2030	2	18	0	0	4.092676624724282
2030	2	19	0	0	6.768696980825806
2030	2	20	0	0	3.2064643334024154
2030	2	21	0	0	7.549901622993557
2030	2	22	0	0	8.1165786299812
2030	2	23	0	0	6.901258850545706
2030	2	24	0	0	8.428039175745326
2030	2	25	0	0	10.103404037106097
2030	2	26	0	0	12.142743843545539
2030	2	27	0	0	14.051910927507006
2030	2	28	0	0	10.283341846228042
2030	3	1	0	0	5.177012254290314
2030	3	2	0	0	4.751523951357367
2030	3	3	0	0	4.220411863368369
2030	3	4	0	0	9.800992483904938
2030	3	5	0	0	14.50694893679574
2030	3	6	0	0	2.9297427374797436
2030	3	7	0	0	6.778031795192071
2030	3	8	0	0	11.269952383407407
2030	3	9	0	0	6.628784996859739
2030	3	10	0	0	6.234495848194292
2030	3	11	0	0	13.460781581063772
2030	3	12	0	0	10.466016483970252
2030	3	13	0	0	9.83169273378099
2030	3	14	0	0	7.0568917399473925
2030	3	15	0	0	8.715106240803937
2030	3	16	0	0	7.25133296880301
2030	3	17	0	0	9.966655653865372
2030	3	18	0	0	6.641493008311123
2030	3	19	0	0	15.787974168187748
2030	3	20	0	0	11.530217755192407
2030	3	21	0	0	8.604916818579323
2030	3	22	0	0	5.112021001917975
2030	3	23	0	0	6.881676106174369
2030	3	24	0	0	14.836526008909404
2030	3	25	0	0	5.864239258612103
2030	3	26	0	0	8.348610041766559
2030	3	27	0	0	12.594305590097186
2030	3	28	0	0	6.58599022691206
2030	3	29	0	0	6.545583972650895
2030	3	30	0	0	9.631442715010445
2030	3	31	0	0	19.506550185966702
2030	4	1	0	0	8.520590388630545
2030	4	2	0	0	18.345053033534445
2030	4	3	0	0	6.495641891843983
2030	4	4	0	0	19.992887388851532
2030	4	5	0	0	18.523930900231413
2030	4	6	0	0	12.043250688152881
2030	4	7	0	0	17.99944882067209
2030	4	8	0	0	15.170145556642934
2030	4	9	0	0	21.023871318958665
2030	4	10	0	0	7.601745921993104
2030	4	11	0	0	12.294562621053716
2030	4	12	0	0	12.170932447043407
2030	4	13	0	0	21.129526593494123
2030	4	14	0	0	22.49904834315599
2030	4	15	0	0	22.811273279871124
2030	4	16	0	0	23.453774354306653
2030	4	17	0	0	23.210315274396848
2030	4	18	0	0	17.977560346197276
2030	4	19	0	0	23.594417945943178
2030	4	20	0	0	22.702795944117813
2030	4	21	0	0	23.120722351123547
2030	4	22	0	0	22.610621073911673
2030	4	23	0	0	22.175517156807544
2030	4	24	0	0	23.00172166670118
2030	4	25	0	0	23.682210542926736
2030	4	26	0	0	11.673130926611636
2030	4	27	0	0	23.816449292787016
2030	4	28	0	0	19.45819353942677
2030	4	29	0	0	9.258558714700877
2030	4	30	0	0	11.906078911660254
2030	5	1	0	0	7.6029411633968715
2030	5	2	0	0	9.744066587676846
2030	5	3	0	0	12.388281521471828
2030	5	4	0	0	22.210086179378624
2030	5	5	0	0	14.8373431446511
2030	5	6	0	0	13.365880506810116
2030	5	7	0	0	13.69278641574648
2030	5	8	0	0	9.561378656116656
2030	5	9	0	0	14.680880639494301
2030	5	10	0	0	14.808722110158671
2030	5	11	0	0	12.142678096884586
2030	5	12	0	0	14.912995548823835
2030	5	13	0	0	10.419662295971943
2030	5	14	0	0	10.949826526903038
2030	5	15	0	0	25.707340636915454
2030	5	16	0	0	9.563679136884154
2030	5	17	0	0	17.06636961105169
2030	5	18	0	0	25.022630323235436
2030	5	19	0	0	27.581603857845412
2030	5	20	0	0	26.868685874787392
2030	5	21	0	0	26.308619130188077
2030	5	22	0	0	22.3587375127054
2030	5	23	0	0	19.818387178419485
2030	5	24	0	0	8.788565159998475
2030	5	25	0	0	9.160674393728995
2030	5	26	0	0	22.63509793710841
2030	5	27	0	0	14.895699765637826
2030	5	28	0	0	18.93221253797046
2030	5	29	0	0	10.33355942082193
2030	5	30	0	0	20.932663056589874
2030	5	31	0	0	22.882620759187912
2030	6	1	0	0	25.918499440159376
2030	6	2	0	0	27.306085979123772
2030	6	3	0	0	26.88448992432339
2030	6	4	0	0	28.41090342767116
2030	6	5	0	0	28.57167031422514
2030	6	6	0	0	29.228648154283356
2030	6	7	0	0	14.962781670612856
2030	6	8	0	0	23.064168886049636
2030	6	9	0	0	16.151584294704904
2030	6	10	0	0	26.64802352257514
2030	6	11	0	0	13.348312275481229
2030	6	12	0	0	12.151600787461133
2030	6	13	0	0	20.54343283665486
2030	6	14	0	0	29.293647441758814
2030	6	15	0	0	27.77604375869994
2030	6	16	0	0	13.620953006385436
2030	6	17	0	0	11.032851457619827
2030	6	18	0	0	23.378457844558053
2030	6	19	0	0	20.130203366928
2030	6	20	0	0	11.986787100127565
2030	6	21	0	0	24.444412148134084
2030	6	22	0	0	29.12655309632024
2030	6	23	0	0	27.82951878490099
2030	6	24	0	0	22.398490621201795
2030	6	25	0	0	11.023873017732289
2030	6	26	0	0	13.56339338086133
2030	6	27	0	0	11.344308047577188
2030	6	28	0	0	18.7786074628633
2030	6	29	0	0	18.36547357292424
2030	6	30	0	0	24.40154344824668
2030	7	1	0	0	8.326965309463302
2030	7	2	0	0	11.707849825290202
2030	7	3	0	0	20.982468010671532
2030	7	4	0	0	20.168818745425376
2030	7	5	0	0	16.80021132242544
2030	7	6	0	0	26.83108250228402
2030	7	7	0	0	23.211446535656297
2030	7	8	0	0	13.433405613765812
2030	7	9	0	0	21.558535489051778
2030	7	10	0	0	20.821973999591982
2030	7	11	0	0	18.689097210035328
2030	7	12	0	0	18.65094124787165
2030	7	13	0	0	24.85135685965156
2030	7	14	0	0	24.376011690183468
2030	7	15	0	0	13.970529906262042
2030	7	16	0	0	15.641263222808059
2030	7	17	0	0	17.92051585851744
2030	7	18	0	0	18.015290848961655
2030	7	19	0	0	18.21375449234859
2030	7	20	0	0	14.343531070254796
2030	7	21	0	0	22.42439872968649
2030	7	22	0	0	9.079261151614991
2030	7	23	0	0	20.166596645631174
