YYYY	MM	DD	hh	mm	RS
2080	1	1	0	0	3.292963786670179
2080	1	2	0	0	2.449330617194335
2080	1	3	0	0	2.08044804583713
2080	1	4	0	0	1.826264386239967
2080	1	5	0	0	2.540332347598558
2080	1	6	0	0	2.430101034733579
2080	1	7	0	0	2.627042490318807
2080	1	8	0	0	3.1952596121636176
2080	1	9	0	0	3.260948843735848
2080	1	10	0	0	3.6204318698355538
2080	1	11	0	0	1.3869957924483696
2080	1	12	0	0	4.105619712630784
2080	1	13	0	0	1.3029496498556785
2080	1	14	0	0	4.138248304553944
2080	1	15	0	0	3.9003142565732025
2080	1	16	0	0	4.056794324755139
2080	1	17	0	0	1.6808852076607153
2080	1	18	0	0	1.2433813731229537
2080	1	19	0	0	3.4486335574603606
2080	1	20	0	0	2.0543700167532317
2080	1	21	0	0	1.7647998301404666
2080	1	22	0	0	1.5517778296382758
2080	1	23	0	0	3.2473727891148236
2080	1	24	0	0	1.4488746821530822
2080	1	25	0	0	2.1453340825052405
2080	1	26	0	0	1.5644739792174078
2080	1	27	0	0	1.826544291244917
2080	1	28	0	0	2.5994735176683172
2080	1	29	0	0	6.303486634698159
2080	1	30	0	0	2.3690557518819815
2080	1	31	0	0	5.447720844448267
2080	2	1	0	0	4.081199335107063
2080	2	2	0	0	4.1756947420541275
2080	2	3	0	0	2.9156592454176153
2080	2	4	0	0	1.444632366882335
2080	2	5	0	0	3.634097459511128
2080	2	6	0	0	5.87764788459988
2080	2	7	0	0	1.9446148569566044
2080	2	8	0	0	3.330848712432836
2080	2	9	0	0	3.8549479388658825
2080	2	10	0	0	2.9451000757554633
2080	2	11	0	0	4.36982418964828
2080	2	12	0	0	2.254638213560745
2080	2	13	0	0	1.5559201461741003
2080	2	14	0	0	7.586178721757734
2080	2	15	0	0	7.980360043104436
2080	2	16	0	0	7.944020290949416
2080	2	17	0	0	7.908638363265488
2080	2	18	0	0	2.4888661288348723
2080	2	19	0	0	3.249917001462701
2080	2	20	0	0	8.498909884572237
2080	2	21	0	0	6.247811153251895
2080	2	22	0	0	10.003655346985902
2080	2	23	0	0	10.528480954359678
2080	2	24	0	0	10.13092405565881
2080	2	25	0	0	5.501694202208669
2080	2	26	0	0	3.3460769313298457
2080	2	27	0	0	7.443128306511102
2080	2	28	0	0	3.5068061874431327
2080	2	29	0	0	2.361219545125774
2080	3	1	0	0	4.722319129688387
2080	3	2	0	0	4.774758941951499
2080	3	3	0	0	11.270191774831922
2080	3	4	0	0	11.655552411370426
2080	3	5	0	0	10.416662695015114
2080	3	6	0	0	6.1026016730634645
2080	3	7	0	0	5.5827695549839165
2080	3	8	0	0	3.012759548368105
2080	3	9	0	0	6.252800372712875
2080	3	10	0	0	5.657553292232579
2080	3	11	0	0	12.914030701114504
2080	3	12	0	0	11.429316848685687
2080	3	13	0	0	7.705167624987877
2080	3	14	0	0	8.81672547796897
2080	3	15	0	0	6.2421794934618475
2080	3	16	0	0	3.043421968966565
2080	3	17	0	0	4.903491739574811
2080	3	18	0	0	8.35368978147817
2080	3	19	0	0	6.121832590438278
2080	3	20	0	0	4.224595330868052
2080	3	21	0	0	14.162310545488562
2080	3	22	0	0	20.54420015799652
2080	3	23	0	0	4.372845527796177
2080	3	24	0	0	5.453271185094798
2080	3	25	0	0	18.14721383514603
2080	3	26	0	0	7.53541891503374
2080	3	27	0	0	4.564764198369038
2080	3	28	0	0	5.086883300703714
2080	3	29	0	0	14.01238897470193
2080	3	30	0	0	9.623414233310026
2080	3	31	0	0	13.691657837205907
2080	4	1	0	0	8.875177525762012
2080	4	2	0	0	11.321774087670262
2080	4	3	0	0	14.209651040174467
2080	4	4	0	0	14.570696447248753
2080	4	5	0	0	7.006327226086554
2080	4	6	0	0	9.831672255868849
2080	4	7	0	0	6.905753991213368
2080	4	8	0	0	17.43674228158706
2080	4	9	0	0	6.417465276126281
2080	4	10	0	0	10.33048836515834
2080	4	11	0	0	6.537029985870703
2080	4	12	0	0	6.302515668203063
2080	4	13	0	0	12.688907820099466
2080	4	14	0	0	7.868296720878416
2080	4	15	0	0	13.572664015594636
2080	4	16	0	0	10.209574439509911
2080	4	17	0	0	11.919498827246066
2080	4	18	0	0	21.71252813048617
2080	4	19	0	0	14.815079617204859
2080	4	20	0	0	12.947876202118467
2080	4	21	0	0	15.359876147899381
2080	4	22	0	0	16.27256915313506
2080	4	23	0	0	9.374706258308294
2080	4	24	0	0	15.432945205426359
