YYYY	MM	DD	hh	mm	RS
2080	1	1	0	0	15.9287931173649
2080	1	2	0	0	48.9838138468884
2080	1	3	0	0	41.121422480917296
2080	1	4	0	0	35.5865145241356
2080	1	5	0	0	16.772591593178998
2080	1	6	0	0	2.79705644348908
2080	1	7	0	0	14.4238366513985
2080	1	8	0	0	11.1769125563074
2080	1	9	0	0	21.9804647888241
2080	1	10	0	0	20.9113582143472
2080	1	11	0	0	13.0179447216954
2080	1	12	0	0	30.5393852604158
2080	1	13	0	0	6.32594650798938
2080	1	14	0	0	8.55168340588763
2080	1	15	0	0	61.2374920357981
2080	1	16	0	0	60.5561500177773
2080	1	17	0	0	24.2029481483942
2080	1	18	0	0	6.61072266630784
2080	1	19	0	0	52.6081027726887
2080	1	20	0	0	3.82171788015898
2080	1	21	0	0	8.83356375271642
2080	1	22	0	0	65.182259827856
2080	1	23	0	0	53.7305986108648
2080	1	24	0	0	34.5068405308619
2080	1	25	0	0	76.023678226463
2080	1	26	0	0	20.5566111512203
2080	1	27	0	0	18.6997468970203
2080	1	28	0	0	64.9847998652111
2080	1	29	0	0	4.30575293195108
2080	1	30	0	0	66.4105828331404
2080	1	31	0	0	68.29570054683501
2080	2	1	0	0	64.12194540616359
2080	2	2	0	0	69.3089030500885
2080	2	3	0	0	83.1045153861812
2080	2	4	0	0	48.9288694745345
2080	2	5	0	0	37.36614759462429
2080	2	6	0	0	93.8502621957452
2080	2	7	0	0	2.88455605144786
2080	2	8	0	0	11.9563538307783
2080	2	9	0	0	44.5425624518483
2080	2	10	0	0	22.2360956673355
2080	2	11	0	0	19.6646245076694
2080	2	12	0	0	22.7398063937754
2080	2	13	0	0	4.9128048351004905
2080	2	14	0	0	29.351466919305896
2080	2	15	0	0	26.5682094347152
2080	2	16	0	0	21.3955336099023
2080	2	17	0	0	47.4090692809348
2080	2	18	0	0	8.47576279800058
2080	2	19	0	0	22.8488634672023
2080	2	20	0	0	111.321468307956
2080	2	21	0	0	112.608530013106
2080	2	22	0	0	104.547417222266
2080	2	23	0	0	81.6173349990418
2080	2	24	0	0	58.2965215279651
2080	2	25	0	0	129.808410902859
2080	2	26	0	0	140.723795965842
2080	2	27	0	0	36.0286559186435
2080	2	28	0	0	50.0203289100695
2080	2	29	0	0	50.15300692270395
2080	3	1	0	0	50.2856849353384
2080	3	2	0	0	81.4650215532371
2080	3	3	0	0	152.76465776906
2080	3	4	0	0	20.3095292176216
2080	3	5	0	0	29.195340195971603
2080	3	6	0	0	77.1286088335811
2080	3	7	0	0	11.4905996006098
2080	3	8	0	0	15.2014322551993
2080	3	9	0	0	14.9687736040299
2080	3	10	0	0	77.55834464666741
2080	3	11	0	0	64.1433398058073
2080	3	12	0	0	42.8762734436346
2080	3	13	0	0	172.506425485974
2080	3	14	0	0	176.744105663574
2080	3	15	0	0	180.978757459504
2080	3	16	0	0	175.443198749673
2080	3	17	0	0	35.2736814425053
2080	3	18	0	0	24.794341982006504
2080	3	19	0	0	49.039091485498105
2080	3	20	0	0	75.76907526341209
2080	3	21	0	0	53.62030128717421
2080	3	22	0	0	93.36704358544658
2080	3	23	0	0	87.46635729779008
2080	3	24	0	0	70.9854987927459
2080	3	25	0	0	38.4067668250434
