Date,pr,tas,td,rsds
1971-01-01,0.722223189453726,0.0412671713501344,-2.40508332399441,31.4645494155036
1971-01-02,2.3169700729022598,1.0222449179480302,0.370323667405855,20.425400770707604
1971-01-03,0.0,2.46946729220841,0.164428686163796,16.5039366647901
1971-01-04,0.0,5.805625942072821,3.4857288275801896,28.958726929843003
1971-01-05,4.99718912596956,2.5476677477309,0.806662363183766,25.798882311089102
1971-01-06,0.0,1.1039576444688601,-0.18433028098922502,16.6871398376437
1971-01-07,0.478340716668543,-0.5173545734875371,-2.3189473987454905,22.5169771182913
1971-01-08,2.47154097265254,1.3817951178614098,0.19240276684972898,16.545019150409402
1971-01-09,20.4038714645973,5.994270156003161,4.7214429631042005,17.501358573170098
1971-01-10,19.4919610752682,4.2370722497336,2.41406937718957,18.4690910028691
1971-01-11,4.2139591014305005,1.4443755927654198,-0.41534020755913303,19.439065804282
1971-01-12,6.03159567001933,1.1106100681113302,-0.869233074800481,17.4845681572085
1971-01-13,3.03885417698204,2.20236202057596,1.39884431392154,18.5285789272397
1971-01-14,6.06944409276028,4.22327250328226,0.9395275177402891,22.525984854890197
1971-01-15,1.9852011252007902,1.3343396398060199,-1.39559929095192,43.3985901542049
1971-01-16,5.18949995258294,1.85305664930464,-1.15767748098208,20.374037823208898
1971-01-17,1.97621500354408,1.4830316379836699,-0.43050283336613104,27.2565583748525
1971-01-18,0.224505145030595,0.901045719588744,-0.858419666485345,27.8314073473364
1971-01-19,6.22687530904822,2.78036813159442,-0.224985597900429,40.78710346887979
1971-01-20,4.4504071105702305,1.7001816802425,-0.8875153137791411,31.6691216969112
1971-01-21,0.375256064548207,-0.092614163646526,-2.5298317606483303,18.4991579195319
1971-01-22,0.0,0.19631246929868199,-1.4498165595786598,44.9027208586313
1971-01-23,0.5615280697584039,0.775123049836094,-1.5505525020971298,22.604106485019802
1971-01-24,3.1575911841404998,-0.36287704552110406,-3.01516912438596,42.817007323633106
1971-01-25,1.5980271605784198,0.696203522131951,-1.6569599935931298,46.74371475755861
1971-01-26,0.0,-1.18704636079141,-4.2594961046904904,48.7801085356392
1971-01-27,0.0,-1.97219889589374,-3.98680266662118,37.528797902497104
1971-01-28,0.0,-2.58858587504072,-7.05671175549515,70.76989952098171
1971-01-29,0.0,-2.66028295229254,-6.250699990872801,68.9823163509225
1971-01-30,5.16682846726871,0.940617560318086,-0.97182899531343,33.0101569934245
1971-01-31,0.0,0.20727853808109398,-0.45897016724555895,27.832235528872104
1971-02-01,0.0,0.23027382427646997,-1.8859063174606099,68.7557719674951
1971-02-02,0.0,-1.17841345145089,-3.95580187108425,75.04247102111691
1971-02-03,0.0,-1.55530804839536,-4.6730919286679,77.9240753706808
1971-02-04,0.0,-2.63564360978263,-7.512015298994651,82.62461950590779
1971-02-05,0.0,-2.44748678600009,-5.28592768141628,79.5301603595399
1971-02-06,0.339535007497911,0.695503304397652,-1.7395645470850802,73.55947279025209
1971-02-07,0.314015855479412,4.02470875365515,1.7410967653646399,17.1520328671999
1971-02-08,0.0,0.0115237608340219,-2.14483843565256,27.3936046790525
1971-02-09,2.39007443476886,-0.686513485424473,-2.28861983370982,45.00348778857929
1971-02-10,4.83793534147404,-0.604931431917561,-1.8636035033215401,26.925553805209898
1971-02-11,14.597208454245301,0.0897398728728572,-0.619956135327102,30.0673794106665
1971-02-12,0.0,0.9240738054747499,-0.6172440955421861,42.8519571312371
1971-02-13,4.6481299034502195,2.25609879047326,0.7216046816611721,33.670065597258
1971-02-14,0.0,2.2383399194245897,-0.866740311765282,58.6152582404562
1971-02-15,0.0,0.42818501084492205,-3.6296241969904703,97.3093485211038
1971-02-16,0.6947977686309721,-0.30353952333807205,-4.20120029402502,58.947869985603106
1971-02-17,0.0,-1.11362893154971,-4.25726621900468,84.070499506468
1971-02-18,0.0,-2.88173585750529,-7.31779588616536,87.2990159669334
1971-02-19,0.0,-3.7205369484468402,-7.08477480426219,67.81280188543761
1971-02-20,0.0,-4.17332405950254,-7.288913771764691,77.64656215740021
1971-02-21,0.0,-5.01241951347372,-8.77245024932608,104.18983734124001
1971-02-22,0.0,-6.02427619099801,-11.4329854238971,133.380858296648
1971-02-23,2.77982775752701,-3.1478759631455695,-4.3607880784652,41.221574419246004
1971-02-24,0.0,-1.5790079606744798,-3.86052065228771,64.4095161851515
1971-02-25,0.0,-1.51890963942176,-4.69416845504292,83.8656220567487
1971-02-26,0.0,-2.65894496782645,-6.68119285732933,130.052109271869
1971-02-27,0.0,-2.45239833610421,-6.67805060071841,138.395595262864
1971-02-28,0.0,-2.30114091110017,-5.51474788599861,125.538195408631
1971-03-01,0.0,-3.76097254369273,-7.49844094315873,91.8962264904442
1971-03-02,0.32421578873227697,-7.75637336228838,-12.2319994867362,138.815913827358
1971-03-03,0.0,-8.28024540879756,-12.3423291948527,145.717004437309
1971-03-04,0.0,-7.452654990694491,-12.755205914924199,177.395697742718
1971-03-05,1.18428035437596,-6.055520883725309,-10.240655781863099,128.33481259949
1971-03-06,7.76193168233513,3.0965803072200697,1.6600794882895702,42.0441213769215
1971-03-07,0.0,6.53493685438483,3.91732445698677,90.8040290390049
1971-03-08,0.0,4.04731669894595,1.4080745706006799,52.305388537988904
1971-03-09,2.2585500425894303,4.886969966087099,2.8688373108928698,83.9257228830803
1971-03-10,5.239949665906741,11.4064032366102,6.84104594487213,134.651826699654
1971-03-11,4.53981628416814,8.374713309171309,5.148646611912071,80.383630331224
1971-03-12,0.0,6.07705277388883,3.34231845669563,69.4198437014832
