Date,pr,tas,td,rsds
1971-01-01,0.0,8.44721468484647,5.59423475424837,20.574789434404302
1971-01-02,3.84823194518361,6.733363294068989,4.625317866492191,10.288855100456699
1971-01-03,6.2953613726052495,3.5241209558627404,2.95684284846695,10.8481699917901
1971-01-04,0.0,2.38500780688312,-0.102419155710105,31.5001809627217
1971-01-05,3.7403759392705,3.82120299737279,-1.25495727459683,30.8015218194404
1971-01-06,2.6951731708387596,-2.54029674877489,-6.9294995687527,27.842575942859103
1971-01-07,0.8892370230932259,-7.94652404591424,-12.464639405373699,44.220685532416
1971-01-08,5.49161905090935,-5.201397912096651,-7.62017704320114,19.403497623300396
1971-01-09,0.0,-6.6325071150957005,-7.21175410405342,21.199903779206604
1971-01-10,11.436037800310901,-4.32092814745832,-5.692005804523539,6.74595002761965
1971-01-11,0.7338499757807858,-4.83891681776377,-5.30101557941324,31.0473278919496
1971-01-12,3.84823194518361,-1.76960015960728,-2.63823603144598,16.5620738654962
1971-01-13,1.92851957336358,1.20560929113386,0.11357993570690599,12.4488901636287
1971-01-14,0.0,1.44399170956388,-0.0112006516994893,52.7851422368147
1971-01-15,6.393329436220401,0.444102835272159,-1.09653123319072,12.9924225669311
1971-01-16,0.0,-4.5141252547789,-7.12851486917861,50.903402120741994
1971-01-17,0.17435535704675,-10.1019285075856,-12.7837584586936,51.263449670784205
1971-01-18,0.17435535704675,-13.109677658568001,-15.7102628347122,56.933100590121
1971-01-19,0.43992992865451097,-12.102043768993301,-14.684097146665401,54.3611266020486
1971-01-20,0.82164531611451,-1.45671104831207,-4.97131760340195,59.529180967034705
1971-01-21,4.14725986501362,0.0643831073715939,-2.00913931258964,44.512759757867094
1971-01-22,0.0,-3.3149174026442005,-5.45117148102249,59.68701743953729
1971-01-23,2.2648867687942404,4.458285290411309,0.67837730034691,21.8027764372705
1971-01-24,0.8176276175314109,3.86402413263739,1.8638676483369199,18.0910113401785
1971-01-25,1.0165871246326401,3.2609052699950998,0.57963294353667,52.1946048795685
1971-01-26,5.010393372159349,3.37129970017488,-0.48787538193564794,14.7709578768455
1971-01-27,0.0,8.3818389737726,4.76171916622994,10.2719361449758
1971-01-28,6.440323376432951,7.51083528659806,4.18112984218964,15.0984477993216
1971-01-29,0.975356071617706,2.60073821445711,1.72085657622605,23.250658430088702
1971-01-30,0.0,-0.793365445826446,-4.39818419992708,66.59125920645509
1971-01-31,3.24975302153146,1.01832802166022,-6.95395091832795,57.569987815072096
1971-02-01,1.99606770258943,4.02595879929133,0.328092803032536,34.9447904340566
1971-02-02,0.0,6.117121262251169,0.40052720392933006,58.4382503177861
1971-02-03,1.06566338701655,5.36827944230856,2.8699681771892704,25.1591250184523
1971-02-04,0.0,3.9568636356026,2.07529397787567,48.6465550253928
1971-02-05,1.16705882352941,3.31476461868856,1.7179130754409,37.6182450690802
1971-02-06,0.71691489566872,0.378003460326941,-2.85269509275027,62.771735653443
1971-02-07,0.0,3.56335814308412,0.584349680272641,51.736170725863
1971-02-08,4.599929659220769,8.32473911303076,3.9094270441448398,12.552595819858801
1971-02-09,2.06333915972961,9.89468995912772,3.34423184266083,66.72283812009499
1971-02-10,0.0,3.8074921995757403,-0.36814910802659206,55.622159101832
1971-02-11,0.0,3.22671496088947,-3.5798097480999305,71.2053016616304
1971-02-12,0.0,5.86413164038975,-3.2116340524673803,85.59231008989009
1971-02-13,0.0,7.67599901322364,-2.47490379173248,91.4407038376855
1971-02-14,3.2138779492717098,5.02166417279729,0.48293029454659403,73.81418489576441
1971-02-15,0.0,4.05785614056893,-0.9425986469046421,75.61491088717759
1971-02-16,0.0,5.35480466836192,1.7360728883451202,44.882299094250705
1971-02-17,0.0,4.33256620209714,-1.01424796442656,76.3027970046118
1971-02-18,0.6548659559120079,6.48971638633538,0.864106082406602,75.89529506372729
1971-02-19,2.47199891228535,10.40300320316,3.22707552483325,68.26993079741139
1971-02-20,0.5293547923146521,7.68744190529642,3.8906882658446,75.3792202706055
1971-02-21,0.0,9.7703920358059,3.88038068427876,87.16095234919571
1971-02-22,0.0,8.22470305326099,4.0778619736527,90.46358445110408
1971-02-23,0.0,5.833022700551339,2.01100918361034,84.66063095894391
1971-02-24,0.163930860518228,6.65991206848336,1.57570338158928,90.4252667154584
1971-02-25,0.0,4.52978627675513,1.8239194387983502,89.12250523093219
1971-02-26,0.0,5.30061746945069,2.11375005037538,95.08956527314069
1971-02-27,0.0,4.9498375034093,1.08978697856545,105.32347107435999
1971-02-28,0.0,7.44879739264493,1.44871924751129,98.5484723690044
1971-03-01,0.0,6.866610482280481,2.52295079858177,85.2211287100892
1971-03-02,0.0,7.19144026157166,2.2822730862482796,85.1301238573308
1971-03-03,0.0,7.5070715730538895,1.9366497985232902,97.0091119315579
1971-03-04,0.0,7.62216264609633,1.5472615899701798,99.52018266493309
1971-03-05,0.3741328725602221,7.5865797884551105,-0.594193794832354,106.306000330921
1971-03-06,0.31129475297841896,6.16346524959488,-3.3210192061567096,112.971065351423
1971-03-07,0.0,4.61567321427952,-3.17499459501702,114.92587536642799
1971-03-08,0.0,5.39404687384075,-4.65496968505334,125.536985298095
1971-03-09,0.0,4.337930767469,-2.4651235411021,122.99898428396999
1971-03-10,0.0,5.07681662840267,-1.73364105764311,121.165925917042
1971-03-11,0.0,5.34060488983144,-2.7394049656904196,138.62403783831002
1971-03-12,0.20124318255943,8.03454390196361,-0.283876570360793,103.114145116337
1971-03-13,6.03335140013355,12.1876843524034,5.67834691241919,88.71836859867821
