Date,pr,tas,td,rsds
1971-01-01,0.0,-6.731582467809241,-8.70473664214637,48.289570917091204
1971-01-02,0.0,-6.989559748815481,-8.7429063484612,48.9437425312834
1971-01-03,0.0,-7.21926346099852,-8.82607618014183,54.6308235548476
1971-01-04,0.0,-5.434438969437999,-7.36511371203008,49.749081170665704
1971-01-05,3.54434173038891,-2.5902077780266897,-3.2852900305780603,20.0459092314224
1971-01-06,0.0,-2.7694345750613,-3.82740282935488,21.0775210712736
1971-01-07,0.0,-7.295239595263929,-8.59143212270718,43.885297004004
1971-01-08,0.0,-5.0608405980384505,-7.8296103305445195,46.982883580898296
1971-01-09,0.0,-7.1743423459947895,-8.871147966955759,40.8506382454881
1971-01-10,0.0,-6.380189885137299,-7.39242363450529,21.0665579794087
1971-01-11,0.0,-7.021984095359611,-8.02529833906552,19.1184339919225
1971-01-12,0.14566242550625302,-9.18891957349715,-10.1374055679209,43.109702857403
1971-01-13,0.0,-9.94062897078512,-11.5859826487676,44.6991399952495
1971-01-14,0.0,-14.1136981577475,-14.5060853615715,34.740067008809596
1971-01-15,0.678564502658133,-16.925593674440698,-17.4326927567568,33.8896699317338
1971-01-16,0.0,-15.7193604827371,-16.9639693625753,37.4335734080785
1971-01-17,1.6523709270404698,-13.0213846157805,-14.793986603231302,61.4692305256051
1971-01-18,18.4273074342696,-1.85858731435841,-2.69564961410684,21.8285738331709
1971-01-19,0.0,-2.48311941849854,-3.89664527533675,17.3470609799055
1971-01-20,2.70101330099741,-11.7856992616817,-13.7417858182203,55.0934920466638
1971-01-21,4.725013573078679,0.0226547665898235,0.07708055786578599,26.7180934011904
1971-01-22,2.70101330099741,0.91058612784225,-0.0305219001060537,29.080925452544605
1971-01-23,3.3399741974836803,1.33682673408386,0.54915772720249,23.769297079898802
1971-01-24,0.0,-0.24084081255624398,-0.9148967805032191,19.219460444640898
1971-01-25,0.0,-3.0083286135819,-5.04880811959796,62.2588476566185
1971-01-26,0.548456938490666,-4.0209049431908195,-6.11803133705892,18.244375322972697
1971-01-27,0.9220878222719449,-8.470932185918711,-10.652119816432,46.80160893298161
1971-01-28,0.294148595162055,-11.618096309293199,-14.175415290079698,59.5559016436625
1971-01-29,0.9538192970406608,-6.6494469439987895,-7.627476795862581,36.41087608848721
1971-01-30,0.0,-5.392736163309681,-8.03104604332429,81.9130719628662
1971-01-31,8.28930982352758,0.0067640202548985605,-0.438286894815986,20.0013553817017
1971-02-01,2.89348168605451,0.60364100566568,0.11213605110322698,22.8573549785772
1971-02-02,0.0,1.25384081596545,0.17027524698210697,31.6075774591933
1971-02-03,0.0,1.70860074616819,-2.1421761719156103,67.6591153920768
1971-02-04,0.43848223664197206,4.7019949343117595,0.8061259811033941,43.38333000022221
1971-02-05,6.38145336920207,6.00781737662711,4.37111769133717,28.557389000788998
1971-02-06,1.0707025578924,5.916678436961349,3.1538047506736704,49.2011272305458
1971-02-07,1.9222002698320002,5.04529963848021,2.3424617620293997,63.0278230047089
1971-02-08,0.0,2.09776255889524,0.114761672369944,58.771813192958206
1971-02-09,1.4036847358885403,1.46652481004049,0.961564130713588,20.8900136812606
1971-02-10,0.0,1.38174507302367,-0.42544870318949896,41.550858262559
1971-02-11,0.43848223664197206,2.12045571942594,-2.5594040941457097,83.64780369614321
1971-02-12,5.02269484349284,4.98794020222089,4.21543860302493,30.946101544088503
1971-02-13,0.0,5.28844040227873,3.97534677041978,53.2752592419008
1971-02-14,0.0,4.738036937110411,4.07134157783995,42.431228155060204
1971-02-15,0.740198744775552,3.47340907513278,3.03371411966641,20.8653446462815
1971-02-16,2.60953487689425,1.95033517738738,0.128749367222585,35.7880997248939
1971-02-17,0.0,1.25323276584892,-1.82651845845671,66.0808632777904
1971-02-18,3.2199577266262596,-0.7562915002833129,-3.64136493520029,53.9429745240894
1971-02-19,1.4961792524426398,-2.80411337433882,-5.933300160431711,59.644836479415105
1971-02-20,1.8273101491629198,-3.2467223819726003,-5.17651089148816,23.8996763024236
1971-02-21,0.18338229926094898,-5.2892586612612496,-7.52060467819629,42.240168303072295
1971-02-22,0.0,-7.2273470469999,-9.78188354575693,87.6486714223226
1971-02-23,16.4198990704611,-4.35697093259685,-4.35541236692132,52.1371540187297
1971-02-24,15.615357659371,0.7507240560060409,0.164783965743936,29.9964994879567
1971-02-25,6.82083299153558,-0.17137217984455302,-4.91154521081509,74.19640267098741
1971-02-26,0.0,-5.294771962460639,-9.70677462154175,67.9278212592681
1971-02-27,0.0,-8.09874661025102,-12.551451125324302,96.54357383777719
1971-02-28,0.969280378337612,-10.210776715971301,-14.7071605981603,96.5452531968636
1971-03-01,0.32571295037728903,-9.22198381472541,-13.561894151244099,124.15004870093901
1971-03-02,0.0,-6.069422256971389,-10.5373966578651,119.71618633566999
1971-03-03,0.0,-5.782638441256711,-9.45440599570407,127.24214025556999
1971-03-04,0.0,-2.0235156758651103,-6.53787833768986,130.568196336166
1971-03-05,0.0,-2.95613895978944,-7.0251373909024695,109.93105639913401
1971-03-06,0.0,-2.18316920205003,-6.35828908166075,130.00992504092198
1971-03-07,0.0,-2.28370279716966,-7.6844538441336905,122.590793992784
1971-03-08,8.50624922524539,0.45792690334671204,-0.27612860928880895,37.582566542473
1971-03-09,0.0,1.14372129728201,0.618182761050821,37.847390807218204
1971-03-10,0.0,2.1441186606239797,0.964651010356525,77.8831626321165
1971-03-11,0.176908377299793,3.10949462506146,0.621336029495016,130.827676347232
1971-03-12,0.0,2.61113647683756,1.2951748280036202,85.59463248508929
