Date,pr,tas,td,rsds
1971-01-01,0.193436740733263,6.10104220316846,4.28895152947736,16.3384303749288
1971-01-02,3.9177567254982204,3.77600938400249,2.26729292383184,18.6392530782025
1971-01-03,0.0,0.73029138539004,-1.5624992621522,20.5473207438435
1971-01-04,0.155411361685395,-0.992298903880136,-2.9810049856281298,35.471925600956
1971-01-05,3.68148809175311,-0.5637394970615429,-2.63926430365073,22.5515907159965
1971-01-06,3.7717477236336805,-4.71551182934391,-6.77032188359339,18.920108735034002
1971-01-07,1.03351189871468,-8.389817300198821,-10.209947852275901,23.1421115218853
1971-01-08,2.01793134842725,-6.936111955242651,-8.7186491623468,19.6596594856492
1971-01-09,0.0,-9.56794430227147,-11.831660258216699,51.812922772587605
1971-01-10,13.7725112192047,-6.918373386386389,-8.22090360277449,10.759418287462301
1971-01-11,0.647959520387269,-3.8127076646637597,-4.58313488234708,19.7611834635409
1971-01-12,6.179727970304331,-1.6483226247048401,-1.82212293648245,17.9349659372306
1971-01-13,1.7854952972197802,0.434437510955089,0.10824377367402499,19.8448034242357
1971-01-14,0.0,0.280803533939049,-0.32683401975625,17.2784224837447
1971-01-15,8.21595358733287,-0.84793022741048,-2.53995390848852,19.82303173542
1971-01-16,0.0,-6.841564715762139,-9.46947787227925,53.187323491674796
1971-01-17,0.19793578875210002,-13.455370947411401,-17.8190262827253,39.490413315195106
1971-01-18,0.138524883534166,-14.637987136116,-18.375533733259,40.0773262108445
1971-01-19,0.551387114638913,-10.8418358445497,-15.0984962687866,59.7174037700448
1971-01-20,0.16695650038082,-4.67024940727089,-8.55574090849553,59.0137635117782
1971-01-21,1.1807264984722499,-3.80042305978058,-4.899698031362,32.2093712811522
1971-01-22,0.0,-6.825865219777841,-9.8422501092967,61.837788556983604
1971-01-23,3.94445170034379,2.46001716660161,0.638036814722075,20.5467099513109
1971-01-24,3.0646294064776303,3.82681914954923,2.72262856051231,19.8610051702343
1971-01-25,1.5477404152289298,2.23096964834532,1.70721549180578,19.6840622793649
1971-01-26,6.80980839561988,4.1259273402178405,2.11767083577218,27.798915190857898
1971-01-27,3.26848269614728,8.08630619028995,5.84633116858603,19.391356257920197
1971-01-28,7.665782421443599,7.2357233335713,4.74804949393951,22.710340728759302
1971-01-29,0.0,1.69509877562099,-0.142397270510046,30.158800223905
1971-01-30,0.9235911450148021,-1.5947434603356698,-4.86341907174106,50.77724592440829
1971-01-31,2.91184143351087,-1.94633473332463,-4.29279930598093,41.217226636563296
1971-02-01,6.1060705566666105,1.8484788800899499,0.7512440636869221,33.889169499612606
1971-02-02,1.8740444823821398,3.77826218820163,0.48546448733993297,40.394088907920796
1971-02-03,0.0,4.07193443130236,1.3073392958929,36.4802744498873
1971-02-04,0.0,4.31694672646748,1.55473674485132,59.7912234150356
1971-02-05,0.6409767434604791,2.47460256766775,0.726891386905976,40.584003278720104
1971-02-06,0.0,-0.570501763073867,-4.01147165861961,64.2427162919559
1971-02-07,1.30348369926059,1.2543229517283,-0.445066204626709,51.805407737428595
1971-02-08,6.52313856639721,7.9879220132531294,4.9721857287230495,20.034378021817
1971-02-09,5.73873852129221,8.48057651258177,4.53115231647576,64.896370749893
1971-02-10,0.0,3.29064247783816,0.0930166419151722,68.1573743151484
1971-02-11,0.0,1.6651667437363702,-2.13957368644303,79.0698744085357
1971-02-12,0.0,3.4810473587730897,-0.9420563202080491,84.4166513181178
1971-02-13,0.0,5.76977640010441,0.532589663599263,78.20627774618829
1971-02-14,0.566658360125727,2.8778072748699,0.343720187581515,23.017764388695003
1971-02-15,0.0,1.25324771683132,-1.59626705605088,83.9799112926342
1971-02-16,3.3187642440157097,1.7401384167158702,-1.3406525802846598,47.0932578121179
1971-02-17,0.988403533768481,0.363234525869798,-3.24159301320565,88.075505868978
1971-02-18,0.0,0.24803116901074498,-3.2646867972408598,67.3466354962919
1971-02-19,10.3813688740776,3.64465085669109,-0.346669543444139,47.23611654597429
1971-02-20,0.0,2.78396240872934,-1.21838265713372,105.58979146128
1971-02-21,3.0736319304038298,3.6744934627226002,0.726362762489343,64.4282770501728
1971-02-22,0.0,5.55903689949347,2.98976063658539,100.99004858139799
1971-02-23,0.0,3.8176831739386703,2.5031814890179103,62.609685842698205
1971-02-24,0.0,4.16540942924704,2.82965470864009,36.4408676322685
1971-02-25,0.0,5.191565833163,2.96453484227761,58.694891044603395
1971-02-26,0.0,0.8368041696124371,-2.8064967174921103,116.765623566045
1971-02-27,0.0,-0.486140289465377,-5.30722101450899,101.901906188512
1971-02-28,0.0,-0.49637899558454207,-4.12323852152278,97.71825715673842
1971-03-01,0.0,1.75260096289817,-2.48697913306265,83.5491849701329
1971-03-02,0.0,2.8867593987985702,-0.84884933037565,107.591993708917
1971-03-03,0.0,3.45282929829134,0.0223689930495645,119.00598241458599
1971-03-04,0.0,0.18951146818977102,-3.4819791154566904,135.98053942685
1971-03-05,0.0,-0.43994963823060995,-4.2718359783994,131.735368129377
1971-03-06,0.0,0.180329383050041,-3.6992852836525296,137.461892488622
1971-03-07,0.0,0.9996987414722299,-2.70351885446571,141.713258650297
1971-03-08,0.0,-0.0583060202301732,-5.3997187035502305,139.80239273733298
1971-03-09,0.0,-0.10201691831052401,-8.06734173828235,147.38663447443898
1971-03-10,0.0,1.4880574664804,-3.3049883496967,152.80155140988
1971-03-11,0.0,2.24724977267853,-2.38208383180477,156.716725852677
1971-03-12,0.289877504672175,6.49373743613319,1.42073674768902,78.25806170668571
1971-03-13,0.0,8.83572213292203,5.79394173293965,68.1745521541189
