Date,pr,tas,td,rsds
1971-01-01,0.0,-5.73506190178594,-6.94097919659257,46.2710262587933
1971-01-02,0.0,-5.2574125394476,-6.612891153568519,20.026182326753
1971-01-03,0.0,-7.952669751630241,-10.345292239767598,58.71671628545239
1971-01-04,0.765957022076356,-9.762241874413961,-10.9626219309591,31.3252325584247
1971-01-05,0.0,-4.65404731282605,-4.90497383337247,14.3785771841089
1971-01-06,0.0,-4.63592584311403,-5.426480315683009,24.1384037101507
1971-01-07,0.0,-9.1455492752704,-9.47499404661678,44.5483607178198
1971-01-08,0.31003911877676693,-6.398533865654009,-8.37188238351475,46.591778886308404
1971-01-09,0.0,-4.1919384899058905,-6.43074289772119,51.151185161069606
1971-01-10,0.422957031250611,-3.93783294180318,-5.087796173534139,39.9243156086199
1971-01-11,0.0,-6.8655372881240595,-7.74041255554065,44.0636147193565
1971-01-12,0.0,-11.039462624602802,-13.233441643488,44.3761100814703
1971-01-13,0.0,-6.20007265336975,-7.26533127196231,22.5682822164996
1971-01-14,0.0993576042867731,-7.84395584375465,-9.35172607608631,63.01550468410271
1971-01-15,0.0,-12.425212625042699,-15.359761244409402,44.2351440469419
1971-01-16,2.0503858127775203,-12.392697018194001,-15.235264469710698,50.508088526286
1971-01-17,7.10267116906662,-5.098695666115179,-6.3660101805848495,21.05165777247
1971-01-18,3.6196529690352404,2.91185266095679,0.78104162539967,48.3507625503201
1971-01-19,5.7184503052736,-0.171895082635381,-0.8492343339056709,9.825768827650599
1971-01-20,5.8891980001854405,-6.31285946346217,-7.0895253399358,61.597916642410496
1971-01-21,4.41549255340466,3.0201105994255,2.00671878279597,26.4773023306536
1971-01-22,2.02059169539165,2.93428870421691,1.3916771495384,28.6831185665434
1971-01-23,20.0710325440118,3.44723960081109,2.79674043942136,5.28461412489872
1971-01-24,0.0,-0.902867056843611,-0.46075067883550397,7.694290388953821
1971-01-25,9.38089354251697,-0.891007646888225,-1.9809931929367899,44.0003157699096
1971-01-26,7.339046925725841,0.14768911452645003,0.18623138844451997,21.644203144882997
1971-01-27,0.8790344285513381,-7.44130612560338,-9.94970610635868,66.0746874380232
1971-01-28,0.0,-10.096264377413801,-11.7230501311985,56.841894027749994
1971-01-29,0.5314752614274639,-7.29925170082856,-8.26589094727141,56.6249584770224
1971-01-30,2.80945535953776,-3.1345154005803995,-6.83745316172363,81.91250373171799
1971-01-31,11.309240240608402,1.4201813348991599,-0.316852665538645,13.6920978815483
1971-02-01,0.0,1.48848314057893,0.8131024830415219,40.907278392931794
1971-02-02,0.0,0.661754012221615,-0.184450991642807,63.7380841624944
1971-02-03,0.0,2.7390375413487593,-2.5925510089590498,71.8390160605712
1971-02-04,0.16588279236480302,5.399986389909941,1.09592923268241,51.2152583963041
1971-02-05,9.53167364009665,6.78918755594169,4.468772702452401,32.373815163659394
1971-02-06,0.514407162064476,8.56683590552898,4.77638926905732,17.235231261134
1971-02-07,0.0,5.28625728799987,4.565181750708691,12.755528979728
1971-02-08,0.0,2.4058862688524902,1.4055630486657802,52.1034412873579
1971-02-09,0.0,1.21705578147618,0.8510254627105279,42.5747564406539
1971-02-10,0.0,0.42408491132931503,-0.48325505395077006,75.31207896327949
1971-02-11,0.161540537050242,3.82314724212731,-1.2876733556253601,83.43907191443421
1971-02-12,2.5183828482660298,5.237518443361179,3.83621957664289,20.2521754717942
1971-02-13,0.0,4.11748811243588,3.24994529696629,53.815084251636
1971-02-14,0.0,3.5913857126165896,3.28174618372577,30.2080602045413
1971-02-15,1.3506570137383402,3.11947484520743,2.92306569869127,17.8525066640988
1971-02-16,4.74347252994253,3.8436693148401497,1.5736894956721201,45.3346287243946
1971-02-17,1.73847321861648,3.72819344651247,0.145022882461401,56.2055607271589
1971-02-18,3.0534228558469803,1.28463881749457,-2.2591208980337503,55.7294781623395
1971-02-19,0.0,-0.8751173207788571,-5.32497090211878,73.3805553431482
