YYYY	MM	DD	hh	mm	RS
2040	1	1	0	0	28.280957547077698
2040	1	2	0	0	12.5831378420088
2040	1	3	0	0	24.1893499726433
2040	1	4	0	0	25.1611219654681
2040	1	5	0	0	19.8637688668686
2040	1	6	0	0	13.6219522622901
2040	1	7	0	0	13.9380647116685
2040	1	8	0	0	35.5829025936284
2040	1	9	0	0	45.422801689585896
2040	1	10	0	0	53.5532542096256
2040	1	11	0	0	34.520880584589804
2040	1	12	0	0	13.9530372365968
2040	1	13	0	0	24.202259293890094
2040	1	14	0	0	14.0537022762404
2040	1	15	0	0	21.515420978930894
2040	1	16	0	0	15.5822678863642
2040	1	17	0	0	34.9942430956222
2040	1	18	0	0	22.8077896388242
2040	1	19	0	0	13.8279108199329
2040	1	20	0	0	45.1534473955062
2040	1	21	0	0	15.602748637011098
2040	1	22	0	0	29.1878112463442
2040	1	23	0	0	30.0424331296583
2040	1	24	0	0	15.2161839796509
2040	1	25	0	0	19.2568187661968
2040	1	26	0	0	23.0427784100513
2040	1	27	0	0	27.2480657843149
2040	1	28	0	0	64.8978093356227
2040	1	29	0	0	28.2730762357589
2040	1	30	0	0	41.608449559675
2040	1	31	0	0	29.470930811814103
2040	2	1	0	0	27.1110848331005
2040	2	2	0	0	36.425055416781895
2040	2	3	0	0	25.047691716484604
2040	2	4	0	0	20.6798893561452
2040	2	5	0	0	54.1805300103312
2040	2	6	0	0	20.3335129932997
2040	2	7	0	0	39.3600928622258
2040	2	8	0	0	32.512724159878395
2040	2	9	0	0	68.4499890578832
2040	2	10	0	0	35.2442552465882
2040	2	11	0	0	67.3381269760719
2040	2	12	0	0	74.4074122774782
2040	2	13	0	0	44.3512800770506
2040	2	14	0	0	35.3989218071104
2040	2	15	0	0	25.7436935927351
2040	2	16	0	0	79.68050704548091
2040	2	17	0	0	113.251382494854
2040	2	18	0	0	36.04670605393971
2040	2	19	0	0	36.1300441335741
2040	2	20	0	0	123.533612248135
2040	2	21	0	0	112.453543358846
2040	2	22	0	0	128.599314698825
2040	2	23	0	0	76.15304255416459
2040	2	24	0	0	40.4799912680061
2040	2	25	0	0	105.416359981944
2040	2	26	0	0	91.2873966694939
2040	2	27	0	0	65.66088824987891
2040	2	28	0	0	110.694023209536
2040	2	29	0	0	73.96697584904214
2040	3	1	0	0	37.2399284885483
2040	3	2	0	0	74.42978180379721
2040	3	3	0	0	63.5848228491802
2040	3	4	0	0	65.8020662645055
2040	3	5	0	0	30.8560614368152
2040	3	6	0	0	121.647611911909
2040	3	7	0	0	84.8933368923507
2040	3	8	0	0	33.242724400087496
2040	3	9	0	0	93.9829175978667
2040	3	10	0	0	144.80156549807302
2040	3	11	0	0	123.137650161696
2040	3	12	0	0	56.5377176193641
2040	3	13	0	0	91.9024681269342
2040	3	14	0	0	85.0936723523133
2040	3	15	0	0	52.9708609855176
2040	3	16	0	0	95.1963855735683
2040	3	17	0	0	55.2393446093904
2040	3	18	0	0	100.993633254368
2040	3	19	0	0	113.598397449279
2040	3	20	0	0	102.64656652871
2040	3	21	0	0	44.2961776086007
2040	3	22	0	0	83.79442923585529
2040	3	23	0	0	105.341502799872
2040	3	24	0	0	69.47307291833
2040	3	25	0	0	195.16248871991695
2040	3	26	0	0	180.529877062213
2040	3	27	0	0	201.72354424967705
2040	3	28	0	0	201.274164581067
2040	3	29	0	0	197.328840620324
2040	3	30	0	0	199.58642296666
2040	3	31	0	0	129.879966481389
2040	4	1	0	0	160.26503895626
2040	4	2	0	0	142.513178249599
2040	4	3	0	0	224.050314971142
2040	4	4	0	0	228.043299706668
2040	4	5	0	0	207.743466181622
2040	4	6	0	0	119.575096931432
2040	4	7	0	0	92.7819885883786
2040	4	8	0	0	184.73432200342603
2040	4	9	0	0	82.9680548974568
2040	4	10	0	0	74.9902186776082
2040	4	11	0	0	186.617949497726
2040	4	12	0	0	235.340836116397
2040	4	13	0	0	85.5018732206225
2040	4	14	0	0	232.63159441845403
2040	4	15	0	0	235.49998514815
2040	4	16	0	0	172.87015953348703
2040	4	17	0	0	259.257275915862
2040	4	18	0	0	257.47049813067
2040	4	19	0	0	253.051915999421
2040	4	20	0	0	212.440642166412
2040	4	21	0	0	128.989941906372
2040	4	22	0	0	177.83507843840698
2040	4	23	0	0	54.5614760530801
2040	4	24	0	0	214.60082920898896
2040	4	25	0	0	177.288950192087
2040	4	26	0	0	205.9930830961
2040	4	27	0	0	278.748778460817
2040	4	28	0	0	279.612269311265
2040	4	29	0	0	286.756374322854
2040	4	30	0	0	288.03216590557497
2040	5	1	0	0	267.281467471419
2040	5	2	0	0	95.8642807170214
2040	5	3	0	0	189.221721539258
2040	5	4	0	0	188.306697415334
2040	5	5	0	0	198.974603875232
2040	5	6	0	0	117.663980344371
2040	5	7	0	0	80.27423560287859
2040	5	8	0	0	114.444342894795
2040	5	9	0	0	255.57737996609
2040	5	10	0	0	69.92007285098579
2040	5	11	0	0	164.212571322315
2040	5	12	0	0	86.78836058989401
2040	5	13	0	0	132.08189598779498
2040	5	14	0	0	145.580468507169
2040	5	15	0	0	80.2253598274265
2040	5	16	0	0	194.647613980743
2040	5	17	0	0	128.601698001674
2040	5	18	0	0	258.394498581142
2040	5	19	0	0	140.44682271368902
2040	5	20	0	0	229.55396929704105
2040	5	21	0	0	279.313370858722
2040	5	22	0	0	293.151858199069
2040	5	23	0	0	300.962039593164
2040	5	24	0	0	278.036312699433
2040	5	25	0	0	309.612806480341
2040	5	26	0	0	299.74067302529
2040	5	27	0	0	257.213513288274
2040	5	28	0	0	211.371441176969
2040	5	29	0	0	173.262046378526
2040	5	30	0	0	254.904801547463
2040	5	31	0	0	305.235357587633
2040	6	1	0	0	319.833321239162
2040	6	2	0	0	315.908587982598
2040	6	3	0	0	294.079734193682
2040	6	4	0	0	120.919045396492
2040	6	5	0	0	101.878871736457
2040	6	6	0	0	190.780430384258
2040	6	7	0	0	187.963304078447
2040	6	8	0	0	223.83111968051605
2040	6	9	0	0	155.827461230564
2040	6	10	0	0	173.36175276244597
2040	6	11	0	0	157.41816059489
2040	6	12	0	0	326.739885148553
2040	6	13	0	0	130.869320694231
2040	6	14	0	0	168.76063570158
2040	6	15	0	0	195.71239438996105
2040	6	16	0	0	263.874021653709
2040	6	17	0	0	196.779065043062
2040	6	18	0	0	210.94953961532903
2040	6	19	0	0	222.07227779706295
2040	6	20	0	0	308.042884296165
2040	6	21	0	0	309.69684804884
2040	6	22	0	0	271.528398333733
2040	6	23	0	0	291.178444550486
2040	6	24	0	0	247.842237462101
2040	6	25	0	0	212.168138685666
2040	6	26	0	0	263.328297159658
2040	6	27	0	0	324.841217568876
2040	6	28	0	0	319.969112718559
2040	6	29	0	0	243.893673142857
2040	6	30	0	0	250.77424109997895
2040	7	1	0	0	287.761418754621
