YYYY	MM	DD	hh	mm	TA	TA_min	TA_max
2080	1	1	0	0	10.9688417942108	1.6239014	12.419983
2080	1	2	0	0	0.996025047207337	0.6966858	4.509491
2080	1	3	0	0	5.92079239284096	3.1278687	7.6879272
2080	1	4	0	0	3.7265522903649	2.92865	6.2599487
2080	1	5	0	0	4.39688928445266	3.073822	7.0238647
2080	1	6	0	0	7.448508961696	4.1159363	9.286865
2080	1	7	0	0	3.84118574236819	3.7802734	5.070404
2080	1	8	0	0	4.548437165869871	2.2285461	6.170105
2080	1	9	0	0	4.44926232021315	3.2651367	6.8512573
2080	1	10	0	0	5.0435055017615005	3.3158875	7.219391
2080	1	11	0	0	3.7483440119045	2.1276245	5.281616
2080	1	12	0	0	2.7547294898258703	1.9151917	7.1038513
2080	1	13	0	0	7.651971192377371	0.9992676	8.785736
2080	1	14	0	0	0.2339644286248439	0.5288391	3.132843
2080	1	15	0	0	-2.2548397079117404	-0.13342285	1.4719849
2080	1	16	0	0	-2.9974510757884003	-1.5802307	1.8684082
2080	1	17	0	0	-2.71960771444321	-0.48287964	1.7124329
2080	1	18	0	0	-0.6110902008908871	-0.28237915	3.0523071
2080	1	19	0	0	-2.41421613093545	-0.91537476	1.7472534
2080	1	20	0	0	-1.14299230927072	-0.01876831	3.5056458
2080	1	21	0	0	-3.35298127218499	-1.5293579	0.7345886
2080	1	22	0	0	-4.92961542284509	-2.9148254	1.7242126
2080	1	23	0	0	0.312464222968722	-0.08810425	5.119049
2080	1	24	0	0	4.0172410460759	1.6289978	5.5806885
2080	1	25	0	0	1.17822054016951	0.27981567	4.5874634
2080	1	26	0	0	1.76046655870938	0.24902344	6.7226257
2080	1	27	0	0	1.11837760287565	0.1656189	4.580658
2080	1	28	0	0	-1.01151878275247	-0.3550415	3.368744
2080	1	29	0	0	0.65067454995774	-0.20800781	5.593689
2080	1	30	0	0	7.699711849397	5.0369873	10.144897
2080	1	31	0	0	5.81419816651804	2.6800842	8.337891
2080	2	1	0	0	4.25952049006681	1.8650208	7.39328
2080	2	2	0	0	6.74642868465858	3.2550354	10.002655
2080	2	3	0	0	5.76243751556229	2.6615295	8.510315
2080	2	4	0	0	3.1092497022462795	1.70755	5.7026978
2080	2	5	0	0	4.05025147844523	3.1826172	6.494873
2080	2	6	0	0	4.06914682886175	1.9527893	6.988495
2080	2	7	0	0	3.3904742416284104	1.3005981	6.941803
2080	2	8	0	0	4.77795168269701	2.2888794	6.329529
2080	2	9	0	0	0.582878679049209	0.27789307	3.5934448
2080	2	10	0	0	-0.897996262773567	0.19769287	2.2166138
2080	2	11	0	0	-0.662801083224693	0.4777527	2.2283936
2080	2	12	0	0	0.3597104899640539	-0.0025634766	3.2755737
2080	2	13	0	0	3.48877858532103	0.027709961	10.326996
2080	2	14	0	0	11.3685455530419	7.0381165	11.905548
2080	2	15	0	0	7.90004213301498	3.5054932	8.7846985
2080	2	16	0	0	5.771396853531519	3.7494507	7.2832947
2080	2	17	0	0	2.87776327300554	0.9540405	4.5586243
2080	2	18	0	0	3.86751545668245	0.7991333	8.245911
2080	2	19	0	0	9.01524366425488	5.754364	8.986786
2080	2	20	0	0	8.661827207386951	5.1526794	12.028137
2080	2	21	0	0	9.68144258201442	5.5773315	13.4236145
2080	2	22	0	0	9.42030223650119	3.7738953	13.264954
2080	2	23	0	0	7.243689755028	3.0700684	9.563049
2080	2	24	0	0	5.2913092476425705	1.9465942	7.780792
2080	2	25	0	0	2.48776936504983	-0.401062	5.8259583
2080	2	26	0	0	1.3194214467194398	-1.0832825	5.8998413
2080	2	27	0	0	7.35623453259323	2.4231262	10.230286
2080	2	28	0	0	7.49007845492349	3.1370544	7.4567566
2080	2	29	0	0	4.239398333488623	1.19859312	5.5308075
2080	3	1	0	0	0.988718212053756	-0.73986816	3.6048584
2080	3	2	0	0	-1.98976155255324	-0.81585693	2.9926147
