YYYY	MM	DD	hh	mm	RS
2016	1	1	0	0	2.7211665595601953
2016	1	2	0	0	3.348103099573613
2016	1	3	0	0	2.291401638312797
2016	1	4	0	0	1.8151109905378033
2016	1	5	0	0	2.736629947307247
2016	1	6	0	0	1.3441211206445003
2016	1	7	0	0	1.2100567712489367
2016	1	8	0	0	4.149144721922553
2016	1	9	0	0	3.5156046991653707
2016	1	10	0	0	2.83293587760696
2016	1	11	0	0	1.8796139124038038
2016	1	12	0	0	3.689748017125019
2016	1	13	0	0	1.8873971908594418
2016	1	14	0	0	1.6593801785751716
2016	1	15	0	0	2.78769281265953
2016	1	16	0	0	2.7162631380453957
2016	1	17	0	0	2.788848799006703
2016	1	18	0	0	2.7059230651889434
2016	1	19	0	0	1.322145313042781
2016	1	20	0	0	1.4313915263768662
2016	1	21	0	0	2.9252263453269927
2016	1	22	0	0	2.172093249331014
2016	1	23	0	0	2.64476707742713
2016	1	24	0	0	1.959027598351371
2016	1	25	0	0	4.317604831418265
2016	1	26	0	0	5.527495119959437
2016	1	27	0	0	5.760381571497139
2016	1	28	0	0	5.078798915779204
2016	1	29	0	0	4.736987923012521
2016	1	30	0	0	4.808052702677929
2016	1	31	0	0	4.436566360792808
2016	2	1	0	0	1.570459974032189
2016	2	2	0	0	2.926700406588862
2016	2	3	0	0	4.093313283388893
2016	2	4	0	0	4.665286156797576
2016	2	5	0	0	2.0089606311116905
2016	2	6	0	0	2.4807739428078452
2016	2	7	0	0	2.5166498115706792
2016	2	8	0	0	3.656469676759013
2016	2	9	0	0	4.096305524982696
2016	2	10	0	0	1.8947602469169875
2016	2	11	0	0	3.20201003495056
2016	2	12	0	0	2.987321305921306
2016	2	13	0	0	4.353926700927428
2016	2	14	0	0	9.532480611289536
2016	2	15	0	0	10.17905362272265
2016	2	16	0	0	4.276332670769586
2016	2	17	0	0	9.618174504179741
2016	2	18	0	0	3.518386400864301
2016	2	19	0	0	9.072461748718714
2016	2	20	0	0	10.586454596731814
2016	2	21	0	0	11.02495309026984
2016	2	22	0	0	4.938383126740165
2016	2	23	0	0	3.2184590792177867
2016	2	24	0	0	2.4383111706193135
2016	2	25	0	0	1.865722157864487
2016	2	26	0	0	3.4531073813047493
2016	2	27	0	0	5.595574131576733
2016	2	28	0	0	4.968462078225962
2016	2	29	0	0	4.694189627986499
2016	3	1	0	0	4.419917177747035
2016	3	2	0	0	5.819243137596222
2016	3	3	0	0	2.4055409685541047
2016	3	4	0	0	5.709526844084199
2016	3	5	0	0	2.8391303550390075
2016	3	6	0	0	13.629693673276332
2016	3	7	0	0	12.675218354212264
2016	3	8	0	0	7.365091216537149
2016	3	9	0	0	2.930619944481109
2016	3	10	0	0	4.757793497633301
2016	3	11	0	0	5.620513950162556
2016	3	12	0	0	8.171864304588627
2016	3	13	0	0	7.994913574785834
2016	3	14	0	0	15.226576227567103
2016	3	15	0	0	6.146546386309312
2016	3	16	0	0	4.194031131581872
2016	3	17	0	0	10.04957698019616
2016	3	18	0	0	5.920968727175706
2016	3	19	0	0	9.590893120452614
2016	3	20	0	0	4.073101879157819
2016	3	21	0	0	16.205091717614113
2016	3	22	0	0	7.7997722820705135
2016	3	23	0	0	13.844784309287242
2016	3	24	0	0	16.636323007495182
2016	3	25	0	0	13.650234371930015
2016	3	26	0	0	15.215777708241832
2016	3	27	0	0	9.007156362432903
2016	3	28	0	0	17.470661179668973
2016	3	29	0	0	6.2606300034488225
2016	3	30	0	0	13.410358490862432
2016	3	31	0	0	11.745469231984197
