YYYY	MM	DD	hh	mm	TA	TA_min	TA_max
2015	1	1	0	0		1.4509583	6.193939
2015	1	2	0	0		0.12741089	2.7008972
2015	1	3	0	0		0.309906	4.3224487
2015	1	4	0	0		3.5884094	10.216949
2015	1	5	0	0		3.92984	8.259491
2015	1	6	0	0		2.6955261	4.5431213
2015	1	7	0	0		1.6202087	8.222229
2015	1	8	0	0		3.5569153	9.505463
2015	1	9	0	0		4.2630615	8.7430725
2015	1	10	0	0		5.2852783	9.2966
2015	1	11	0	0		8.530273	11.340607
2015	1	12	0	0		5.3248596	11.681915
2015	1	13	0	0		6.832611	11.199005
2015	1	14	0	0		3.3248901	7.791046
2015	1	15	0	0		4.906769	9.093964
2015	1	16	0	0		1.183197	6.016876
2015	1	17	0	0		1.1687317	7.9742126
2015	1	18	0	0		3.7686462	11.158264
2015	1	19	0	0		2.7608337	8.489441
2015	1	20	0	0		2.032837	8.75293
2015	1	21	0	0		3.99292	10.1285095
2015	1	22	0	0		1.1775208	8.01532
2015	1	23	0	0		0.033233643	4.0157776
2015	1	24	0	0		-0.4269104	6.7395325
2015	1	25	0	0		2.9025269	9.20929
2015	1	26	0	0		0.94937134	6.4664307
2015	1	27	0	0		0.9112854	4.561981
2015	1	28	0	0		0.92593384	9.385773
2015	1	29	0	0		1.065033	4.90152
2015	1	30	0	0		0.43423462	8.072388
2015	1	31	0	0		0.9196472	4.1692505
2015	2	1	0	0		1.211029	8.961884
2015	2	2	0	0		7.3088684	9.596893
2015	2	3	0	0		3.3902283	7.7119446
2015	2	4	0	0		2.2757568	5.8193665
2015	2	5	0	0		3.6475525	9.51297
2015	2	6	0	0		1.2723999	11.011566
2015	2	7	0	0		0.2685852	9.335968
2015	2	8	0	0		6.0644226	11.803436
2015	2	9	0	0		3.216095	7.6909485
2015	2	10	0	0		3.2410583	8.634979
2015	2	11	0	0		5.9973755	8.226135
2015	2	12	0	0		2.5066833	9.537811
2015	2	13	0	0		0.9704895	10.164459
2015	2	14	0	0		1.4601135	11.307343
2015	2	15	0	0		6.871826	10.799713
2015	2	16	0	0		5.6298523	9.524445
2015	2	17	0	0		1.1903381	9.117615
2015	2	18	0	0		0.47024536	9.549896
2015	2	19	0	0		1.113617	6.7995605
2015	2	20	0	0		-0.20956421	4.5711975
2015	2	21	0	0		-1.2410278	5.616913
2015	2	22	0	0		-0.60983276	6.903076
2015	2	23	0	0		-0.785553	7.7936096
2015	2	24	0	0		-0.77316284	9.14035
2015	2	25	0	0		-0.019744873	8.449188
2015	2	26	0	0		-0.55667114	7.026703
2015	2	27	0	0		4.7688293	9.742584
2015	2	28	0	0		0.30722046	7.1965637
2015	3	1	0	0		-0.8044739	6.3092346
2015	3	2	0	0		2.171173	8.026733
2015	3	3	0	0		0.74661255	7.1054688
2015	3	4	0	0		0.4855957	8.100372
2015	3	5	0	0		1.4393005	5.817871
2015	3	6	0	0		4.274292	8.56308
2015	3	7	0	0		5.8085938	14.050751
2015	3	8	0	0		3.957428	9.014313
2015	3	9	0	0		1.1174622	9.490356
2015	3	10	0	0		-0.33096313	9.047455
2015	3	11	0	0		0.08642578	7.0329895
2015	3	12	0	0		-0.3496399	7.6283875
2015	3	13	0	0		0.39889526	10.6874695
2015	3	14	0	0		0.14678955	12.538727
2015	3	15	0	0		1.3388977	11.3280945
2015	3	16	0	0		0.3717041	9.182343
2015	3	17	0	0		-0.5164795	8.44281
2015	3	18	0	0		6.789154	9.869965
2015	3	19	0	0		4.078003	9.731689
2015	3	20	0	0		0.8512268	6.4231873
2015	3	21	0	0		0.1743164	6.4972534
2015	3	22	0	0		-0.010955811	4.483307
2015	3	23	0	0		-0.7553406	4.3888855
2015	3	24	0	0		-1.2806091	6.2225037
2015	3	25	0	0		1.4688416	7.5342407
2015	3	26	0	0		4.2557983	8.345947
2015	3	27	0	0		1.8144836	9.694275
2015	3	28	0	0		1.3052063	12.628387
2015	3	29	0	0		5.0109863	15.519684
2015	3	30	0	0		7.78183	11.649078
2015	3	31	0	0		2.7434998	10.144684
2015	4	1	0	0		1.2837219	13.282013
2015	4	2	0	0		6.46817	13.141815
2015	4	3	0	0		2.3888855	8.157623
2015	4	4	0	0		2.4415588	10.171112
2015	4	5	0	0		1.8297424	10.230621
2015	4	6	0	0		4.767151	9.123932
2015	4	7	0	0		4.5514526	7.8800354
2015	4	8	0	0		2.7415466	7.790436
2015	4	9	0	0		1.5161438	9.160309
2015	4	10	0	0		4.043579	10.248932
2015	4	11	0	0		2.6198425	8.244354
2015	4	12	0	0		0.17007446	5.8712463
2015	4	13	0	0		-0.7207031	7.4510803
2015	4	14	0	0		3.8430176	10.934479
2015	4	15	0	0		7.042755	10.009186
2015	4	16	0	0		6.549408	10.683502
2015	4	17	0	0		5.34317	10.8750305
2015	4	18	0	0		6.463928	14.546295
2015	4	19	0	0		7.02359	17.149078
2015	4	20	0	0		4.22641	13.0336
2015	4	21	0	0		8.488586	12.121979
2015	4	22	0	0		9.092957	16.754547
2015	4	23	0	0		9.809021	20.820953
2015	4	24	0	0		7.120331	11.629547
2015	4	25	0	0		4.714203	9.629791
2015	4	26	0	0		4.507843	14.802399
2015	4	27	0	0		9.166901	16.238922
2015	4	28	0	0		2.6228638	11.099518
2015	4	29	0	0		1.7972107	12.855377
2015	4	30	0	0		2.9372253	13.856354
2015	5	1	0	0		1.4319763	12.966705
2015	5	2	0	0		4.186676	15.762848
2015	5	3	0	0		6.991211	12.5364685
2015	5	4	0	0		4.334259	11.333649
2015	5	5	0	0		4.0796204	10.775299
2015	5	6	0	0		5.2481384	9.565582
2015	5	7	0	0		6.9685364	10.851959
2015	5	8	0	0		9.373627	15.275543
2015	5	9	0	0		9.414856	17.105621
2015	5	10	0	0		11.984528	16.446442
2015	5	11	0	0		10.5520935	12.119293
2015	5	12	0	0		8.154877	10.924713
2015	5	13	0	0		5.2173767	11.382965
2015	5	14	0	0		4.5164795	13.981354
2015	5	15	0	0		9.650726	12.605133
2015	5	16	0	0		7.0135803	16.068268
2015	5	17	0	0		8.051666	16.164215
2015	5	18	0	0		10.92804	15.434723
2015	5	19	0	0		10.207184	16.260406
2015	5	20	0	0		12.297028	19.875397
2015	5	21	0	0		11.474518	24.069489
2015	5	22	0	0		11.5065	23.581207
2015	5	23	0	0		13.356842	24.212067
2015	5	24	0	0		13.42807	24.147125
2015	5	25	0	0		12.56897	21.62027
2015	5	26	0	0		13.719147	21.513092
2015	5	27	0	0		12.515533	21.006012
2015	5	28	0	0		14.312653	22.062164
2015	5	29	0	0		12.46817	22.19522
2015	5	30	0	0		12.2604065	24.361237
2015	5	31	0	0		14.394684	25.395172
2015	6	1	0	0		14.138153	24.468903
2015	6	2	0	0		12.379425	23.599762
2015	6	3	0	0		9.511505	14.941315
2015	6	4	0	0		8.223602	15.859039
2015	6	5	0	0		9.742096	16.994293
2015	6	6	0	0		12.313629	20.198883
2015	6	7	0	0		14.141754	21.787262
2015	6	8	0	0		15.525299	21.210114
2015	6	9	0	0		13.193512	20.00113
2015	6	10	0	0		13.182526	24.857819
2015	6	11	0	0		16.17807	28.12149
2015	6	12	0	0		14.257294	26.529694
2015	6	13	0	0		17.28238	28.860504
2015	6	14	0	0		16.48117	27.889557
2015	6	15	0	0		10.709381	18.961334
2015	6	16	0	0		8.228485	15.790924
2015	6	17	0	0		10.132629	13.397369
2015	6	18	0	0		8.959625	13.475983
2015	6	19	0	0		7.929596	13.035553
2015	6	20	0	0		9.598541	13.806793
2015	6	21	0	0		11.032806	16.54898
2015	6	22	0	0		9.141571	17.364655
2015	6	23	0	0		10.771881	23.089996
2015	6	24	0	0		12.079987	18.792389
2015	6	25	0	0		11.447418	17.792389
2015	6	26	0	0		11.218903	17.01529
2015	6	27	0	0		10.430817	20.600983
2015	6	28	0	0		11.625153	20.620514
2015	6	29	0	0		10.555084	19.883698
2015	6	30	0	0		14.750397	21.652496
2015	7	1	0	0		16.057037	27.665192
2015	7	2	0	0		13.614899	25.58194
2015	7	3	0	0		12.908356	17.213776
2015	7	4	0	0		13.445221	26.709137
2015	7	5	0	0		18.029205	28.87149
2015	7	6	0	0		17.001953	27.417877
2015	7	7	0	0		18.101318	21.830719
2015	7	8	0	0		15.438385	19.837555
2015	7	9	0	0		12.562653	19.037506
2015	7	10	0	0		10.803131	21.024567
2015	7	11	0	0		10.320709	24.219147
2015	7	12	0	0		13.905914	28.403229
2015	7	13	0	0		15.312408	25.03897
2015	7	14	0	0		14.074127	20.07901
2015	7	15	0	0		11.690582	17.425446
2015	7	16	0	0		9.510895	13.891998
2015	7	17	0	0		10.032013	13.688873
2015	7	18	0	0		10.76532	14.857086
2015	7	19	0	0		10.815338	15.75528
2015	7	20	0	0		10.503326	20.0336
2015	7	21	0	0		10.910065	21.953766
2015	7	22	0	0		13.754547	23.465485
2015	7	23	0	0		14.169098	24.44986
2015	7	24	0	0		13.88028	24.761871
2015	7	25	0	0		12.881012	23.54654
2015	7	26	0	0		11.250153	26.612701
2015	7	27	0	0		15.97818	22.029694
2015	7	28	0	0		12.976227	19.087067
2015	7	29	0	0		12.545563	19.473785
2015	7	30	0	0		11.156403	17.926422
2015	7	31	0	0		8.564606	16.944977
2015	8	1	0	0		12.072174	16.671295
2015	8	2	0	0		14.011139	22.302155
2015	8	3	0	0		12.613922	26.557281
2015	8	4	0	0		11.465485	22.490875
2015	8	5	0	0		9.596832	19.368317
2015	8	6	0	0		7.4288635	20.676666
2015	8	7	0	0		10.081451	23.180573
2015	8	8	0	0		10.552155	20.319
2015	8	9	0	0		8.866364	22.860504
2015	8	10	0	0		12.816071	29.682281
2015	8	11	0	0		16.999908	31.668854
2015	8	12	0	0		19.123444	25.715485
2015	8	13	0	0		17.898834	27.139069
2015	8	14	0	0		18.933502	31.935455
2015	8	15	0	0		15.454742	27.716705
2015	8	16	0	0		11.922272	21.59024
2015	8	17	0	0		9.491852	21.020905
2015	8	18	0	0		9.578278	24.052643
2015	8	19	0	0		13.866608	27.162262
2015	8	20	0	0		18.80069	32.589264
2015	8	21	0	0		19.03653	28.65274
2015	8	22	0	0		16.712524	31.003082
2015	8	23	0	0		18.320953	28.290436
2015	8	24	0	0		15.886627	24.845123
2015	8	25	0	0		13.467926	18.7128
2015	8	26	0	0		10.459625	19.286774
2015	8	27	0	0		11.507477	16.25821
2015	8	28	0	0		16.087555	21.685944
2015	8	29	0	0		12.919342	21.21402
2015	8	30	0	0		9.487122	21.459381
2015	8	31	0	0		10.202301	26.2294
2015	9	1	0	0		15.721588	30.423492
2015	9	2	0	0		16.610016	19.77359
2015	9	3	0	0		15.283356	16.783356
2015	9	4	0	0		15.395416	18.528229
2015	9	5	0	0		12.046387	15.563629
2015	9	6	0	0		8.555328	16.039703
2015	9	7	0	0		8.48819	15.083405
2015	9	8	0	0		10.697418	15.332672
2015	9	9	0	0		9.223053	18.897614
2015	9	10	0	0		11.463287	16.610748
2015	9	11	0	0		9.931915	16.045074
2015	9	12	0	0		8.799957	24.021393
2015	9	13	0	0		15.909088	24.376617
2015	9	14	0	0		15.261383	27.932281
2015	9	15	0	0		17.323395	28.100006
2015	9	16	0	0		14.891754	24.318268
2015	9	17	0	0		10.102142	16.792145
2015	9	18	0	0		7.4916077	17.519684
2015	9	19	0	0		4.566986	16.848297
2015	9	20	0	0		7.319519	18.857574
2015	9	21	0	0		7.0536804	16.029938
2015	9	22	0	0		7.583893	16.83902
2015	9	23	0	0		6.4580994	20.449615
2015	9	24	0	0		10.18277	23.140778
2015	9	25	0	0		11.934235	26.06607
2015	9	26	0	0		15.043121	23.329254
2015	9	27	0	0		12.162994	14.999908
2015	9	28	0	0		6.7513733	16.047028
2015	9	29	0	0		6.8713684	16.264069
2015	9	30	0	0		5.5765686	12.295807
2015	10	1	0	0		4.4690247	11.975739
2015	10	2	0	0		4.0904846	14.376862
2015	10	3	0	0		5.3281555	17.464752
2015	10	4	0	0		6.4171753	19.518463
2015	10	5	0	0		10.852631	16.615875
2015	10	6	0	0		9.70694	16.375153
2015	10	7	0	0		7.119171	16.86148
2015	10	8	0	0		6.2466736	15.711334
2015	10	9	0	0		7.839142	16.855133
2015	10	10	0	0		8.132751	13.085846
2015	10	11	0	0		12.685211	18.308014
2015	10	12	0	0		12.404327	17.473541
2015	10	13	0	0		12.663269	17.341217
2015	10	14	0	0		6.2416077	14.307526
2015	10	15	0	0		4.0410767	16.11905
2015	10	16	0	0		5.48703	17.164948
2015	10	17	0	0		5.0510254	14.589508
2015	10	18	0	0		2.7876587	13.451569
2015	10	19	0	0		4.129425	13.5868225
2015	10	20	0	0		1.5248108	11.556305
2015	10	21	0	0		0.93032837	12.875885
2015	10	22	0	0		3.3741455	15.419098
2015	10	23	0	0		3.4042664	11.359528
2015	10	24	0	0		4.0264587	9.390533
2015	10	25	0	0		1.7440491	11.8993225
2015	10	26	0	0		6.443756	14.656647
2015	10	27	0	0		4.3285217	12.626373
2015	10	28	0	0		5.9411316	12.724762
2015	10	29	0	0		4.961151	12.856964
2015	10	30	0	0		3.3433533	13.658112
2015	10	31	0	0		4.734009	12.513641
2015	11	1	0	0		4.310089	9.52359
2015	11	2	0	0		5.900116	16.343414
2015	11	3	0	0		6.3088684	16.541168
2015	11	4	0	0		3.8632507	15.063873
2015	11	5	0	0		4.088562	12.953522
2015	11	6	0	0		4.6788635	13.308258
2015	11	7	0	0		4.9500427	14.274811
2015	11	8	0	0		6.813629	14.238922
2015	11	9	0	0		6.615509	14.121582
2015	11	10	0	0		5.701416	16.321869
2015	11	11	0	0		4.808777	14.290924
2015	11	12	0	0		5.435425	13.409576
2015	11	13	0	0		7.905182	14.186676
2015	11	14	0	0		6.0015564	14.21698
2015	11	15	0	0		4.5054626	11.382019
2015	11	16	0	0		4.372528	10.78891
2015	11	17	0	0		1.2579651	8.628784
2015	11	18	0	0		-1.3211365	2.720398
2015	11	19	0	0		-1.0089417	3.6306458
2015	11	20	0	0		1.0945129	9.382477
2015	11	21	0	0		5.2970276	6.5240784
2015	11	22	0	0		4.443695	6.483307
2015	11	23	0	0		0.69503784	6.4035034
2015	11	24	0	0		-0.34207153	6.843109
2015	11	25	0	0		4.0049744	7.03656
2015	11	26	0	0		4.4808655	10.16507
2015	11	27	0	0		10.2161255	13.429749
2015	11	28	0	0		3.3752441	10.999054
2015	11	29	0	0		1.6492615	9.240448
2015	11	30	0	0		4.578949	7.4205017
2015	12	1	0	0		2.085846	6.1110535
2015	12	2	0	0		-1.9564209	3.5108948
2015	12	3	0	0		-2.5282898	2.8600159
2015	12	4	0	0		2.9349365	10.24173
2015	12	5	0	0		3.9648132	9.019684
2015	12	6	0	0		-0.7119446	4.3198853
2015	12	7	0	0		-0.7269592	8.500885
2015	12	8	0	0		4.5612183	10.678558
2015	12	9	0	0		4.512085	10.239838
2015	12	10	0	0		7.6332397	14.328064
2015	12	11	0	0		5.6232605	9.153656
2015	12	12	0	0		6.239105	12.170441
2015	12	13	0	0		7.1232605	12.16275
2015	12	14	0	0		4.0745544	11.505676
2015	12	15	0	0		2.9195251	7.22641
2015	12	16	0	0		1.2744141	5.59433
2015	12	17	0	0		2.7677307	5.790863
2015	12	18	0	0		-0.12612915	4.705902
2015	12	19	0	0		-0.8416443	3.7046204
2015	12	20	0	0		0.021881104	2.8926086
2015	12	21	0	0		-0.057861328	6.157318
2015	12	22	0	0		6.075348	7.8657837
2015	12	23	0	0		2.0377197	9.231293
2015	12	24	0	0		0.5082092	6.897064
2015	12	25	0	0		0.8755188	4.4562073
2015	12	26	0	0		2.0016785	5.631531
2015	12	27	0	0		2.6523132	5.0819397
2015	12	28	0	0		2.091339	7.1400757
2015	12	29	0	0		2.2642822	5.5643005
2015	12	30	0	0		0.60617065	3.8411255
2015	12	31	0	0		0.035736084	2.843689
2016	1	1	0	0	-2.03545144665646	-2.2321777	0.39901733
2016	1	2	0	0	-3.75487409212721	-3.033661	-0.23318481
2016	1	3	0	0	-3.79498819993176	-3.6313782	-0.23727417
2016	1	4	0	0	-1.06854912093928	-2.8371887	1.6211853
2016	1	5	0	0	-0.541835260890986	-0.5840149	1.8022461
2016	1	6	0	0	-0.42544871179338	-0.89501953	2.4936218
2016	1	7	0	0	-1.70315005840911	-2.7892761	1.5226135
2016	1	8	0	0	-3.2795985229360096	-5.7778015	0.82559204
